2020-09-01 at 00:01:23 | SUCCESS | 消息内容:{'end_time': '1598861073', 'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1598861038', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:55条
2020-09-01 at 00:28:50 | SUCCESS | 消息内容:{'end_time': '1598866070', 'spider_name': 'caijing_eastmoney_ganggu', 'start_time': '1598866066', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:5条
2020-09-01 at 00:29:09 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_gsxw', 'end_time': '1598866089', 'start_time': '1598866084', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:7条
2020-09-01 at 00:29:15 | SUCCESS | 消息内容:{'end_time': '1598866104', 'spider_name': 'caijing_eastmoney_xinsanban_all', 'start_time': '1598866104', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-09-01 at 00:29:19 | SUCCESS | 消息内容:{'end_time': '1598866193', 'spider_name': 'caijing_qq_hongguan', 'start_time': '1598866193', 'collection_name': 'sy_news_finance_qq_raw'}  消息处理总量:2条
2020-09-01 at 00:29:23 | SUCCESS | 消息内容:{'end_time': '1598866193', 'spider_name': 'caijing_lieyunwang_zixun', 'start_time': '1598866193', 'collection_name': 'sy_news_finance_lieyunwang_raw'}  消息处理总量:1条
2020-09-01 at 00:29:33 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_hk_all', 'end_time': '1598866270', 'start_time': '1598866268', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-09-01 at 00:29:50 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_cgnjj', 'end_time': '1598866306', 'start_time': '1598866299', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:10条
2020-09-01 at 00:30:03 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_caijing', 'end_time': '1598866379', 'start_time': '1598866376', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:7条
2020-09-01 at 00:30:05 | SUCCESS | 消息内容:{'spider_name': 'caijing_qq_zhaiquan', 'end_time': '1598866413', 'start_time': '1598866413', 'collection_name': 'sy_news_finance_qq_raw'}  消息处理总量:1条
2020-09-01 at 00:30:11 | SUCCESS | 消息内容:{'spider_name': 'caijing_cnfol_cyjj', 'end_time': '1598866444', 'start_time': '1598866444', 'collection_name': 'sy_news_finance_cnfol_raw'}  消息处理总量:1条
2020-09-01 at 00:30:15 | SUCCESS | 消息内容:{'end_time': '1598866477', 'spider_name': 'caijing_caixin_companies', 'start_time': '1598866476', 'collection_name': 'sy_news_finance_caixin_raw'}  消息处理总量:2条
2020-09-01 at 00:30:58 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_stock_all', 'end_time': '1598866479', 'start_time': '1598866472', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:16条
2020-09-01 at 00:31:03 | SUCCESS | 消息内容:{'end_time': '1598866476', 'spider_name': 'caijing_cs_cjyw', 'start_time': '1598866476', 'collection_name': 'sy_news_finance_cs_raw'}  消息处理总量:1条
2020-09-01 at 00:31:07 | SUCCESS | 消息内容:{'spider_name': 'caijing_guandian_news_all', 'end_time': '1598866479', 'start_time': '1598866478', 'collection_name': 'sy_news_finance_guandian_raw'}  消息处理总量:2条
2020-09-01 at 00:31:18 | SUCCESS | 消息内容:{'end_time': '1598866515', 'spider_name': 'caijing_36kr_zixun', 'start_time': '1598866514', 'collection_name': 'sy_news_finance_36kr_raw'}  消息处理总量:3条
2020-09-01 at 00:31:27 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ganggu', 'end_time': '1598866561', 'start_time': '1598866555', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:3条
2020-09-01 at 00:31:30 | SUCCESS | 消息内容:{'spider_name': 'caijing_chinaventure_zbsc', 'end_time': '1598866560', 'start_time': '1598866560', 'collection_name': 'sy_news_finance_chinaventure_raw'}  消息处理总量:1条
2020-09-01 at 00:32:03 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_gsxw', 'end_time': '1598866644', 'start_time': '1598866633', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:15条
2020-09-01 at 00:32:13 | SUCCESS | 消息内容:{'end_time': '1598866660', 'spider_name': 'caijing_huxiu_zixun', 'start_time': '1598866658', 'collection_name': 'sy_news_finance_huxiu_raw'}  消息处理总量:2条
2020-09-01 at 00:32:21 | SUCCESS | 消息内容:{'spider_name': 'caijing_caijing_industry', 'end_time': '1598866722', 'start_time': '1598866722', 'collection_name': 'sy_news_finance_caijing_raw'}  消息处理总量:1条
2020-09-01 at 00:32:27 | SUCCESS | 消息内容:{'end_time': '1598866748', 'spider_name': 'caijing_zhicheng_caijing', 'start_time': '1598866744', 'collection_name': 'sy_news_finance_zhicheng_raw'}  消息处理总量:2条
2020-09-01 at 00:32:30 | SUCCESS | 消息内容:{'end_time': '1598866735', 'spider_name': 'caijing_10jqka_zqzx', 'start_time': '1598866735', 'collection_name': 'sy_news_finance_10jqka_raw'}  消息处理总量:1条
2020-09-01 at 00:32:40 | SUCCESS | 消息内容:{'end_time': '1598866784', 'spider_name': 'caijing_cngold_gpxw', 'start_time': '1598866783', 'collection_name': 'sy_news_finance_cngold_raw'}  消息处理总量:4条
2020-09-01 at 00:32:47 | SUCCESS | 消息内容:{'spider_name': 'caijing_winshang_yaowen_all', 'end_time': '1598866743', 'start_time': '1598866690', 'collection_name': 'sy_news_finance_winshang_raw'}  消息处理总量:2条
2020-09-01 at 00:32:53 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_xinsanban_all', 'end_time': '1598866771', 'start_time': '1598866771', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-09-01 at 00:33:01 | SUCCESS | 消息内容:{'end_time': '1598866825', 'spider_name': 'hangye_bjx_yaowen', 'start_time': '1598866824', 'collection_name': 'sy_news_hangye_bjx_raw'}  消息处理总量:3条
2020-09-01 at 00:33:15 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_hk_all', 'end_time': '1598866826', 'start_time': '1598866815', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:6条
2020-09-01 at 00:33:21 | SUCCESS | 消息内容:{'end_time': '1598866875', 'spider_name': 'caijing_cnstock_ssgs_all', 'start_time': '1598866875', 'collection_name': 'sy_news_finance_cnstock_raw'}  消息处理总量:1条
2020-09-01 at 00:33:35 | SUCCESS | 消息内容:{'spider_name': 'caijing_chinaventure_sysd', 'end_time': '1598866810', 'start_time': '1598866810', 'collection_name': 'sy_news_finance_chinaventure_raw'}  消息处理总量:1条
2020-09-01 at 00:33:38 | SUCCESS | 消息内容:{'spider_name': 'caijing_sohu_hs', 'end_time': '1598866915', 'start_time': '1598866915', 'collection_name': 'sy_news_finance_sohu_raw'}  消息处理总量:1条
2020-09-01 at 00:33:44 | SUCCESS | 消息内容:{'end_time': '1598866915', 'spider_name': 'caijing_nbd_quanshang_all', 'start_time': '1598866915', 'collection_name': 'sy_news_finance_nbd_raw'}  消息处理总量:1条
2020-09-01 at 00:34:40 | SUCCESS | 消息内容:{'end_time': '1598866939', 'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1598866919', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:29条
2020-09-01 at 00:34:46 | SUCCESS | 消息内容:{'end_time': '1598867045', 'spider_name': 'caijing_eastmoney_ganggu', 'start_time': '1598867045', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-09-01 at 00:34:50 | SUCCESS | 消息内容:{'spider_name': 'caijing_jiemian_dichan', 'end_time': '1598867044', 'start_time': '1598867044', 'collection_name': 'sy_news_finance_jiemian_raw'}  消息处理总量:1条
2020-09-01 at 00:35:21 | SUCCESS | 消息内容:{'end_time': '1598867100', 'spider_name': 'caijing_cnfol_gegu', 'start_time': '1598867081', 'collection_name': 'sy_news_finance_cnfol_raw'}  消息处理总量:19条
2020-09-01 at 00:35:32 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_zsscdt', 'end_time': '1598867205', 'start_time': '1598867203', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:2条
2020-09-01 at 00:35:35 | SUCCESS | 消息内容:{'end_time': '1598867325', 'spider_name': 'caijing_jrj_ss', 'start_time': '1598867325', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:0条
2020-09-01 at 00:35:53 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_caijing', 'end_time': '1598867360', 'start_time': '1598867356', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:7条
2020-09-01 at 00:35:56 | SUCCESS | 消息内容:{'end_time': '1598867424', 'spider_name': 'caijing_csrc_gwyxx', 'start_time': '1598867424', 'collection_name': 'sy_news_finance_csrc_raw'}  消息处理总量:1条
2020-09-01 at 00:36:00 | SUCCESS | 消息内容:{'spider_name': 'caijing_wabei_chanye', 'end_time': '1598867385', 'start_time': '1598867385', 'collection_name': 'sy_news_finance_wabei_raw'}  消息处理总量:1条
2020-09-01 at 00:36:15 | SUCCESS | 消息内容:{'end_time': '1598867461', 'spider_name': 'caijing_hexun_gsyw', 'start_time': '1598867455', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:10条
2020-09-01 at 00:36:21 | SUCCESS | 消息内容:{'spider_name': 'caijing_36kr_zixun', 'end_time': '1598867494', 'start_time': '1598867494', 'collection_name': 'sy_news_finance_36kr_raw'}  消息处理总量:1条
2020-09-01 at 00:36:28 | SUCCESS | 消息内容:{'spider_name': 'hangye_cbcie_news', 'end_time': '1598867535', 'start_time': '1598867534', 'collection_name': 'sy_news_hangye_cbcie_raw'}  消息处理总量:2条
2020-09-01 at 00:36:31 | SUCCESS | 消息内容:{'end_time': '1598867542', 'spider_name': 'hangye_autohome_news', 'start_time': '1598867542', 'collection_name': 'sy_news_hangye_autohome_raw'}  消息处理总量:1条
2020-09-01 at 00:36:45 | SUCCESS | 消息内容:{'end_time': '1598867579', 'spider_name': 'caijing_eastmoney_cjjsp', 'start_time': '1598867578', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:5条
2020-09-01 at 00:36:51 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_jigou_all', 'end_time': '1598867551', 'start_time': '1598867551', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-09-01 at 00:37:03 | SUCCESS | 消息内容:{'end_time': '1598867580', 'spider_name': 'caijing_guandian_news_all', 'start_time': '1598867574', 'collection_name': 'sy_news_finance_guandian_raw'}  消息处理总量:7条
2020-09-01 at 00:37:06 | SUCCESS | 消息内容:{'end_time': '1598867595', 'spider_name': 'caijing_stockstar_zqyw', 'start_time': '1598867595', 'collection_name': 'sy_news_finance_stockstar_raw'}  消息处理总量:1条
2020-09-01 at 00:37:08 | SUCCESS | 消息内容:{'spider_name': 'caijing_10jqka_cjyw', 'end_time': '1598867605', 'start_time': '1598867605', 'collection_name': 'sy_news_finance_10jqka_raw'}  消息处理总量:0条
2020-09-01 at 00:37:13 | SUCCESS | 消息内容:{'spider_name': 'caijing_cnstock_ssgs', 'end_time': '1598867683', 'start_time': '1598867682', 'collection_name': 'sy_news_finance_cnstock_raw'}  消息处理总量:2条
2020-09-01 at 00:38:00 | SUCCESS | 消息内容:{'spider_name': 'caijing_cnfol_gegu', 'end_time': '1598867711', 'start_time': '1598867691', 'collection_name': 'sy_news_finance_cnfol_raw'}  消息处理总量:30条
2020-09-01 at 00:38:04 | SUCCESS | 消息内容:{'end_time': '1598867816', 'spider_name': 'caijing_jrj_ss', 'start_time': '1598867816', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:0条
2020-09-01 at 00:38:20 | SUCCESS | 消息内容:{'end_time': '1598867782', 'spider_name': 'caijing_eastmoney_jijin', 'start_time': '1598867775', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:3条
2020-09-01 at 00:38:26 | SUCCESS | 消息内容:{'spider_name': 'caijing_cs_gongsi', 'end_time': '1598867889', 'start_time': '1598867888', 'collection_name': 'sy_news_finance_cs_raw'}  消息处理总量:2条
2020-09-01 at 00:38:34 | SUCCESS | 消息内容:{'end_time': '1598867926', 'spider_name': 'caijing_sina_zq', 'start_time': '1598867925', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:2条
2020-09-01 at 00:38:43 | SUCCESS | 消息内容:{'end_time': '1598867777', 'spider_name': 'caijing_591hx_stock_all', 'start_time': '1598867775', 'collection_name': 'sy_news_finance_591hx_raw'}  消息处理总量:4条
2020-09-01 at 00:38:49 | SUCCESS | 消息内容:{'spider_name': 'caijing_hexun_gsyw', 'end_time': '1598867945', 'start_time': '1598867945', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:1条
2020-09-01 at 00:38:55 | SUCCESS | 消息内容:{'end_time': '1598867998', 'spider_name': 'caijing_bjnews_finance', 'start_time': '1598867996', 'collection_name': 'sy_news_finance_bjnews_raw'}  消息处理总量:4条
2020-09-01 at 00:38:59 | SUCCESS | 消息内容:{'spider_name': 'caijing_36kr_zixun', 'end_time': '1598867984', 'start_time': '1598867984', 'collection_name': 'sy_news_finance_36kr_raw'}  消息处理总量:1条
2020-09-01 at 00:39:01 | SUCCESS | 消息内容:{'end_time': '1598868002', 'spider_name': 'caijing_leju_lejucaijing_all', 'start_time': '1598868002', 'collection_name': 'sy_news_finance_leju_raw'}  消息处理总量:1条
2020-09-01 at 00:39:06 | SUCCESS | 消息内容:{'spider_name': 'caijing_lieyunwang_zixun', 'end_time': '1598868003', 'start_time': '1598868003', 'collection_name': 'sy_news_finance_lieyunwang_raw'}  消息处理总量:1条
2020-09-01 at 00:39:13 | SUCCESS | 消息内容:{'spider_name': 'caijing_gmw_chanjing', 'end_time': '1598868043', 'start_time': '1598868043', 'collection_name': 'sy_news_finance_gmw_raw'}  消息处理总量:2条
2020-09-01 at 00:39:19 | SUCCESS | 消息内容:{'spider_name': 'caijing_china_bank', 'end_time': '1598868052', 'start_time': '1598868052', 'collection_name': 'sy_news_finance_china_raw'}  消息处理总量:1条
2020-09-01 at 00:39:22 | SUCCESS | 消息内容:{'spider_name': 'caijing_iyiou_kuaixun', 'end_time': '1598868104', 'start_time': '1598868103', 'collection_name': 'sy_news_finance_iyiou_raw'}  消息处理总量:2条
2020-09-01 at 00:39:37 | SUCCESS | 消息内容:{'end_time': '1598868147', 'spider_name': 'caijing_sac_hydt', 'start_time': '1598868143', 'collection_name': 'sy_news_finance_sac_raw'}  消息处理总量:7条
2020-09-01 at 00:39:52 | SUCCESS | 消息内容:{'spider_name': 'caijing_mysteel_zonghe_all', 'end_time': '1598868158', 'start_time': '1598868108', 'collection_name': 'sy_news_finance_mysteel_raw'}  消息处理总量:5条
2020-09-01 at 00:39:58 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_jigou_all', 'end_time': '1598868135', 'start_time': '1598868135', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-09-01 at 00:40:13 | SUCCESS | 消息内容:{'end_time': '1598868261', 'spider_name': 'caijing_eastmoney_cgnjj', 'start_time': '1598868259', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:5条
2020-09-01 at 00:40:16 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_ss', 'end_time': '1598868310', 'start_time': '1598868305', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:0条
2020-09-01 at 00:40:37 | SUCCESS | 消息内容:{'spider_name': 'caijing_cnfol_gegu', 'end_time': '1598868311', 'start_time': '1598868303', 'collection_name': 'sy_news_finance_cnfol_raw'}  消息处理总量:6条
2020-09-01 at 00:40:47 | SUCCESS | 消息内容:{'spider_name': 'caijing_thepaper_cjgs', 'end_time': '1598868317', 'start_time': '1598868316', 'collection_name': 'sy_news_finance_thepaper_raw'}  消息处理总量:2条
2020-09-01 at 00:40:51 | SUCCESS | 消息内容:{'end_time': '1598868354', 'spider_name': 'hangye_h2o_china_news', 'start_time': '1598868354', 'collection_name': 'sy_news_hangye_h2o_china_raw'}  消息处理总量:1条
2020-09-01 at 00:40:57 | SUCCESS | 消息内容:{'spider_name': 'caijing_wabei_chanye', 'end_time': '1598868296', 'start_time': '1598868294', 'collection_name': 'sy_news_finance_wabei_raw'}  消息处理总量:2条
2020-09-01 at 00:41:14 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastday_caijing', 'end_time': '1598868356', 'start_time': '1598868347', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:9条
2020-09-01 at 00:42:06 | SUCCESS | 消息内容:{'spider_name': 'caijing_hexun_gsyw', 'end_time': '1598868456', 'start_time': '1598868436', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:34条
2020-09-01 at 00:42:09 | SUCCESS | 消息内容:{'end_time': '1598868485', 'spider_name': 'caijing_stockstar_gs', 'start_time': '1598868485', 'collection_name': 'sy_news_finance_stockstar_raw'}  消息处理总量:1条
2020-09-01 at 00:42:34 | SUCCESS | 消息内容:{'end_time': '1598868477', 'spider_name': 'caijing_huxiu_zixun', 'start_time': '1598868474', 'collection_name': 'sy_news_finance_huxiu_raw'}  消息处理总量:5条
2020-09-01 at 00:42:40 | SUCCESS | 消息内容:{'end_time': '1598868477', 'spider_name': 'caijing_36kr_zixun', 'start_time': '1598868474', 'collection_name': 'sy_news_finance_36kr_raw'}  消息处理总量:2条
2020-09-01 at 00:42:49 | SUCCESS | 消息内容:{'spider_name': 'caijing_caijing_industry', 'end_time': '1598868556', 'start_time': '1598868553', 'collection_name': 'sy_news_finance_caijing_raw'}  消息处理总量:6条
2020-09-01 at 00:42:55 | SUCCESS | 消息内容:{'spider_name': 'caijing_iyiou_kuaixun', 'end_time': '1598868598', 'start_time': '1598868593', 'collection_name': 'sy_news_finance_iyiou_raw'}  消息处理总量:4条
2020-09-01 at 00:43:04 | SUCCESS | 消息内容:{'end_time': '1598868617', 'spider_name': 'caijing_eastmoney_mingjia_all', 'start_time': '1598868617', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-09-01 at 00:43:14 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_gncj', 'end_time': '1598868716', 'start_time': '1598868715', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:2条
2020-09-01 at 00:43:17 | SUCCESS | 消息内容:{'spider_name': 'caijing_cnstock_stock_all', 'end_time': '1598868703', 'start_time': '1598868703', 'collection_name': 'sy_news_finance_cnstock_raw'}  消息处理总量:1条
2020-09-01 at 00:43:20 | SUCCESS | 消息内容:{'end_time': '1598868719', 'spider_name': 'caijing_yuncaijing_neican', 'start_time': '1598868719', 'collection_name': 'sy_news_finance_yuncaijing_raw'}  消息处理总量:1条
