2020-08-28 at 00:01:42 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_qq_raw', 'end_time': '1598544124', 'spider_name': 'caijing_qq_hongguan', 'start_time': '1598544122'}  消息处理总量:3条
2020-08-28 at 07:43:43 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_smm_raw', 'end_time': '1598571863', 'spider_name': 'hangye_smm_news', 'start_time': '1598571862'}  消息处理总量:2条
2020-08-28 at 07:47:51 | SUCCESS | 消息内容:{'end_time': '1598571954', 'collection_name': 'sy_news_finance_china_raw', 'spider_name': 'caijing_china_house', 'start_time': '1598571954'}  消息处理总量:2条
2020-08-28 at 07:48:19 | SUCCESS | 消息内容:{'start_time': '1598572023', 'collection_name': 'sy_news_finance_36kr_raw', 'end_time': '1598572025', 'spider_name': 'caijing_36kr_zixun'}  消息处理总量:3条
2020-08-28 at 07:49:52 | SUCCESS | 消息内容:{'end_time': '1598572217', 'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_jigou', 'start_time': '1598572217'}  消息处理总量:1条
2020-08-28 at 07:51:19 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cnstock_raw', 'end_time': '1598572300', 'spider_name': 'caijing_cnstock_stock_all', 'start_time': '1598572291'}  消息处理总量:5条
2020-08-28 at 07:53:58 | SUCCESS | 消息内容:{'start_time': '1598572354', 'collection_name': 'sy_news_finance_mysteel_raw', 'end_time': '1598572404', 'spider_name': 'caijing_mysteel_zonghe_all'}  消息处理总量:4条
2020-08-28 at 07:55:54 | SUCCESS | 消息内容:{'start_time': '1598572564', 'end_time': '1598572570', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_hk_all'}  消息处理总量:4条
2020-08-28 at 07:57:09 | SUCCESS | 消息内容:{'start_time': '1598572633', 'end_time': '1598572637', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:7条
2020-08-28 at 07:58:07 | SUCCESS | 消息内容:{'end_time': '1598572703', 'collection_name': 'sy_news_finance_cnstock_raw', 'spider_name': 'caijing_cnstock_ssgs', 'start_time': '1598572702'}  消息处理总量:4条
2020-08-28 at 07:59:41 | SUCCESS | 消息内容:{'start_time': '1598572772', 'collection_name': 'sy_news_finance_cnstock_raw', 'end_time': '1598572780', 'spider_name': 'caijing_cnstock_cyjj'}  消息处理总量:12条
2020-08-28 at 08:00:12 | SUCCESS | 消息内容:{'start_time': '1598572814', 'collection_name': 'sy_news_hangye_mining120_raw', 'end_time': '1598572822', 'spider_name': 'hangye_mining120_guoji'}  消息处理总量:14条
2020-08-28 at 08:00:20 | SUCCESS | 消息内容:{'end_time': '1598572829', 'collection_name': 'sy_news_finance_xueqiu_raw', 'spider_name': 'caijing_xueqiu_hs', 'start_time': '1598572829'}  消息处理总量:1条
2020-08-28 at 08:00:54 | SUCCESS | 消息内容:{'start_time': '1598572613', 'collection_name': 'sy_news_finance_china_raw', 'end_time': '1598572619', 'spider_name': 'caijing_china_chanjing'}  消息处理总量:6条
2020-08-28 at 08:01:29 | SUCCESS | 消息内容:{'start_time': '1598572866', 'collection_name': 'sy_news_finance_eastday_raw', 'end_time': '1598572872', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:3条
2020-08-28 at 08:02:09 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598572937', 'spider_name': 'caijing_eastmoney_gsxw', 'start_time': '1598572937'}  消息处理总量:1条
2020-08-28 at 08:02:23 | SUCCESS | 消息内容:{'start_time': '1598572966', 'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1598572966', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:1条
2020-08-28 at 08:03:02 | SUCCESS | 消息内容:{'end_time': '1598572997', 'collection_name': 'sy_news_finance_cnstock_raw', 'spider_name': 'caijing_cnstock_xsb', 'start_time': '1598572995'}  消息处理总量:6条
2020-08-28 at 08:03:32 | SUCCESS | 消息内容:{'end_time': '1598573012', 'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun', 'start_time': '1598573005'}  消息处理总量:4条
2020-08-28 at 08:04:55 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598573116', 'spider_name': 'caijing_eastmoney_hk_all', 'start_time': '1598573115'}  消息处理总量:3条
2020-08-28 at 08:05:53 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598573129', 'spider_name': 'caijing_eastmoney_jijin', 'start_time': '1598573124'}  消息处理总量:7条
2020-08-28 at 08:06:32 | SUCCESS | 消息内容:{'start_time': '1598573193', 'collection_name': 'sy_news_finance_cnstock_raw', 'end_time': '1598573200', 'spider_name': 'caijing_cnstock_ssgs'}  消息处理总量:5条
2020-08-28 at 08:07:27 | SUCCESS | 消息内容:{'start_time': '1598573246', 'collection_name': 'sy_news_finance_yuncaijing_raw', 'end_time': '1598573253', 'spider_name': 'caijing_yuncaijing_neican'}  消息处理总量:4条
2020-08-28 at 08:08:51 | SUCCESS | 消息内容:{'start_time': '1598573322', 'end_time': '1598573328', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_stock_all'}  消息处理总量:4条
2020-08-28 at 08:10:05 | SUCCESS | 消息内容:{'end_time': '1598573383', 'collection_name': 'sy_news_finance_cnstock_raw', 'spider_name': 'caijing_cnstock_cyjj', 'start_time': '1598573381'}  消息处理总量:3条
2020-08-28 at 08:11:26 | SUCCESS | 消息内容:{'start_time': '1598573506', 'end_time': '1598573506', 'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_gsxw'}  消息处理总量:1条
2020-08-28 at 08:11:52 | SUCCESS | 消息内容:{'start_time': '1598573543', 'collection_name': 'sy_news_hangye_autohome_raw', 'end_time': '1598573543', 'spider_name': 'hangye_autohome_news'}  消息处理总量:1条
2020-08-28 at 08:12:04 | SUCCESS | 消息内容:{'start_time': '1598573535', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598573536', 'spider_name': 'caijing_eastmoney_ganggu'}  消息处理总量:2条
2020-08-28 at 08:12:12 | SUCCESS | 消息内容:{'end_time': '1598573504', 'collection_name': 'sy_news_finance_smm_raw', 'spider_name': 'caijing_smm_yaowen', 'start_time': '1598573504'}  消息处理总量:1条
2020-08-28 at 08:12:41 | SUCCESS | 消息内容:{'start_time': '1598573508', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598573508', 'spider_name': 'caijing_eastmoney_jigou_all'}  消息处理总量:1条
2020-08-28 at 08:13:49 | SUCCESS | 消息内容:{'start_time': '1598573633', 'end_time': '1598573638', 'collection_name': 'sy_news_finance_huxiu_raw', 'spider_name': 'caijing_huxiu_zixun'}  消息处理总量:2条
2020-08-28 at 08:15:20 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1598573737', 'spider_name': 'caijing_jrj_gncj', 'start_time': '1598573735'}  消息处理总量:3条
2020-08-28 at 08:15:43 | SUCCESS | 消息内容:{'start_time': '1598573764', 'collection_name': 'sy_news_finance_china_raw', 'end_time': '1598573764', 'spider_name': 'caijing_china_house'}  消息处理总量:1条
2020-08-28 at 08:16:10 | SUCCESS | 消息内容:{'start_time': '1598573771', 'collection_name': 'sy_news_finance_10jqka_raw', 'end_time': '1598573771', 'spider_name': 'caijing_10jqka_hyyj'}  消息处理总量:0条
2020-08-28 at 08:17:22 | SUCCESS | 消息内容:{'end_time': '1598573846', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing', 'start_time': '1598573846'}  消息处理总量:1条
2020-08-28 at 08:18:19 | SUCCESS | 消息内容:{'end_time': '1598573903', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1598573898'}  消息处理总量:8条
2020-08-28 at 08:19:29 | SUCCESS | 消息内容:{'start_time': '1598573973', 'end_time': '1598573977', 'collection_name': 'sy_news_finance_p5w_raw', 'spider_name': 'caijing_p5w_weyt'}  消息处理总量:3条
2020-08-28 at 08:20:27 | SUCCESS | 消息内容:{'start_time': '1598574032', 'end_time': '1598574039', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_gsxw'}  消息处理总量:3条
2020-08-28 at 08:21:06 | SUCCESS | 消息内容:{'start_time': '1598574083', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598574084', 'spider_name': 'caijing_eastmoney_ganggu'}  消息处理总量:2条
2020-08-28 at 08:21:28 | SUCCESS | 消息内容:{'end_time': '1598574104', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing', 'start_time': '1598574104'}  消息处理总量:1条
2020-08-28 at 08:23:21 | SUCCESS | 消息内容:{'start_time': '1598574205', 'collection_name': 'sy_news_finance_people_raw', 'end_time': '1598574207', 'spider_name': 'caijing_people_hyycy'}  消息处理总量:5条
2020-08-28 at 08:23:28 | SUCCESS | 消息内容:{'start_time': '1598574225', 'collection_name': 'sy_news_finance_qq_raw', 'end_time': '1598574225', 'spider_name': 'caijing_qq_hongguan'}  消息处理总量:1条
2020-08-28 at 08:23:45 | SUCCESS | 消息内容:{'start_time': '1598574175', 'collection_name': 'sy_news_finance_mysteel_raw', 'end_time': '1598574224', 'spider_name': 'caijing_mysteel_zonghe_all'}  消息处理总量:3条
2020-08-28 at 08:23:47 | SUCCESS | 消息内容:{'start_time': '1598574236', 'collection_name': 'sy_news_finance_yicai_raw', 'end_time': '1598574236', 'spider_name': 'caijing_yicai_dz'}  消息处理总量:1条
2020-08-28 at 08:24:02 | SUCCESS | 消息内容:{'start_time': '1598574234', 'collection_name': 'sy_news_finance_qianlong_raw', 'end_time': '1598574244', 'spider_name': 'caijing_qianlong_jingji'}  消息处理总量:5条
2020-08-28 at 08:24:34 | SUCCESS | 消息内容:{'start_time': '1598574282', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1598574284', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:4条
2020-08-28 at 08:26:43 | SUCCESS | 消息内容:{'start_time': '1598574387', 'end_time': '1598574393', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:10条
2020-08-28 at 08:27:00 | SUCCESS | 消息内容:{'start_time': '1598574435', 'end_time': '1598574436', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:2条
2020-08-28 at 08:27:05 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_mycaijing_raw', 'end_time': '1598574442', 'spider_name': 'caijing_mycaijing_fc', 'start_time': '1598574442'}  消息处理总量:1条
2020-08-28 at 08:27:20 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_stockstar_raw', 'end_time': '1598574466', 'spider_name': 'caijing_stockstar_gs', 'start_time': '1598574466'}  消息处理总量:1条
2020-08-28 at 08:27:52 | SUCCESS | 消息内容:{'start_time': '1598574425', 'end_time': '1598574427', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_stock_all'}  消息处理总量:3条
2020-08-28 at 08:29:49 | SUCCESS | 消息内容:{'start_time': '1598574595', 'end_time': '1598574599', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:6条
2020-08-28 at 08:29:53 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_10jqka_raw', 'end_time': '1598574544', 'spider_name': 'caijing_10jqka_zqzx', 'start_time': '1598574544'}  消息处理总量:1条
2020-08-28 at 08:30:43 | SUCCESS | 消息内容:{'end_time': '1598574658', 'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_jigou', 'start_time': '1598574657'}  消息处理总量:3条
2020-08-28 at 08:31:34 | SUCCESS | 消息内容:{'end_time': '1598574737', 'collection_name': 'sy_news_hangye_in_en_raw', 'spider_name': 'hangye_oil_news', 'start_time': '1598574735'}  消息处理总量:0条
2020-08-28 at 08:32:13 | SUCCESS | 消息内容:{'start_time': '1598574731', 'collection_name': 'sy_news_finance_cyzone_raw', 'end_time': '1598574731', 'spider_name': 'caijing_cyzone_zuixin'}  消息处理总量:1条
2020-08-28 at 08:32:55 | SUCCESS | 消息内容:{'start_time': '1598574795', 'end_time': '1598574796', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:0条
2020-08-28 at 08:33:29 | SUCCESS | 消息内容:{'end_time': '1598574831', 'collection_name': 'sy_news_finance_cnstock_raw', 'spider_name': 'caijing_cnstock_ssgs_all', 'start_time': '1598574826'}  消息处理总量:5条
2020-08-28 at 08:34:29 | SUCCESS | 消息内容:{'start_time': '1598574803', 'end_time': '1598574823', 'collection_name': 'sy_news_finance_leju_raw', 'spider_name': 'caijing_leju_lejucaijing_all'}  消息处理总量:2条
2020-08-28 at 08:36:28 | SUCCESS | 消息内容:{'start_time': '1598574892', 'collection_name': 'sy_news_finance_cnfol_raw', 'end_time': '1598574927', 'spider_name': 'caijing_cnfol_gegu'}  消息处理总量:40条
2020-08-28 at 08:38:04 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1598575087', 'spider_name': 'caijing_sina_chanjing', 'start_time': '1598575084'}  消息处理总量:6条
2020-08-28 at 08:39:08 | SUCCESS | 消息内容:{'start_time': '1598575165', 'collection_name': 'sy_news_finance_ce_raw', 'end_time': '1598575167', 'spider_name': 'caijing_ce_gsdt'}  消息处理总量:3条
2020-08-28 at 08:41:04 | SUCCESS | 消息内容:{'start_time': '1598575285', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1598575289', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:0条
2020-08-28 at 08:41:57 | SUCCESS | 消息内容:{'start_time': '1598575313', 'end_time': '1598575315', 'collection_name': 'sy_news_hangye_petroren_raw', 'spider_name': 'hangye_petroren_hydt'}  消息处理总量:2条
2020-08-28 at 08:43:12 | SUCCESS | 消息内容:{'start_time': '1598575392', 'collection_name': 'sy_news_finance_ccidcom_raw', 'end_time': '1598575392', 'spider_name': 'caijing_ccidcom_all'}  消息处理总量:1条
2020-08-28 at 08:44:13 | SUCCESS | 消息内容:{'end_time': '1598575462', 'collection_name': 'sy_news_finance_qianlong_raw', 'spider_name': 'caijing_qianlong_jingji', 'start_time': '1598575453'}  消息处理总量:8条
2020-08-28 at 08:44:48 | SUCCESS | 消息内容:{'start_time': '1598575503', 'collection_name': 'sy_news_finance_cnfol_raw', 'end_time': '1598575503', 'spider_name': 'caijing_cnfol_gegu'}  消息处理总量:1条
2020-08-28 at 08:46:45 | SUCCESS | 消息内容:{'start_time': '1598575639', 'collection_name': 'sy_news_hangye_semi_raw', 'end_time': '1598575650', 'spider_name': 'hangye_semi_org_news'}  消息处理总量:2条
2020-08-28 at 08:47:57 | SUCCESS | 消息内容:{'start_time': '1598575696', 'end_time': '1598575696', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj'}  消息处理总量:2条
2020-08-28 at 08:48:31 | SUCCESS | 消息内容:{'start_time': '1598575727', 'collection_name': 'sy_news_finance_in_en_raw', 'end_time': '1598575728', 'spider_name': 'caijing_in_en_gnrqyw'}  消息处理总量:2条
2020-08-28 at 08:49:14 | SUCCESS | 消息内容:{'start_time': '1598575776', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1598575777', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:0条
2020-08-28 at 08:51:01 | SUCCESS | 消息内容:{'start_time': '1598575865', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598575865', 'spider_name': 'caijing_eastmoney_hk_all'}  消息处理总量:1条
2020-08-28 at 08:52:21 | SUCCESS | 消息内容:{'start_time': '1598575925', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598575928', 'spider_name': 'caijing_eastmoney_qqdd'}  消息处理总量:3条
2020-08-28 at 08:53:26 | SUCCESS | 消息内容:{'start_time': '1598575977', 'end_time': '1598575985', 'collection_name': 'sy_news_finance_glassinfo_raw', 'spider_name': 'caijing_glassinfo_hyzx'}  消息处理总量:3条
2020-08-28 at 08:54:54 | SUCCESS | 消息内容:{'start_time': '1598576103', 'collection_name': 'sy_news_finance_cnstock_raw', 'end_time': '1598576108', 'spider_name': 'caijing_cnstock_stock_all'}  消息处理总量:9条
2020-08-28 at 08:55:02 | SUCCESS | 消息内容:{'start_time': '1598576127', 'collection_name': 'sy_news_finance_stockstar_raw', 'end_time': '1598576127', 'spider_name': 'caijing_stockstar_kcb'}  消息处理总量:2条
2020-08-28 at 08:57:56 | SUCCESS | 消息内容:{'start_time': '1598576192', 'end_time': '1598576194', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_hyyj'}  消息处理总量:2条
2020-08-28 at 08:58:28 | SUCCESS | 消息内容:{'start_time': '1598576352', 'collection_name': 'sy_news_hangye_stonesm_raw', 'end_time': '1598576352', 'spider_name': 'hangye_stonesm_news'}  消息处理总量:1条
2020-08-28 at 09:01:01 | SUCCESS | 消息内容:{'start_time': '1598576487', 'collection_name': 'sy_news_finance_cs_raw', 'end_time': '1598576487', 'spider_name': 'caijing_cs_jigou'}  消息处理总量:1条
2020-08-28 at 09:01:38 | SUCCESS | 消息内容:{'start_time': '1598576507', 'end_time': '1598576508', 'collection_name': 'sy_news_finance_nbd_raw', 'spider_name': 'caijing_nbd_auto_all'}  消息处理总量:2条
2020-08-28 at 09:02:16 | SUCCESS | 消息内容:{'start_time': '1598576553', 'end_time': '1598576554', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:2条
2020-08-28 at 09:02:41 | SUCCESS | 消息内容:{'start_time': '1598576584', 'end_time': '1598576584', 'collection_name': 'sy_news_finance_bjnews_raw', 'spider_name': 'caijing_bjnews_finance'}  消息处理总量:1条
2020-08-28 at 09:03:55 | SUCCESS | 消息内容:{'start_time': '1598576595', 'end_time': '1598576595', 'collection_name': 'sy_news_finance_lieyunwang_raw', 'spider_name': 'caijing_lieyunwang_zixun'}  消息处理总量:1条
2020-08-28 at 09:04:30 | SUCCESS | 消息内容:{'start_time': '1598576674', 'collection_name': 'sy_news_finance_qianlong_raw', 'end_time': '1598576687', 'spider_name': 'caijing_qianlong_jingji'}  消息处理总量:5条
2020-08-28 at 09:05:05 | SUCCESS | 消息内容:{'start_time': '1598576750', 'collection_name': 'sy_news_hangye_smm_raw', 'end_time': '1598576750', 'spider_name': 'hangye_smm_news'}  消息处理总量:1条
