2020-06-30 at 09:15:14 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_chanjing', 'end_time': '1592819228', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1592819224'}  消息处理总量:6条
2020-06-30 at 09:19:30 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_ssgs', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1592821667', 'start_time': '1592821666'}  消息处理总量:2条
2020-06-30 at 09:19:30 | SUCCESS | 消息内容:{'start_time': '1592821554', 'spider_name': 'caijing_hexun_gsyw', 'end_time': '1592821562', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:16条
2020-06-30 at 09:19:31 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_stockstar_raw', 'spider_name': 'caijing_stockstar_gs', 'start_time': '1592821655', 'end_time': '1592821662'}  消息处理总量:13条
2020-06-30 at 09:19:34 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sohu_raw', 'spider_name': 'caijing_sohu_xsb', 'start_time': '1592821713', 'end_time': '1592821713'}  消息处理总量:1条
2020-06-30 at 09:19:35 | SUCCESS | 消息内容:{'start_time': '1592821714', 'spider_name': 'caijing_eastmoney_caijing', 'end_time': '1592821715', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:3条
2020-06-30 at 09:19:36 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_chanjing', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1592821706', 'start_time': '1592821704'}  消息处理总量:4条
2020-06-30 at 09:19:36 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_yicai_raw', 'spider_name': 'caijing_yicai_cj', 'start_time': '1592821735', 'end_time': '1592821735'}  消息处理总量:1条
2020-06-30 at 09:19:38 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_xsb', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1592821834', 'start_time': '1592821834'}  消息处理总量:1条
2020-06-30 at 09:19:38 | SUCCESS | 消息内容:{'start_time': '1592821734', 'spider_name': 'caijing_10jqka_zqzx', 'end_time': '1592821761', 'collection_name': 'sy_news_finance_10jqka_raw'}  消息处理总量:2条
2020-06-30 at 09:19:38 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_qq_raw', 'spider_name': 'caijing_qq_zhaiquan', 'start_time': '1592821813', 'end_time': '1592821813'}  消息处理总量:1条
2020-06-30 at 09:19:41 | SUCCESS | 消息内容:{'start_time': '1592821885', 'spider_name': 'caijing_jrj_gncj', 'end_time': '1592821885', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:1条
2020-06-30 at 09:19:42 | SUCCESS | 消息内容:{'spider_name': 'caijing_hexun_gsyw', 'end_time': '1592821862', 'collection_name': 'sy_news_finance_hexun_raw', 'start_time': '1592821861'}  消息处理总量:2条
2020-06-30 at 09:19:42 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ganggu', 'start_time': '1592821894', 'end_time': '1592821895'}  消息处理总量:2条
2020-06-30 at 09:19:46 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_yicai_raw', 'spider_name': 'caijing_yicai_Agu', 'start_time': '1592821965', 'end_time': '1592821965'}  消息处理总量:2条
2020-06-30 at 09:19:47 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1592821949', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1592821948'}  消息处理总量:3条
2020-06-30 at 09:19:49 | SUCCESS | 消息内容:{'start_time': '1592821894', 'spider_name': 'caijing_eastday_caijing', 'end_time': '1592821914', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:4条
2020-06-30 at 09:19:49 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs', 'start_time': '1592821976', 'end_time': '1592821976'}  消息处理总量:2条
2020-06-30 at 09:19:51 | SUCCESS | 消息内容:{'start_time': '1592821988', 'spider_name': 'caijing_10jqka_cjyw', 'end_time': '1592821988', 'collection_name': 'sy_news_finance_10jqka_raw'}  消息处理总量:1条
2020-06-30 at 09:19:53 | SUCCESS | 消息内容:{'start_time': '1592822102', 'spider_name': 'hangye_smm_news', 'end_time': '1592822102', 'collection_name': 'sy_news_hangye_smm_raw'}  消息处理总量:1条
2020-06-30 at 09:19:56 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing', 'start_time': '1592822025', 'end_time': '1592822028'}  消息处理总量:5条
2020-06-30 at 09:19:57 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_cgnjj', 'end_time': '1592822003', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1592821998'}  消息处理总量:8条
2020-06-30 at 09:19:59 | SUCCESS | 消息内容:{'start_time': '1592822115', 'spider_name': 'caijing_36kr_zixun', 'end_time': '1592822115', 'collection_name': 'sy_news_finance_36kr_raw'}  消息处理总量:2条
2020-06-30 at 09:20:01 | SUCCESS | 消息内容:{'spider_name': 'caijing_10jqka_hyyj', 'collection_name': 'sy_news_finance_10jqka_raw', 'end_time': '1592822167', 'start_time': '1592822167'}  消息处理总量:1条
2020-06-30 at 09:20:01 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw', 'start_time': '1592822174', 'end_time': '1592822179'}  消息处理总量:4条
2020-06-30 at 09:20:03 | SUCCESS | 消息内容:{'spider_name': 'caijing_iyiou_kuaixun', 'collection_name': 'sy_news_finance_iyiou_raw', 'end_time': '1592822232', 'start_time': '1592822232'}  消息处理总量:1条
2020-06-30 at 09:20:04 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing', 'start_time': '1592822204', 'end_time': '1592822211'}  消息处理总量:2条
2020-06-30 at 09:20:05 | SUCCESS | 消息内容:{'spider_name': 'caijing_stockstar_gs', 'end_time': '1592822265', 'collection_name': 'sy_news_finance_stockstar_raw', 'start_time': '1592822265'}  消息处理总量:1条
2020-06-30 at 09:20:07 | SUCCESS | 消息内容:{'start_time': '1592822225', 'spider_name': 'caijing_jrj_ss', 'end_time': '1592822227', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:5条
2020-06-30 at 09:20:07 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs', 'start_time': '1592822284', 'end_time': '1592822284'}  消息处理总量:1条
2020-06-30 at 09:20:09 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_cgnjj', 'end_time': '1592822308', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1592822308'}  消息处理总量:1条
2020-06-30 at 09:20:10 | SUCCESS | 消息内容:{'start_time': '1592822324', 'spider_name': 'caijing_jrj_chanjing', 'end_time': '1592822325', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:2条
2020-06-30 at 09:20:12 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing', 'start_time': '1592822335', 'end_time': '1592822336'}  消息处理总量:2条
2020-06-30 at 09:20:13 | SUCCESS | 消息内容:{'start_time': '1592822401', 'spider_name': 'caijing_cnstock_cyjj', 'end_time': '1592822401', 'collection_name': 'sy_news_finance_cnstock_raw'}  消息处理总量:1条
2020-06-30 at 09:20:14 | SUCCESS | 消息内容:{'spider_name': 'caijing_huxiu_zixun', 'collection_name': 'sy_news_finance_huxiu_raw', 'end_time': '1592822356', 'start_time': '1592822352'}  消息处理总量:2条
2020-06-30 at 09:20:15 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_chinaventure_raw', 'spider_name': 'caijing_chinaventure_jiankang', 'start_time': '1592822446', 'end_time': '1592822451'}  消息处理总量:2条
2020-06-30 at 09:20:16 | SUCCESS | 消息内容:{'start_time': '1592822505', 'spider_name': 'caijing_jrj_gncj', 'end_time': '1592822505', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:1条
2020-06-30 at 09:20:17 | SUCCESS | 消息内容:{'spider_name': 'caijing_china_zq', 'collection_name': 'sy_news_finance_china_raw', 'end_time': '1592822502', 'start_time': '1592822502'}  消息处理总量:1条
2020-06-30 at 09:20:20 | SUCCESS | 消息内容:{'start_time': '1592822542', 'spider_name': 'caijing_sina_chanjing', 'end_time': '1592822542', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:2条
2020-06-30 at 09:20:23 | SUCCESS | 消息内容:{'start_time': '1592822644', 'spider_name': 'caijing_eastmoney_caijing', 'end_time': '1592822644', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-06-30 at 09:20:28 | SUCCESS | 消息内容:{'start_time': '1592822577', 'spider_name': 'caijing_chinaventure_jinrong', 'end_time': '1592822577', 'collection_name': 'sy_news_finance_chinaventure_raw'}  消息处理总量:1条
2020-06-30 at 09:20:30 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw', 'start_time': '1592822483', 'end_time': '1592822533'}  消息处理总量:18条
2020-06-30 at 09:20:30 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_cgnjj', 'end_time': '1592822624', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1592822617'}  消息处理总量:8条
2020-06-30 at 09:20:32 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_smm_raw', 'spider_name': 'hangye_smm_news', 'start_time': '1592822713', 'end_time': '1592822713'}  消息处理总量:1条
2020-06-30 at 09:20:33 | SUCCESS | 消息内容:{'start_time': '1592822684', 'spider_name': 'caijing_bjnews_finance', 'end_time': '1592822686', 'collection_name': 'sy_news_finance_bjnews_raw'}  消息处理总量:4条
2020-06-30 at 09:20:33 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_guonei', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1592822722', 'start_time': '1592822722'}  消息处理总量:1条
2020-06-30 at 09:20:35 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun', 'start_time': '1592822733', 'end_time': '1592822733'}  消息处理总量:1条
2020-06-30 at 09:20:35 | SUCCESS | 消息内容:{'spider_name': 'caijing_10jqka_hyyj', 'end_time': '1592822773', 'collection_name': 'sy_news_finance_10jqka_raw', 'start_time': '1592822773'}  消息处理总量:1条
2020-06-30 at 09:20:37 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_cjyw', 'start_time': '1592822794', 'end_time': '1592822794'}  消息处理总量:1条
2020-06-30 at 09:20:37 | SUCCESS | 消息内容:{'spider_name': 'caijing_stcn_gs', 'end_time': '1592822813', 'collection_name': 'sy_news_finance_stcn_raw', 'start_time': '1592822813'}  消息处理总量:1条
2020-06-30 at 09:20:39 | SUCCESS | 消息内容:{'start_time': '1592822792', 'spider_name': 'caijing_hexun_gsyw', 'end_time': '1592822796', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:6条
2020-06-30 at 09:20:41 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss', 'start_time': '1592822844', 'end_time': '1592822845'}  消息处理总量:3条
2020-06-30 at 09:20:41 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_chanjing', 'end_time': '1592822854', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1592822852'}  消息处理总量:3条
2020-06-30 at 09:20:42 | SUCCESS | 消息内容:{'start_time': '1592822824', 'spider_name': 'caijing_eastday_caijing', 'end_time': '1592822827', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:2条
2020-06-30 at 09:20:43 | SUCCESS | 消息内容:{'spider_name': 'caijing_iyiou_kuaixun', 'collection_name': 'sy_news_finance_iyiou_raw', 'end_time': '1592822853', 'start_time': '1592822852'}  消息处理总量:2条
2020-06-30 at 09:20:45 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_thepaper_raw', 'spider_name': 'caijing_thepaper_cjsxy', 'start_time': '1592822876', 'end_time': '1592822877'}  消息处理总量:2条
2020-06-30 at 09:20:45 | SUCCESS | 消息内容:{'spider_name': 'caijing_chinaventure_jiaoyu', 'end_time': '1592822818', 'collection_name': 'sy_news_finance_chinaventure_raw', 'start_time': '1592822818'}  消息处理总量:1条
2020-06-30 at 09:20:48 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing', 'start_time': '1592822954', 'end_time': '1592822954'}  消息处理总量:1条
2020-06-30 at 09:20:49 | SUCCESS | 消息内容:{'start_time': '1592822907', 'spider_name': 'caijing_sina_ssgs', 'end_time': '1592822909', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:5条
2020-06-30 at 09:20:52 | SUCCESS | 消息内容:{'start_time': '1592823044', 'spider_name': 'caijing_36kr_zixun', 'end_time': '1592823044', 'collection_name': 'sy_news_finance_36kr_raw'}  消息处理总量:1条
2020-06-30 at 09:20:55 | SUCCESS | 消息内容:{'start_time': '1592823058', 'spider_name': 'caijing_chinaventure_zbsc', 'end_time': '1592823058', 'collection_name': 'sy_news_finance_chinaventure_raw'}  消息处理总量:1条
2020-06-30 at 09:20:56 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei', 'start_time': '1592823031', 'end_time': '1592823034'}  消息处理总量:5条
2020-06-30 at 09:20:59 | SUCCESS | 消息内容:{'start_time': '1592823103', 'spider_name': 'caijing_hexun_gsyw', 'end_time': '1592823107', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:3条
2020-06-30 at 09:20:59 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj', 'start_time': '1592823126', 'end_time': '1592823126'}  消息处理总量:1条
2020-06-30 at 09:21:02 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing', 'start_time': '1592823162', 'end_time': '1592823162'}  消息处理总量:1条
2020-06-30 at 09:21:02 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_chanjing', 'end_time': '1592823017', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1592822944'}  消息处理总量:12条
2020-06-30 at 09:21:06 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing', 'start_time': '1592823136', 'end_time': '1592823142'}  消息处理总量:2条
2020-06-30 at 09:21:06 | SUCCESS | 消息内容:{'spider_name': 'caijing_10jqka_cjyw', 'end_time': '1592823207', 'collection_name': 'sy_news_finance_10jqka_raw', 'start_time': '1592823203'}  消息处理总量:2条
2020-06-30 at 09:21:08 | SUCCESS | 消息内容:{'start_time': '1592823128', 'spider_name': 'caijing_cnfol_gncj', 'end_time': '1592823134', 'collection_name': 'sy_news_finance_cnfol_raw'}  消息处理总量:3条
2020-06-30 at 09:21:10 | SUCCESS | 消息内容:{'start_time': '1592823282', 'spider_name': 'caijing_hexun_hongguan', 'end_time': '1592823282', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:1条
2020-06-30 at 09:21:10 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_caijing', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1592823265', 'start_time': '1592823264'}  消息处理总量:2条
2020-06-30 at 09:21:13 | SUCCESS | 消息内容:{'start_time': '1592823244', 'spider_name': 'caijing_zhicheng_caijing', 'end_time': '1592823244', 'collection_name': 'sy_news_finance_zhicheng_raw'}  消息处理总量:1条
2020-06-30 at 09:21:13 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj', 'start_time': '1592823238', 'end_time': '1592823240'}  消息处理总量:4条
2020-06-30 at 09:21:14 | SUCCESS | 消息内容:{'spider_name': 'caijing_cs_gsxw', 'end_time': '1592823336', 'collection_name': 'sy_news_finance_cs_raw', 'start_time': '1592823335'}  消息处理总量:2条
2020-06-30 at 09:21:16 | SUCCESS | 消息内容:{'start_time': '1592823341', 'spider_name': 'caijing_sina_guonei', 'end_time': '1592823341', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-06-30 at 09:21:17 | SUCCESS | 消息内容:{'spider_name': 'caijing_10jqka_hyyj', 'collection_name': 'sy_news_finance_10jqka_raw', 'end_time': '1592823384', 'start_time': '1592823384'}  消息处理总量:1条
2020-06-30 at 09:21:19 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_ss', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1592823465', 'start_time': '1592823465'}  消息处理总量:1条
2020-06-30 at 09:21:22 | SUCCESS | 消息内容:{'spider_name': 'caijing_qq_chanye', 'end_time': '1592823463', 'collection_name': 'sy_news_finance_qq_raw', 'start_time': '1592823463'}  消息处理总量:1条
2020-06-30 at 09:21:24 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastday_caijing', 'collection_name': 'sy_news_finance_eastday_raw', 'end_time': '1592823446', 'start_time': '1592823446'}  消息处理总量:1条
2020-06-30 at 09:21:26 | SUCCESS | 消息内容:{'start_time': '1592823413', 'spider_name': 'caijing_hexun_gsyw', 'end_time': '1592823420', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:11条
2020-06-30 at 09:21:26 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_chanjing', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1592823476', 'start_time': '1592823476'}  消息处理总量:1条
2020-06-30 at 09:21:28 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_ssgs', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1592823524', 'start_time': '1592823524'}  消息处理总量:1条
2020-06-30 at 09:21:30 | SUCCESS | 消息内容:{'start_time': '1592823511', 'spider_name': 'caijing_cnstock_ssgs', 'end_time': '1592823513', 'collection_name': 'sy_news_finance_cnstock_raw'}  消息处理总量:4条
2020-06-30 at 09:21:32 | SUCCESS | 消息内容:{'start_time': '1592823582', 'spider_name': 'hangye_autohome_news', 'end_time': '1592823582', 'collection_name': 'sy_news_hangye_autohome_raw'}  消息处理总量:1条
2020-06-30 at 09:21:33 | SUCCESS | 消息内容:{'spider_name': 'hangye_mining120_guoji', 'collection_name': 'sy_news_hangye_mining120_raw', 'end_time': '1592823554', 'start_time': '1592823552'}  消息处理总量:4条
2020-06-30 at 09:21:37 | SUCCESS | 消息内容:{'start_time': '1592823565', 'spider_name': 'caijing_jrj_chanjing', 'end_time': '1592823566', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:4条
