2020-06-09 at 05:09:27 | SUCCESS | 消息内容:{'end_time': '1591650543', 'start_time': '1591650543', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_cjyw'}  消息处理总量:1条
2020-06-09 at 08:53:23 | SUCCESS | 消息内容:{'start_time': '1591663995', 'end_time': '1591663995', 'collection_name': 'sy_news_finance_qianlong_raw', 'spider_name': 'caijing_qianlong_jingji'}  消息处理总量:1条
2020-06-09 at 08:54:37 | SUCCESS | 消息内容:{'start_time': '1591664063', 'end_time': '1591664063', 'collection_name': 'sy_news_finance_cls_raw', 'spider_name': 'caijing_cls_shendu'}  消息处理总量:1条
2020-06-09 at 08:56:01 | SUCCESS | 消息内容:{'end_time': '1591664165', 'start_time': '1591664164', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ganggu'}  消息处理总量:2条
2020-06-09 at 08:56:35 | SUCCESS | 消息内容:{'start_time': '1591664197', 'end_time': '1591664197', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:1条
2020-06-09 at 08:57:33 | SUCCESS | 消息内容:{'start_time': '1591664217', 'end_time': '1591664234', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:26条
2020-06-09 at 08:58:12 | SUCCESS | 消息内容:{'start_time': '1591664310', 'end_time': '1591664310', 'collection_name': 'sy_news_hangye_instrumentsinfo_raw', 'spider_name': 'hangye_instrumentsinfo_news'}  消息处理总量:1条
2020-06-09 at 09:01:52 | SUCCESS | 消息内容:{'start_time': '1591664512', 'end_time': '1591664512', 'collection_name': 'sy_news_finance_jiemian_raw', 'spider_name': 'caijing_jiemian_hg'}  消息处理总量:1条
2020-06-09 at 09:02:07 | SUCCESS | 消息内容:{'start_time': '1591664534', 'end_time': '1591664535', 'collection_name': 'sy_news_finance_yicai_raw', 'spider_name': 'caijing_yicai_dz'}  消息处理总量:2条
2020-06-09 at 09:02:30 | SUCCESS | 消息内容:{'end_time': '1591664555', 'start_time': '1591664555', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs'}  消息处理总量:2条
2020-06-09 at 09:03:38 | SUCCESS | 消息内容:{'start_time': '1591664622', 'end_time': '1591664622', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hongguan'}  消息处理总量:2条
2020-06-09 at 09:04:22 | SUCCESS | 消息内容:{'end_time': '1591664687', 'start_time': '1591664687', 'collection_name': 'sy_news_hangye_smm_raw', 'spider_name': 'hangye_smm_news'}  消息处理总量:1条
2020-06-09 at 09:05:10 | SUCCESS | 消息内容:{'end_time': '1591664701', 'start_time': '1591664695', 'collection_name': 'sy_news_finance_qq_raw', 'spider_name': 'caijing_qq_zhaiquan'}  消息处理总量:2条
2020-06-09 at 09:06:12 | SUCCESS | 消息内容:{'start_time': '1591664752', 'end_time': '1591664756', 'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_cjyw'}  消息处理总量:5条
2020-06-09 at 09:07:43 | SUCCESS | 消息内容:{'end_time': '1591664887', 'start_time': '1591664883', 'collection_name': 'sy_news_hangye_zgkyb_raw', 'spider_name': 'hangye_zgkyb_news'}  消息处理总量:3条
2020-06-09 at 09:08:32 | SUCCESS | 消息内容:{'start_time': '1591664892', 'end_time': '1591664893', 'collection_name': 'sy_news_finance_pedaily_raw', 'spider_name': 'caijing_pedaily_gundong'}  消息处理总量:4条
2020-06-09 at 09:09:42 | SUCCESS | 消息内容:{'end_time': '1591664937', 'start_time': '1591664932', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_zqzx'}  消息处理总量:3条
2020-06-09 at 09:10:59 | SUCCESS | 消息内容:{'end_time': '1591665063', 'start_time': '1591665062', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:2条
2020-06-09 at 09:12:36 | SUCCESS | 消息内容:{'start_time': '1591665148', 'end_time': '1591665154', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:11条
2020-06-09 at 09:13:48 | SUCCESS | 消息内容:{'start_time': '1591665232', 'end_time': '1591665232', 'collection_name': 'sy_news_finance_jiemian_raw', 'spider_name': 'caijing_jiemian_qiche'}  消息处理总量:1条
2020-06-09 at 09:14:31 | SUCCESS | 消息内容:{'end_time': '1591665273', 'start_time': '1591665272', 'collection_name': 'sy_news_finance_cnfol_raw', 'spider_name': 'caijing_cnfol_gegu'}  消息处理总量:2条
2020-06-09 at 09:15:10 | SUCCESS | 消息内容:{'start_time': '1591665333', 'end_time': '1591665334', 'collection_name': 'sy_news_hangye_hbzhan_raw', 'spider_name': 'hangye_hbzhan_news'}  消息处理总量:3条
2020-06-09 at 09:15:37 | SUCCESS | 消息内容:{'end_time': '1591665344', 'start_time': '1591665344', 'collection_name': 'sy_news_finance_china_raw', 'spider_name': 'caijing_china_qiche'}  消息处理总量:1条
2020-06-09 at 09:16:39 | SUCCESS | 消息内容:{'end_time': '1591665400', 'start_time': '1591665394', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj'}  消息处理总量:9条
2020-06-09 at 09:16:58 | SUCCESS | 消息内容:{'start_time': '1591665424', 'end_time': '1591665425', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:3条
2020-06-09 at 09:17:09 | SUCCESS | 消息内容:{'start_time': '1591665445', 'end_time': '1591665452', 'collection_name': 'sy_news_hangye_bjx_raw', 'spider_name': 'hangye_bjx_yaowen'}  消息处理总量:13条
2020-06-09 at 09:18:45 | SUCCESS | 消息内容:{'start_time': '1591665524', 'end_time': '1591665527', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_chanjing'}  消息处理总量:6条
2020-06-09 at 09:19:49 | SUCCESS | 消息内容:{'start_time': '1591665572', 'end_time': '1591665585', 'collection_name': 'sy_news_finance_southmoney_raw', 'spider_name': 'caijing_southmoney_caijingyaowen'}  消息处理总量:18条
2020-06-09 at 09:20:20 | SUCCESS | 消息内容:{'end_time': '1591665625', 'start_time': '1591665625', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_kcb'}  消息处理总量:1条
2020-06-09 at 09:21:39 | SUCCESS | 消息内容:{'start_time': '1591665721', 'end_time': '1591665721', 'collection_name': 'sy_news_hangye_cbcie_raw', 'spider_name': 'hangye_cbcie_news'}  消息处理总量:1条
2020-06-09 at 09:22:18 | SUCCESS | 消息内容:{'end_time': '1591665720', 'start_time': '1591665720', 'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:1条
2020-06-09 at 09:22:58 | SUCCESS | 消息内容:{'start_time': '1591665736', 'end_time': '1591665736', 'collection_name': 'sy_news_finance_investorchina_raw', 'spider_name': 'caijing_investorchina_scgz'}  消息处理总量:1条
2020-06-09 at 09:23:37 | SUCCESS | 消息内容:{'start_time': '1591665782', 'end_time': '1591665782', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_cjyw'}  消息处理总量:1条
2020-06-09 at 09:23:58 | SUCCESS | 消息内容:{'start_time': '1591665844', 'end_time': '1591665844', 'collection_name': 'sy_news_finance_163_raw', 'spider_name': 'caijing_163_gupiao'}  消息处理总量:1条
2020-06-09 at 09:24:44 | SUCCESS | 消息内容:{'start_time': '1591665902', 'end_time': '1591665903', 'collection_name': 'sy_news_hangye_smm_raw', 'spider_name': 'hangye_smm_news'}  消息处理总量:3条
2020-06-09 at 09:25:08 | SUCCESS | 消息内容:{'start_time': '1591665922', 'end_time': '1591665922', 'collection_name': 'sy_news_hangye_ofweek_raw', 'spider_name': 'hangye_ofweek_jishu'}  消息处理总量:1条
2020-06-09 at 09:26:09 | SUCCESS | 消息内容:{'start_time': '1591665993', 'end_time': '1591665995', 'collection_name': 'sy_news_hangye_dramx_raw', 'spider_name': 'hangye_dramx_news'}  消息处理总量:4条
2020-06-09 at 09:27:18 | SUCCESS | 消息内容:{'end_time': '1591666044', 'start_time': '1591666044', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:1条
2020-06-09 at 09:27:43 | SUCCESS | 消息内容:{'end_time': '1591666037', 'start_time': '1591666031', 'collection_name': 'sy_news_finance_591hx_raw', 'spider_name': 'caijing_591hx_scjh'}  消息处理总量:2条
2020-06-09 at 09:28:43 | SUCCESS | 消息内容:{'end_time': '1591666127', 'start_time': '1591666127', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:1条
2020-06-09 at 09:29:31 | SUCCESS | 消息内容:{'end_time': '1591666176', 'start_time': '1591666175', 'collection_name': 'sy_news_finance_people_raw', 'spider_name': 'caijing_people_hyycy'}  消息处理总量:2条
2020-06-09 at 09:31:45 | SUCCESS | 消息内容:{'start_time': '1591666302', 'end_time': '1591666304', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:5条
2020-06-09 at 09:32:40 | SUCCESS | 消息内容:{'start_time': '1591666353', 'end_time': '1591666357', 'collection_name': 'sy_news_finance_huxiu_raw', 'spider_name': 'caijing_huxiu_zixun'}  消息处理总量:2条
2020-06-09 at 09:33:09 | SUCCESS | 消息内容:{'start_time': '1591666393', 'end_time': '1591666393', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:1条
2020-06-09 at 09:34:06 | SUCCESS | 消息内容:{'end_time': '1591666439', 'start_time': '1591666433', 'collection_name': 'sy_news_finance_qianlong_raw', 'spider_name': 'caijing_qianlong_jingji'}  消息处理总量:5条
2020-06-09 at 09:34:48 | SUCCESS | 消息内容:{'start_time': '1591666512', 'end_time': '1591666512', 'collection_name': 'sy_news_hangye_smm_raw', 'spider_name': 'hangye_smm_news'}  消息处理总量:1条
2020-06-09 at 09:35:59 | SUCCESS | 消息内容:{'end_time': '1591666562', 'start_time': '1591666562', 'collection_name': 'sy_news_finance_china_raw', 'spider_name': 'caijing_china_qiche'}  消息处理总量:1条
2020-06-09 at 09:37:38 | SUCCESS | 消息内容:{'start_time': '1591666665', 'end_time': '1591666665', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:1条
2020-06-09 at 09:37:47 | SUCCESS | 消息内容:{'end_time': '1591666675', 'start_time': '1591666675', 'collection_name': 'sy_news_finance_stockstar_raw', 'spider_name': 'caijing_stockstar_gs'}  消息处理总量:1条
2020-06-09 at 09:39:06 | SUCCESS | 消息内容:{'start_time': '1591666748', 'end_time': '1591666749', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:2条
2020-06-09 at 09:39:33 | SUCCESS | 消息内容:{'end_time': '1591666775', 'start_time': '1591666775', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:1条
2020-06-09 at 09:40:13 | SUCCESS | 消息内容:{'end_time': '1591666792', 'start_time': '1591666792', 'collection_name': 'sy_news_finance_southmoney_raw', 'spider_name': 'caijing_southmoney_caijingyaowen'}  消息处理总量:1条
2020-06-09 at 09:41:01 | SUCCESS | 消息内容:{'end_time': '1591666868', 'start_time': '1591666867', 'collection_name': 'sy_news_finance_thepaper_raw', 'spider_name': 'caijing_thepaper_cjsxy'}  消息处理总量:2条
2020-06-09 at 09:42:09 | SUCCESS | 消息内容:{'start_time': '1591666893', 'end_time': '1591666893', 'collection_name': 'sy_news_finance_lieyunwang_raw', 'spider_name': 'caijing_lieyunwang_zixun'}  消息处理总量:2条
2020-06-09 at 09:42:48 | SUCCESS | 消息内容:{'end_time': '1591666974', 'start_time': '1591666974', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:1条
2020-06-09 at 09:43:10 | SUCCESS | 消息内容:{'end_time': '1591666993', 'start_time': '1591666993', 'collection_name': 'sy_news_finance_xueqiu_raw', 'spider_name': 'caijing_xueqiu_hs'}  消息处理总量:1条
2020-06-09 at 09:44:13 | SUCCESS | 消息内容:{'start_time': '1591667057', 'end_time': '1591667057', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:1条
2020-06-09 at 09:44:59 | SUCCESS | 消息内容:{'end_time': '1591667103', 'start_time': '1591667102', 'collection_name': 'sy_news_finance_cnfol_raw', 'spider_name': 'caijing_cnfol_gegu'}  消息处理总量:4条
2020-06-09 at 09:46:10 | SUCCESS | 消息内容:{'start_time': '1591667163', 'end_time': '1591667164', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:2条
2020-06-09 at 09:47:31 | SUCCESS | 消息内容:{'end_time': '1591667256', 'start_time': '1591667255', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj'}  消息处理总量:3条
2020-06-09 at 09:48:03 | SUCCESS | 消息内容:{'end_time': '1591667265', 'start_time': '1591667264', 'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:2条
2020-06-09 at 09:48:17 | SUCCESS | 消息内容:{'start_time': '1591667226', 'end_time': '1591667226', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_zsscdt'}  消息处理总量:1条
2020-06-09 at 09:48:43 | SUCCESS | 消息内容:{'end_time': '1591667326', 'start_time': '1591667322', 'collection_name': 'sy_news_finance_cnfol_raw', 'spider_name': 'caijing_cnfol_gncj'}  消息处理总量:8条
2020-06-09 at 09:49:57 | SUCCESS | 消息内容:{'end_time': '1591667402', 'start_time': '1591667402', 'collection_name': 'sy_news_finance_caixin_raw', 'spider_name': 'caijing_caixin_companies'}  消息处理总量:1条
2020-06-09 at 09:50:18 | SUCCESS | 消息内容:{'start_time': '1591667421', 'end_time': '1591667421', 'collection_name': 'sy_news_finance_cnstock_raw', 'spider_name': 'caijing_cnstock_cyjj'}  消息处理总量:1条
2020-06-09 at 09:51:09 | SUCCESS | 消息内容:{'end_time': '1591667473', 'start_time': '1591667473', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:2条
2020-06-09 at 09:52:28 | SUCCESS | 消息内容:{'start_time': '1591667542', 'end_time': '1591667542', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:1条
2020-06-09 at 09:53:13 | SUCCESS | 消息内容:{'start_time': '1591667614', 'end_time': '1591667621', 'collection_name': 'sy_news_hangye_bjx_raw', 'spider_name': 'hangye_bjx_yaowen'}  消息处理总量:11条
2020-06-09 at 09:53:33 | SUCCESS | 消息内容:{'start_time': '1591667603', 'end_time': '1591667608', 'collection_name': 'sy_news_finance_iyiou_raw', 'spider_name': 'caijing_iyiou_kuaixun'}  消息处理总量:4条
2020-06-09 at 09:54:09 | SUCCESS | 消息内容:{'start_time': '1591667629', 'end_time': '1591667644', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:15条
2020-06-09 at 09:55:08 | SUCCESS | 消息内容:{'start_time': '1591667732', 'end_time': '1591667733', 'collection_name': 'sy_news_hangye_smm_raw', 'spider_name': 'hangye_smm_news'}  消息处理总量:2条
2020-06-09 at 09:55:27 | SUCCESS | 消息内容:{'end_time': '1591667752', 'start_time': '1591667752', 'collection_name': 'sy_news_hangye_chinaautonews_raw', 'spider_name': 'hangye_chinaautonews_news'}  消息处理总量:1条
2020-06-09 at 09:56:57 | SUCCESS | 消息内容:{'end_time': '1591667822', 'start_time': '1591667822', 'collection_name': 'sy_news_finance_jiemian_raw', 'spider_name': 'caijing_jiemian_hg'}  消息处理总量:1条
2020-06-09 at 09:57:20 | SUCCESS | 消息内容:{'end_time': '1591667824', 'start_time': '1591667824', 'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun'}  消息处理总量:1条
2020-06-09 at 09:58:42 | SUCCESS | 消息内容:{'end_time': '1591667918', 'start_time': '1591667913', 'collection_name': 'sy_news_finance_iyiou_raw', 'spider_name': 'caijing_iyiou_kuaixun'}  消息处理总量:3条
2020-06-09 at 10:00:02 | SUCCESS | 消息内容:{'start_time': '1591668004', 'end_time': '1591668005', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_chanjing'}  消息处理总量:2条
2020-06-09 at 10:00:34 | SUCCESS | 消息内容:{'start_time': '1591668033', 'end_time': '1591668034', 'collection_name': 'sy_news_finance_cnstock_raw', 'spider_name': 'caijing_cnstock_cyjj'}  消息处理总量:4条
2020-06-09 at 10:01:58 | SUCCESS | 消息内容:{'start_time': '1591668104', 'end_time': '1591668105', 'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun'}  消息处理总量:3条
2020-06-09 at 10:02:40 | SUCCESS | 消息内容:{'end_time': '1591668164', 'start_time': '1591668164', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:2条
2020-06-09 at 10:02:58 | SUCCESS | 消息内容:{'end_time': '1591668182', 'start_time': '1591668182', 'collection_name': 'sy_news_finance_jiemian_raw', 'spider_name': 'caijing_jiemian_jt'}  消息处理总量:1条
2020-06-09 at 10:03:31 | SUCCESS | 消息内容:{'end_time': '1591668216', 'start_time': '1591668214', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:3条
2020-06-09 at 10:04:19 | SUCCESS | 消息内容:{'start_time': '1591668224', 'end_time': '1591668224', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_cjyw'}  消息处理总量:1条
2020-06-09 at 10:04:50 | SUCCESS | 消息内容:{'end_time': '1591668267', 'start_time': '1591668262', 'collection_name': 'sy_news_finance_qianlong_raw', 'spider_name': 'caijing_qianlong_jingji'}  消息处理总量:6条
2020-06-09 at 10:05:24 | SUCCESS | 消息内容:{'start_time': '1591668322', 'end_time': '1591668327', 'collection_name': 'sy_news_finance_cnfol_raw', 'spider_name': 'caijing_cnfol_gegu'}  消息处理总量:5条
2020-06-09 at 10:06:07 | SUCCESS | 消息内容:{'start_time': '1591668393', 'end_time': '1591668393', 'collection_name': 'sy_news_hangye_ofweek_raw', 'spider_name': 'hangye_ofweek_shichang'}  消息处理总量:1条
2020-06-09 at 10:06:50 | SUCCESS | 消息内容:{'end_time': '1591668404', 'start_time': '1591668403', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:3条
