2020-07-13 at 16:03:24 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_chinaventure_raw', 'start_time': '1594627326', 'end_time': '1594627331', 'spider_name': 'caijing_chinaventure_tuijian'}  消息处理总量:2条
2020-07-13 at 16:57:32 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_stcn_raw', 'start_time': '1594629303', 'end_time': '1594629304', 'spider_name': 'caijing_stcn_gs'}  消息处理总量:2条
2020-07-13 at 16:57:33 | SUCCESS | 消息内容:{'end_time': '1594629322', 'start_time': '1594629322', 'collection_name': 'sy_news_finance_china_raw', 'spider_name': 'caijing_china_kj'}  消息处理总量:1条
2020-07-13 at 16:57:35 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1594629308', 'spider_name': 'caijing_eastmoney_cjjsp', 'start_time': '1594629308'}  消息处理总量:1条
2020-07-13 at 16:57:35 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_10jqka_raw', 'start_time': '1594629293', 'end_time': '1594629293', 'spider_name': 'caijing_10jqka_cjyw'}  消息处理总量:1条
2020-07-13 at 16:57:37 | SUCCESS | 消息内容:{'end_time': '1594629341', 'collection_name': 'sy_news_finance_hexun_raw', 'start_time': '1594629341', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:1条
2020-07-13 at 16:57:40 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1594629322', 'spider_name': 'caijing_eastmoney_zqzx', 'start_time': '1594629322'}  消息处理总量:1条
2020-07-13 at 16:57:41 | SUCCESS | 消息内容:{'end_time': '1594629366', 'start_time': '1594629366', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ganggu'}  消息处理总量:1条
2020-07-13 at 16:57:44 | SUCCESS | 消息内容:{'end_time': '1594629357', 'start_time': '1594629355', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj'}  消息处理总量:3条
2020-07-13 at 16:57:47 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_iyiou_raw', 'start_time': '1594629398', 'end_time': '1594629399', 'spider_name': 'caijing_iyiou_kuaixun'}  消息处理总量:2条
2020-07-13 at 16:57:48 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cnfol_raw', 'end_time': '1594629396', 'spider_name': 'caijing_cnfol_gegu', 'start_time': '1594629392'}  消息处理总量:6条
2020-07-13 at 16:57:56 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1594629455', 'spider_name': 'caijing_eastmoney_stock_all', 'start_time': '1594629447'}  消息处理总量:4条
2020-07-13 at 16:57:58 | SUCCESS | 消息内容:{'end_time': '1594629449', 'start_time': '1594629444', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs'}  消息处理总量:9条
2020-07-13 at 16:58:03 | SUCCESS | 消息内容:{'end_time': '1594629426', 'start_time': '1594629417', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:14条
2020-07-13 at 16:58:06 | SUCCESS | 消息内容:{'end_time': '1594629486', 'start_time': '1594629486', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_chanjing'}  消息处理总量:1条
2020-07-13 at 16:58:08 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_huxiu_raw', 'end_time': '1594629457', 'spider_name': 'caijing_huxiu_zixun', 'start_time': '1594629453'}  消息处理总量:3条
2020-07-13 at 16:58:11 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_thecapital_raw', 'end_time': '1594629447', 'spider_name': 'caijing_thecapital_zixun', 'start_time': '1594629447'}  消息处理总量:1条
2020-07-13 at 16:58:11 | SUCCESS | 消息内容:{'end_time': '1594629495', 'start_time': '1594629494', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:3条
2020-07-13 at 16:58:14 | SUCCESS | 消息内容:{'end_time': '1594629472', 'start_time': '1594629467', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:9条
2020-07-13 at 16:58:18 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1594629545', 'end_time': '1594629545', 'spider_name': 'caijing_eastmoney_czggng'}  消息处理总量:1条
2020-07-13 at 16:58:20 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_hbzhan_raw', 'start_time': '1594629564', 'end_time': '1594629564', 'spider_name': 'hangye_hbzhan_news'}  消息处理总量:1条
2020-07-13 at 16:58:20 | SUCCESS | 消息内容:{'end_time': '1594629517', 'collection_name': 'sy_news_finance_zhicheng_raw', 'start_time': '1594629504', 'spider_name': 'caijing_zhicheng_caijing'}  消息处理总量:3条
2020-07-13 at 16:58:24 | SUCCESS | 消息内容:{'end_time': '1594629572', 'start_time': '1594629571', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:2条
2020-07-13 at 16:58:30 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_caijing_raw', 'start_time': '1594629562', 'end_time': '1594629566', 'spider_name': 'caijing_caijing_hongguan'}  消息处理总量:7条
2020-07-13 at 16:58:38 | SUCCESS | 消息内容:{'end_time': '1594629581', 'start_time': '1594629574', 'collection_name': 'sy_news_finance_stockstar_raw', 'spider_name': 'caijing_stockstar_gs'}  消息处理总量:13条
2020-07-13 at 16:58:42 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1594629618', 'end_time': '1594629629', 'spider_name': 'caijing_eastmoney_gsxw'}  消息处理总量:6条
2020-07-13 at 16:58:43 | SUCCESS | 消息内容:{'end_time': '1594629645', 'start_time': '1594629644', 'collection_name': 'sy_news_finance_caijing_raw', 'spider_name': 'caijing_caijing_industry'}  消息处理总量:3条
2020-07-13 at 16:58:51 | SUCCESS | 消息内容:{'end_time': '1594629637', 'start_time': '1594629633', 'collection_name': 'sy_news_finance_cyzone_raw', 'spider_name': 'caijing_cyzone_zuixin'}  消息处理总量:2条
2020-07-13 at 16:58:54 | SUCCESS | 消息内容:{'end_time': '1594629693', 'start_time': '1594629693', 'collection_name': 'sy_news_finance_southmoney_raw', 'spider_name': 'caijing_southmoney_caijingyaowen'}  消息处理总量:1条
2020-07-13 at 16:58:57 | SUCCESS | 消息内容:{'end_time': '1594629652', 'start_time': '1594629644', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:13条
2020-07-13 at 16:58:57 | SUCCESS | 消息内容:{'end_time': '1594629653', 'collection_name': 'sy_news_finance_10jqka_raw', 'start_time': '1594629653', 'spider_name': 'caijing_10jqka_zqzx'}  消息处理总量:1条
2020-07-13 at 16:58:58 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1594629500', 'spider_name': 'caijing_eastmoney_xinsanban_all', 'start_time': '1594629392'}  消息处理总量:32条
2020-07-13 at 16:59:00 | SUCCESS | 消息内容:{'end_time': '1594629702', 'start_time': '1594629702', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:1条
2020-07-13 at 16:59:01 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastday_raw', 'end_time': '1594629678', 'spider_name': 'caijing_eastday_caijing', 'start_time': '1594629678'}  消息处理总量:1条
2020-07-13 at 16:59:05 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_iyiou_raw', 'end_time': '1594629731', 'spider_name': 'caijing_iyiou_kuaixun', 'start_time': '1594629729'}  消息处理总量:2条
2020-07-13 at 16:59:13 | SUCCESS | 消息内容:{'end_time': '1594629732', 'start_time': '1594629727', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:6条
2020-07-13 at 16:59:16 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1594629755', 'spider_name': 'caijing_sina_ssgs', 'start_time': '1594629754'}  消息处理总量:2条
2020-07-13 at 16:59:21 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1594629697', 'spider_name': 'caijing_eastmoney_jigou_all', 'start_time': '1594629667'}  消息处理总量:2条
2020-07-13 at 16:59:26 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1594629828', 'spider_name': 'caijing_eastmoney_stock_all', 'start_time': '1594629828'}  消息处理总量:1条
2020-07-13 at 16:59:30 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1594629775', 'spider_name': 'caijing_eastmoney_wh', 'start_time': '1594629775'}  消息处理总量:1条
2020-07-13 at 16:59:35 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1594629882', 'spider_name': 'caijing_sina_guonei', 'start_time': '1594629882'}  消息处理总量:2条
2020-07-13 at 16:59:38 | SUCCESS | 消息内容:{'end_time': '1594629782', 'start_time': '1594629778', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:8条
2020-07-13 at 16:59:45 | SUCCESS | 消息内容:{'end_time': '1594629913', 'start_time': '1594629912', 'collection_name': 'sy_news_hangye_eefocus_raw', 'spider_name': 'hangye_eefocus_news'}  消息处理总量:3条
2020-07-13 at 16:59:49 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_36kr_raw', 'start_time': '1594629893', 'end_time': '1594629893', 'spider_name': 'caijing_36kr_zixun'}  消息处理总量:1条
2020-07-13 at 16:59:54 | SUCCESS | 消息内容:{'end_time': '1594629888', 'start_time': '1594629888', 'collection_name': 'sy_news_finance_iresearch_raw', 'spider_name': 'caijing_iresearch_zhuanlan'}  消息处理总量:1条
2020-07-13 at 16:59:57 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_10jqka_raw', 'start_time': '1594629921', 'end_time': '1594629921', 'spider_name': 'caijing_10jqka_cjyw'}  消息处理总量:1条
2020-07-13 at 16:59:58 | SUCCESS | 消息内容:{'end_time': '1594629706', 'start_time': '1594629695', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:16条
2020-07-13 at 17:00:02 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1594629975', 'end_time': '1594629976', 'spider_name': 'caijing_jrj_gncj'}  消息处理总量:2条
2020-07-13 at 17:00:08 | SUCCESS | 消息内容:{'end_time': '1594629986', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1594629985', 'spider_name': 'caijing_eastmoney_ganggu'}  消息处理总量:6条
2020-07-13 at 17:00:08 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_southmoney_raw', 'end_time': '1594629882', 'spider_name': 'caijing_southmoney_zhaiquan', 'start_time': '1594629872'}  消息处理总量:20条
2020-07-13 at 17:00:12 | SUCCESS | 消息内容:{'end_time': '1594630005', 'collection_name': 'sy_news_finance_cnfol_raw', 'start_time': '1594630004', 'spider_name': 'caijing_cnfol_gegu'}  消息处理总量:2条
2020-07-13 at 17:00:17 | SUCCESS | 消息内容:{'end_time': '1594630019', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1594630013', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:2条
2020-07-13 at 17:00:18 | SUCCESS | 消息内容:{'end_time': '1594629989', 'start_time': '1594629983', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_gsxw'}  消息处理总量:13条
2020-07-13 at 17:00:18 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_bjx_raw', 'end_time': '1594630028', 'spider_name': 'hangye_bjx_yaowen', 'start_time': '1594630025'}  消息处理总量:5条
2020-07-13 at 17:00:20 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_iyiou_raw', 'start_time': '1594630013', 'end_time': '1594630013', 'spider_name': 'caijing_iyiou_kuaixun'}  消息处理总量:1条
2020-07-13 at 17:00:21 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_yicai_raw', 'end_time': '1594630035', 'spider_name': 'caijing_yicai_Agu', 'start_time': '1594630035'}  消息处理总量:1条
2020-07-13 at 17:00:24 | SUCCESS | 消息内容:{'end_time': '1594629986', 'start_time': '1594629983', 'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:3条
2020-07-13 at 17:00:25 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cnstock_raw', 'end_time': '1594630052', 'spider_name': 'caijing_cnstock_ssgs', 'start_time': '1594630052'}  消息处理总量:2条
2020-07-13 at 17:00:29 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_hqew_raw', 'end_time': '1594630105', 'spider_name': 'hangye_hqew_news', 'start_time': '1594630105'}  消息处理总量:1条
2020-07-13 at 17:00:32 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1594630105', 'spider_name': 'caijing_jrj_chanjing', 'start_time': '1594630105'}  消息处理总量:1条
2020-07-13 at 17:00:34 | SUCCESS | 消息内容:{'end_time': '1594630088', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1594630088', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:1条
2020-07-13 at 17:00:36 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1594630115', 'spider_name': 'caijing_eastmoney_caijing', 'start_time': '1594630115'}  消息处理总量:1条
2020-07-13 at 17:00:38 | SUCCESS | 消息内容:{'end_time': '1594630152', 'collection_name': 'sy_news_finance_cnfol_raw', 'start_time': '1594630152', 'spider_name': 'caijing_cnfol_cyjj'}  消息处理总量:1条
2020-07-13 at 17:00:40 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1594630193', 'spider_name': 'caijing_sina_guonei', 'start_time': '1594630192'}  消息处理总量:2条
2020-07-13 at 17:00:44 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1594630195', 'spider_name': 'caijing_eastmoney_stock_all', 'start_time': '1594630195'}  消息处理总量:1条
2020-07-13 at 17:00:47 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_yicai_raw', 'end_time': '1594630215', 'spider_name': 'caijing_yicai_dz', 'start_time': '1594630215'}  消息处理总量:1条
2020-07-13 at 17:00:53 | SUCCESS | 消息内容:{'end_time': '1594630197', 'start_time': '1594630184', 'collection_name': 'sy_news_finance_stockstar_raw', 'spider_name': 'caijing_stockstar_gs'}  消息处理总量:22条
2020-07-13 at 17:00:56 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_wabei_raw', 'end_time': '1594630185', 'spider_name': 'caijing_wabei_chanye', 'start_time': '1594630183'}  消息处理总量:5条
2020-07-13 at 17:00:58 | SUCCESS | 消息内容:{'collection_name': 'sy_news_miit_raw', 'end_time': '1594630260', 'spider_name': 'news_miit_wjfb', 'start_time': '1594630260'}  消息处理总量:1条
2020-07-13 at 17:00:58 | SUCCESS | 消息内容:{'end_time': '1594630174', 'collection_name': 'sy_news_finance_chinaventure_raw', 'start_time': '1594630173', 'spider_name': 'caijing_chinaventure_jinrong'}  消息处理总量:2条
2020-07-13 at 17:01:01 | SUCCESS | 消息内容:{'end_time': '1594630055', 'start_time': '1594630038', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:28条
2020-07-13 at 17:01:11 | SUCCESS | 消息内容:{'end_time': '1594630299', 'start_time': '1594630299', 'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:1条
2020-07-13 at 17:01:15 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1594630323', 'end_time': '1594630323', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:2条
2020-07-13 at 17:01:16 | SUCCESS | 消息内容:{'end_time': '1594630321', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1594630315', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:8条
2020-07-13 at 17:01:19 | SUCCESS | 消息内容:{'end_time': '1594630364', 'collection_name': 'sy_news_finance_china_raw', 'start_time': '1594630364', 'spider_name': 'caijing_china_bank'}  消息处理总量:1条
2020-07-13 at 17:01:28 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1594630279', 'spider_name': 'caijing_hexun_gsyw', 'start_time': '1594630265'}  消息处理总量:22条
2020-07-13 at 17:01:29 | SUCCESS | 消息内容:{'end_time': '1594630359', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1594630352', 'spider_name': 'caijing_eastmoney_gsxw'}  消息处理总量:6条
2020-07-13 at 17:01:34 | SUCCESS | 消息内容:{'end_time': '1594630345', 'start_time': '1594630333', 'collection_name': 'sy_news_hangye_cfej_raw', 'spider_name': 'hangye_cfej_news'}  消息处理总量:13条
2020-07-13 at 17:01:34 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_huxiu_raw', 'end_time': '1594630363', 'spider_name': 'caijing_huxiu_zixun', 'start_time': '1594630362'}  消息处理总量:2条
2020-07-13 at 17:01:37 | SUCCESS | 消息内容:{'collection_name': 'sy_news_mof_raw', 'start_time': '1594630379', 'end_time': '1594630379', 'spider_name': 'news_mof_tztg'}  消息处理总量:1条
2020-07-13 at 17:01:43 | SUCCESS | 消息内容:{'end_time': '1594630380', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1594630375', 'spider_name': 'caijing_sina_ssgs'}  消息处理总量:6条
2020-07-13 at 17:01:44 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1594630425', 'spider_name': 'caijing_eastmoney_caijing', 'start_time': '1594630425'}  消息处理总量:2条
2020-07-13 at 17:01:45 | SUCCESS | 消息内容:{'end_time': '1594630444', 'start_time': '1594630443', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hongguan'}  消息处理总量:4条
2020-07-13 at 17:01:46 | SUCCESS | 消息内容:{'end_time': '1594630413', 'start_time': '1594630413', 'collection_name': 'sy_news_finance_chinaventure_raw', 'spider_name': 'caijing_chinaventure_jiaoyu'}  消息处理总量:1条
2020-07-13 at 17:01:48 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1594630502', 'spider_name': 'caijing_sina_guonei', 'start_time': '1594630502'}  消息处理总量:1条
