2020-08-14 at 09:32:20 | SUCCESS | 消息内容:{'end_time': '1597368663', 'start_time': '1597368663', 'spider_name': 'caijing_hexun_hysk', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:1条
2020-08-14 at 14:56:37 | SUCCESS | 消息内容:{'spider_name': 'caijing_leju_lejucaijing_all', 'collection_name': 'sy_news_finance_leju_raw', 'end_time': '1597374143', 'start_time': '1597374143'}  消息处理总量:1条
2020-08-14 at 14:56:38 | SUCCESS | 消息内容:{'end_time': '1597374236', 'collection_name': 'sy_news_finance_xueqiu_raw', 'start_time': '1597374235', 'spider_name': 'caijing_xueqiu_hs'}  消息处理总量:2条
2020-08-14 at 14:56:41 | SUCCESS | 消息内容:{'spider_name': 'caijing_zhiding_news', 'collection_name': 'sy_news_finance_zhiding_raw', 'end_time': '1597374227', 'start_time': '1597374227'}  消息处理总量:1条
2020-08-14 at 14:57:14 | SUCCESS | 消息内容:{'spider_name': 'caijing_stcn_gs', 'collection_name': 'sy_news_finance_stcn_raw', 'end_time': '1597374275', 'start_time': '1597374273'}  消息处理总量:4条
2020-08-14 at 14:57:23 | SUCCESS | 消息内容:{'end_time': '1597374259', 'collection_name': 'sy_news_finance_huxiu_raw', 'start_time': '1597374253', 'spider_name': 'caijing_huxiu_zixun'}  消息处理总量:4条
2020-08-14 at 14:57:23 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1597374254', 'start_time': '1597374249'}  消息处理总量:8条
2020-08-14 at 14:57:27 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_ssgs', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1597374279', 'start_time': '1597374279'}  消息处理总量:1条
2020-08-14 at 14:57:31 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj', 'end_time': '1597374298', 'start_time': '1597374298'}  消息处理总量:1条
2020-08-14 at 14:57:34 | SUCCESS | 消息内容:{'spider_name': 'caijing_ccidcom_all', 'collection_name': 'sy_news_finance_ccidcom_raw', 'end_time': '1597374296', 'start_time': '1597374296'}  消息处理总量:1条
2020-08-14 at 14:57:39 | SUCCESS | 消息内容:{'spider_name': 'caijing_hexun_hongguan', 'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1597374343', 'start_time': '1597374343'}  消息处理总量:1条
2020-08-14 at 14:57:47 | SUCCESS | 消息内容:{'end_time': '1597374252', 'collection_name': 'sy_news_finance_askci_raw', 'start_time': '1597374247', 'spider_name': 'caijing_askci_gcy'}  消息处理总量:9条
2020-08-14 at 14:57:48 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_jigou_all', 'end_time': '1597374251', 'start_time': '1597374244'}  消息处理总量:7条
2020-08-14 at 14:57:52 | SUCCESS | 消息内容:{'spider_name': 'caijing_qianlong_jingji', 'collection_name': 'sy_news_finance_qianlong_raw', 'end_time': '1597374360', 'start_time': '1597374354'}  消息处理总量:5条
2020-08-14 at 14:57:52 | SUCCESS | 消息内容:{'end_time': '1597374415', 'collection_name': 'sy_news_hangye_bmlink_raw', 'start_time': '1597374415', 'spider_name': 'hangye_bmlink_marketnews'}  消息处理总量:1条
2020-08-14 at 14:57:56 | SUCCESS | 消息内容:{'end_time': '1597374417', 'collection_name': 'sy_news_finance_qq_raw', 'start_time': '1597374417', 'spider_name': 'caijing_qq_zhaiquan'}  消息处理总量:1条
2020-08-14 at 14:57:57 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei', 'end_time': '1597374405', 'start_time': '1597374403'}  消息处理总量:3条
2020-08-14 at 14:58:03 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw', 'end_time': '1597374474', 'start_time': '1597374473'}  消息处理总量:2条
2020-08-14 at 14:58:06 | SUCCESS | 消息内容:{'end_time': '1597374439', 'collection_name': 'sy_news_finance_cyzone_raw', 'start_time': '1597374439', 'spider_name': 'caijing_cyzone_zuixin'}  消息处理总量:1条
2020-08-14 at 14:58:07 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_china_raw', 'spider_name': 'caijing_china_qiche', 'end_time': '1597374484', 'start_time': '1597374484'}  消息处理总量:1条
2020-08-14 at 14:58:15 | SUCCESS | 消息内容:{'spider_name': 'caijing_36kr_zixun', 'collection_name': 'sy_news_finance_36kr_raw', 'end_time': '1597374425', 'start_time': '1597374422'}  消息处理总量:4条
2020-08-14 at 14:58:16 | SUCCESS | 消息内容:{'end_time': '1597374424', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597374424', 'spider_name': 'caijing_eastmoney_wh'}  消息处理总量:1条
2020-08-14 at 14:58:16 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj', 'end_time': '1597374509', 'start_time': '1597374499'}  消息处理总量:3条
2020-08-14 at 14:58:20 | SUCCESS | 消息内容:{'spider_name': 'caijing_china_jijin', 'collection_name': 'sy_news_finance_china_raw', 'end_time': '1597374512', 'start_time': '1597374512'}  消息处理总量:1条
2020-08-14 at 14:58:22 | SUCCESS | 消息内容:{'spider_name': 'caijing_10jqka_hyyj', 'collection_name': 'sy_news_finance_10jqka_raw', 'end_time': '1597374505', 'start_time': '1597374505'}  消息处理总量:0条
2020-08-14 at 14:58:26 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing', 'end_time': '1597374535', 'start_time': '1597374535'}  消息处理总量:2条
2020-08-14 at 14:58:27 | SUCCESS | 消息内容:{'spider_name': 'caijing_xueqiu_hs', 'collection_name': 'sy_news_finance_xueqiu_raw', 'end_time': '1597374551', 'start_time': '1597374551'}  消息处理总量:1条
2020-08-14 at 14:58:32 | SUCCESS | 消息内容:{'spider_name': 'caijing_china_zq', 'collection_name': 'sy_news_finance_china_raw', 'end_time': '1597374564', 'start_time': '1597374564'}  消息处理总量:1条
2020-08-14 at 14:58:34 | SUCCESS | 消息内容:{'spider_name': 'caijing_iyiou_kuaixun', 'collection_name': 'sy_news_finance_iyiou_raw', 'end_time': '1597374535', 'start_time': '1597374535'}  消息处理总量:1条
2020-08-14 at 14:58:38 | SUCCESS | 消息内容:{'spider_name': 'hangye_dramx_news', 'collection_name': 'sy_news_hangye_dramx_raw', 'end_time': '1597374594', 'start_time': '1597374594'}  消息处理总量:1条
2020-08-14 at 14:58:40 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1597374561', 'start_time': '1597374559'}  消息处理总量:5条
2020-08-14 at 14:58:43 | SUCCESS | 消息内容:{'spider_name': 'caijing_cnstock_ssgs', 'collection_name': 'sy_news_finance_cnstock_raw', 'end_time': '1597374574', 'start_time': '1597374574'}  消息处理总量:1条
2020-08-14 at 14:58:53 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_gsxw', 'end_time': '1597374582', 'start_time': '1597374575'}  消息处理总量:4条
2020-08-14 at 14:59:01 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cqnews_raw', 'spider_name': 'caijing_cqnews_finance_all', 'end_time': '1597374509', 'start_time': '1597374509'}  消息处理总量:1条
2020-08-14 at 14:59:19 | SUCCESS | 消息内容:{'end_time': '1597374516', 'collection_name': 'sy_news_finance_sipf_raw', 'start_time': '1597374469', 'spider_name': 'caijing_sipf_gnjj'}  消息处理总量:26条
2020-08-14 at 14:59:24 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_china_raw', 'spider_name': 'caijing_china_chanjing', 'end_time': '1597374399', 'start_time': '1597374395'}  消息处理总量:4条
2020-08-14 at 14:59:34 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_zqzx', 'end_time': '1597374676', 'start_time': '1597374675'}  消息处理总量:2条
2020-08-14 at 14:59:38 | SUCCESS | 消息内容:{'end_time': '1597374605', 'collection_name': 'sy_news_finance_iresearch_raw', 'start_time': '1597374574', 'spider_name': 'caijing_iresearch_news'}  消息处理总量:4条
2020-08-14 at 14:59:44 | SUCCESS | 消息内容:{'spider_name': 'caijing_stockstar_gs', 'collection_name': 'sy_news_finance_stockstar_raw', 'end_time': '1597374615', 'start_time': '1597374597'}  消息处理总量:30条
2020-08-14 at 14:59:47 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei', 'end_time': '1597374717', 'start_time': '1597374714'}  消息处理总量:4条
2020-08-14 at 14:59:47 | SUCCESS | 消息内容:{'end_time': '1597374715', 'collection_name': 'sy_news_finance_southmoney_raw', 'start_time': '1597374714', 'spider_name': 'caijing_southmoney_caijingyaowen'}  消息处理总量:3条
2020-08-14 at 14:59:53 | SUCCESS | 消息内容:{'end_time': '1597374773', 'collection_name': 'sy_news_finance_china_raw', 'start_time': '1597374773', 'spider_name': 'caijing_china_bank'}  消息处理总量:1条
2020-08-14 at 14:59:54 | SUCCESS | 消息内容:{'spider_name': 'caijing_cnstock_cyjj', 'collection_name': 'sy_news_finance_cnstock_raw', 'end_time': '1597374733', 'start_time': '1597374732'}  消息处理总量:4条
2020-08-14 at 15:00:00 | SUCCESS | 消息内容:{'spider_name': 'caijing_hexun_gsyw', 'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1597374786', 'start_time': '1597374785'}  消息处理总量:2条
2020-08-14 at 15:00:09 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun', 'end_time': '1597374730', 'start_time': '1597374725'}  消息处理总量:3条
2020-08-14 at 15:00:10 | SUCCESS | 消息内容:{'end_time': '1597374761', 'collection_name': 'sy_news_finance_lieyunwang_raw', 'start_time': '1597374754', 'spider_name': 'caijing_lieyunwang_zixun'}  消息处理总量:4条
2020-08-14 at 15:00:14 | SUCCESS | 消息内容:{'end_time': '1597374806', 'collection_name': 'sy_news_finance_yuncaijing_raw', 'start_time': '1597374806', 'spider_name': 'caijing_yuncaijing_neican'}  消息处理总量:1条
2020-08-14 at 15:00:15 | SUCCESS | 消息内容:{'spider_name': 'caijing_leju_lejucaijing_all', 'collection_name': 'sy_news_finance_leju_raw', 'end_time': '1597374792', 'start_time': '1597374718'}  消息处理总量:3条
2020-08-14 at 15:00:18 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ganggu', 'end_time': '1597374816', 'start_time': '1597374816'}  消息处理总量:1条
2020-08-14 at 15:00:19 | SUCCESS | 消息内容:{'end_time': '1597374863', 'collection_name': 'sy_news_hangye_cbcie_raw', 'start_time': '1597374862', 'spider_name': 'hangye_cbcie_news'}  消息处理总量:2条
2020-08-14 at 15:00:28 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing', 'end_time': '1597374816', 'start_time': '1597374815'}  消息处理总量:2条
2020-08-14 at 15:00:33 | SUCCESS | 消息内容:{'end_time': '1597374829', 'collection_name': 'sy_news_finance_winshang_raw', 'start_time': '1597374760', 'spider_name': 'caijing_winshang_yaowen_all'}  消息处理总量:3条
2020-08-14 at 15:00:36 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_chanjing', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1597374845', 'start_time': '1597374844'}  消息处理总量:4条
2020-08-14 at 15:00:40 | SUCCESS | 消息内容:{'spider_name': 'caijing_china_xiaofei', 'collection_name': 'sy_news_finance_china_raw', 'end_time': '1597374872', 'start_time': '1597374872'}  消息处理总量:1条
2020-08-14 at 15:00:44 | SUCCESS | 消息内容:{'spider_name': 'caijing_china_hg', 'collection_name': 'sy_news_finance_china_raw', 'end_time': '1597374913', 'start_time': '1597374913'}  消息处理总量:1条
2020-08-14 at 15:00:45 | SUCCESS | 消息内容:{'end_time': '1597374870', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597374868', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:4条
2020-08-14 at 15:00:47 | SUCCESS | 消息内容:{'spider_name': 'caijing_guandian_news_all', 'collection_name': 'sy_news_finance_guandian_raw', 'end_time': '1597374934', 'start_time': '1597374934'}  消息处理总量:1条
2020-08-14 at 15:00:49 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_mysteel_raw', 'spider_name': 'caijing_mysteel_zonghe_all', 'end_time': '1597374819', 'start_time': '1597374803'}  消息处理总量:5条
2020-08-14 at 15:00:51 | SUCCESS | 消息内容:{'spider_name': 'caijing_qianlong_jingji', 'collection_name': 'sy_news_finance_qianlong_raw', 'end_time': '1597374967', 'start_time': '1597374965'}  消息处理总量:2条
2020-08-14 at 15:00:51 | SUCCESS | 消息内容:{'end_time': '1597374944', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597374944', 'spider_name': 'caijing_eastmoney_gsxw'}  消息处理总量:1条
2020-08-14 at 15:00:52 | SUCCESS | 消息内容:{'spider_name': 'hangye_xbcd_news', 'collection_name': 'sy_news_hangye_xbcd_raw', 'end_time': '1597375023', 'start_time': '1597375023'}  消息处理总量:0条
2020-08-14 at 15:00:54 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_163_raw', 'spider_name': 'caijing_163_gupiao', 'end_time': '1597374985', 'start_time': '1597374985'}  消息处理总量:1条
2020-08-14 at 15:00:57 | SUCCESS | 消息内容:{'end_time': '1597375026', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1597375026', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:1条
2020-08-14 at 15:00:59 | SUCCESS | 消息内容:{'spider_name': 'caijing_chinaventure_tuijian', 'collection_name': 'sy_news_finance_chinaventure_raw', 'end_time': '1597374971', 'start_time': '1597374971'}  消息处理总量:1条
2020-08-14 at 15:01:00 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cnfol_raw', 'spider_name': 'caijing_cnfol_gegu', 'end_time': '1597375027', 'start_time': '1597375027'}  消息处理总量:2条
2020-08-14 at 15:01:03 | SUCCESS | 消息内容:{'end_time': '1597375052', 'collection_name': 'sy_news_finance_youth_raw', 'start_time': '1597375052', 'spider_name': 'caijing_youth_house'}  消息处理总量:2条
2020-08-14 at 15:01:04 | SUCCESS | 消息内容:{'spider_name': 'caijing_36kr_zixun', 'collection_name': 'sy_news_finance_36kr_raw', 'end_time': '1597375035', 'start_time': '1597375035'}  消息处理总量:1条
2020-08-14 at 15:01:06 | SUCCESS | 消息内容:{'end_time': '1597375095', 'collection_name': 'sy_news_finance_cs_raw', 'start_time': '1597375095', 'spider_name': 'caijing_cs_cjyw'}  消息处理总量:1条
2020-08-14 at 15:01:08 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw', 'end_time': '1597375096', 'start_time': '1597375095'}  消息处理总量:2条
2020-08-14 at 15:01:12 | SUCCESS | 消息内容:{'end_time': '1597375128', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597375128', 'spider_name': 'caijing_eastmoney_ganggu'}  消息处理总量:1条
2020-08-14 at 15:01:13 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_gncj', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1597375118', 'start_time': '1597375117'}  消息处理总量:3条
2020-08-14 at 15:01:15 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_hk_all', 'end_time': '1597375127', 'start_time': '1597375127'}  消息处理总量:1条
2020-08-14 at 15:01:18 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastday_caijing', 'collection_name': 'sy_news_finance_eastday_raw', 'end_time': '1597375135', 'start_time': '1597375135'}  消息处理总量:1条
2020-08-14 at 15:01:20 | SUCCESS | 消息内容:{'end_time': '1597375104', 'collection_name': 'sy_news_finance_10jqka_raw', 'start_time': '1597375104', 'spider_name': 'caijing_10jqka_hyyj'}  消息处理总量:1条
2020-08-14 at 15:01:23 | SUCCESS | 消息内容:{'spider_name': 'caijing_iyiou_kuaixun', 'collection_name': 'sy_news_finance_iyiou_raw', 'end_time': '1597375153', 'start_time': '1597375152'}  消息处理总量:2条
2020-08-14 at 15:01:24 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing', 'end_time': '1597375152', 'start_time': '1597375152'}  消息处理总量:1条
2020-08-14 at 15:01:32 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_huxiu_raw', 'spider_name': 'caijing_huxiu_zixun', 'end_time': '1597375163', 'start_time': '1597375163'}  消息处理总量:1条
2020-08-14 at 15:01:37 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597375179', 'start_time': '1597375178'}  消息处理总量:3条
2020-08-14 at 15:01:37 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cnstock_raw', 'spider_name': 'caijing_cnstock_ssgs', 'end_time': '1597375193', 'start_time': '1597375193'}  消息处理总量:1条
2020-08-14 at 15:01:38 | SUCCESS | 消息内容:{'end_time': '1597375157', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597375148', 'spider_name': 'caijing_eastmoney_stock_all'}  消息处理总量:5条
2020-08-14 at 15:02:00 | SUCCESS | 消息内容:{'end_time': '1597375237', 'collection_name': 'sy_news_finance_youth_raw', 'start_time': '1597375232', 'spider_name': 'caijing_youth_djgj'}  消息处理总量:7条
2020-08-14 at 15:02:08 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_stockstar_raw', 'spider_name': 'caijing_stockstar_gs', 'end_time': '1597375214', 'start_time': '1597375207'}  消息处理总量:14条
2020-08-14 at 15:02:10 | SUCCESS | 消息内容:{'spider_name': 'caijing_china_baoxian', 'collection_name': 'sy_news_finance_china_raw', 'end_time': '1597375215', 'start_time': '1597375213'}  消息处理总量:5条
2020-08-14 at 15:02:15 | SUCCESS | 消息内容:{'spider_name': 'caijing_10jqka_zqzx', 'collection_name': 'sy_news_finance_10jqka_raw', 'end_time': '1597375306', 'start_time': '1597375306'}  消息处理总量:1条
2020-08-14 at 15:02:21 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_abi_raw', 'spider_name': 'caijing_abi_zixun', 'end_time': '1597375292', 'start_time': '1597375286'}  消息处理总量:4条
2020-08-14 at 15:02:24 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_southmoney_raw', 'spider_name': 'caijing_southmoney_caijingyaowen', 'end_time': '1597375324', 'start_time': '1597375324'}  消息处理总量:1条
2020-08-14 at 15:02:26 | SUCCESS | 消息内容:{'end_time': '1597375257', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1597375251', 'spider_name': 'caijing_jrj_chanjing'}  消息处理总量:10条
2020-08-14 at 15:02:27 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_guonei', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1597375333', 'start_time': '1597375332'}  消息处理总量:3条
2020-08-14 at 15:02:30 | SUCCESS | 消息内容:{'end_time': '1597375301', 'collection_name': 'sy_news_finance_leju_raw', 'start_time': '1597375301', 'spider_name': 'caijing_leju_lejucaijing_all'}  消息处理总量:1条
2020-08-14 at 15:02:34 | SUCCESS | 消息内容:{'spider_name': 'caijing_caijing_hongguan', 'collection_name': 'sy_news_finance_caijing_raw', 'end_time': '1597375362', 'start_time': '1597375362'}  消息处理总量:2条
2020-08-14 at 15:02:37 | SUCCESS | 消息内容:{'end_time': '1597375348', 'collection_name': 'sy_news_finance_cyzone_raw', 'start_time': '1597375348', 'spider_name': 'caijing_cyzone_zuixin'}  消息处理总量:1条
2020-08-14 at 15:02:39 | SUCCESS | 消息内容:{'spider_name': 'caijing_36kr_zixun', 'collection_name': 'sy_news_finance_36kr_raw', 'end_time': '1597375352', 'start_time': '1597375352'}  消息处理总量:1条
2020-08-14 at 15:02:42 | SUCCESS | 消息内容:{'end_time': '1597375403', 'collection_name': 'sy_news_finance_hexun_raw', 'start_time': '1597375403', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:2条
2020-08-14 at 15:02:49 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_zhicheng_raw', 'spider_name': 'caijing_zhicheng_caijing', 'end_time': '1597375323', 'start_time': '1597375316'}  消息处理总量:5条
2020-08-14 at 15:02:54 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_yuncaijing_raw', 'spider_name': 'caijing_yuncaijing_neican', 'end_time': '1597375433', 'start_time': '1597375431'}  消息处理总量:2条
2020-08-14 at 15:02:54 | SUCCESS | 消息内容:{'spider_name': 'caijing_eccn_zxzx', 'collection_name': 'sy_news_finance_eccn_raw', 'end_time': '1597375434', 'start_time': '1597375430'}  消息处理总量:2条
2020-08-14 at 15:02:57 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss', 'end_time': '1597375455', 'start_time': '1597375455'}  消息处理总量:0条
2020-08-14 at 15:03:14 | SUCCESS | 消息内容:{'spider_name': 'hangye_bjx_yaowen', 'collection_name': 'sy_news_hangye_bjx_raw', 'end_time': '1597375481', 'start_time': '1597375476'}  消息处理总量:10条
2020-08-14 at 15:03:15 | SUCCESS | 消息内容:{'end_time': '1597375411', 'collection_name': 'sy_news_finance_ocn_raw', 'start_time': '1597375405', 'spider_name': 'caijing_ocn_shichang'}  消息处理总量:3条
2020-08-14 at 15:03:20 | SUCCESS | 消息内容:{'spider_name': 'caijing_cnstock_news_all', 'collection_name': 'sy_news_finance_cnstock_raw', 'end_time': '1597375466', 'start_time': '1597375465'}  消息处理总量:2条
2020-08-14 at 15:03:20 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing', 'end_time': '1597375467', 'start_time': '1597375465'}  消息处理总量:6条
2020-08-14 at 17:41:06 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_iyiou_raw', 'spider_name': 'caijing_iyiou_kuaixun', 'start_time': '1597375465', 'end_time': '1597375465'}  消息处理总量:1条
2020-08-14 at 17:41:11 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_cenews_raw', 'spider_name': 'hangye_cenews_yaowen', 'start_time': '1597375523', 'end_time': '1597375523'}  消息处理总量:1条
2020-08-14 at 17:41:21 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs', 'start_time': '1597375514', 'end_time': '1597375514'}  消息处理总量:1条
2020-08-14 at 17:41:22 | SUCCESS | 消息内容:{'start_time': '1597375488', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597375495', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:7条
2020-08-14 at 17:41:35 | SUCCESS | 消息内容:{'start_time': '1597375547', 'collection_name': 'sy_news_finance_china_raw', 'end_time': '1597375547', 'spider_name': 'caijing_china_house'}  消息处理总量:1条
2020-08-14 at 17:41:42 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing', 'end_time': '1597375475', 'start_time': '1597375436'}  消息处理总量:10条
2020-08-14 at 17:41:42 | SUCCESS | 消息内容:{'start_time': '1597375574', 'collection_name': 'sy_news_hangye_autohome_raw', 'end_time': '1597375574', 'spider_name': 'hangye_autohome_news'}  消息处理总量:2条
2020-08-14 at 17:41:45 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_gmw_raw', 'spider_name': 'caijing_gmw_chanjing', 'end_time': '1597375573', 'start_time': '1597375573'}  消息处理总量:1条
2020-08-14 at 17:41:45 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_pedaily_raw', 'spider_name': 'caijing_pedaily_gundong', 'start_time': '1597375523', 'end_time': '1597375526'}  消息处理总量:2条
2020-08-14 at 17:41:47 | SUCCESS | 消息内容:{'start_time': '1597375582', 'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1597375583', 'spider_name': 'caijing_hexun_hongguan'}  消息处理总量:2条
2020-08-14 at 17:41:52 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_in_en_raw', 'spider_name': 'hangye_oil_news', 'end_time': '1597375606', 'start_time': '1597375590'}  消息处理总量:0条
2020-08-14 at 17:41:53 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_qianlong_raw', 'spider_name': 'caijing_qianlong_jingji', 'start_time': '1597375574', 'end_time': '1597375581'}  消息处理总量:5条
2020-08-14 at 17:41:56 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_smm_raw', 'spider_name': 'hangye_smm_news', 'start_time': '1597375657', 'end_time': '1597375657'}  消息处理总量:1条
2020-08-14 at 17:41:58 | SUCCESS | 消息内容:{'start_time': '1597375525', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597375525', 'spider_name': 'caijing_eastmoney_stock_all'}  消息处理总量:2条
2020-08-14 at 17:42:01 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_bmlink_raw', 'spider_name': 'hangye_bmlink_marketnews', 'start_time': '1597375655', 'end_time': '1597375656'}  消息处理总量:2条
2020-08-14 at 17:42:02 | SUCCESS | 消息内容:{'start_time': '1597375685', 'collection_name': 'sy_news_hangye_ofweek_raw', 'end_time': '1597375685', 'spider_name': 'hangye_ofweek_jiguangqi'}  消息处理总量:1条
2020-08-14 at 17:42:04 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cnfol_raw', 'spider_name': 'caijing_cnfol_gegu', 'end_time': '1597375637', 'start_time': '1597375634'}  消息处理总量:7条
2020-08-14 at 17:42:07 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_smm_raw', 'spider_name': 'caijing_smm_yaowen', 'end_time': '1597375634', 'start_time': '1597375634'}  消息处理总量:1条
2020-08-14 at 17:42:07 | SUCCESS | 消息内容:{'start_time': '1597375665', 'collection_name': 'sy_news_finance_nbd_raw', 'end_time': '1597375665', 'spider_name': 'caijing_nbd_xinwenhua_all'}  消息处理总量:1条
2020-08-14 at 17:42:07 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun', 'start_time': '1597375656', 'end_time': '1597375656'}  消息处理总量:1条
2020-08-14 at 17:42:11 | SUCCESS | 消息内容:{'start_time': '1597375715', 'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1597375715', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:1条
2020-08-14 at 17:42:14 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_thepaper_raw', 'spider_name': 'caijing_thepaper_cjsxy', 'end_time': '1597375691', 'start_time': '1597375688'}  消息处理总量:4条
2020-08-14 at 17:42:17 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj', 'start_time': '1597375734', 'end_time': '1597375740'}  消息处理总量:2条
2020-08-14 at 17:42:22 | SUCCESS | 消息内容:{'start_time': '1597375717', 'collection_name': 'sy_news_finance_ocn_raw', 'end_time': '1597375718', 'spider_name': 'caijing_ocn_shichang'}  消息处理总量:4条
