2020-07-09 at 10:40:59 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_stonesm_raw', 'start_time': '1594259733', 'end_time': '1594259733', 'spider_name': 'hangye_stonesm_news'}  消息处理总量:1条
2020-07-09 at 10:46:00 | SUCCESS | 消息内容:{'start_time': '1594261514', 'collection_name': 'sy_news_finance_bjnews_raw', 'spider_name': 'caijing_bjnews_finance', 'end_time': '1594261516'}  消息处理总量:5条
2020-07-09 at 10:46:02 | SUCCESS | 消息内容:{'start_time': '1594261524', 'end_time': '1594261524', 'spider_name': 'caijing_lieyunwang_zixun', 'collection_name': 'sy_news_finance_lieyunwang_raw'}  消息处理总量:2条
2020-07-09 at 10:46:02 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_ofweek_raw', 'start_time': '1594261593', 'end_time': '1594261593', 'spider_name': 'hangye_ofweek_chanye'}  消息处理总量:2条
2020-07-09 at 10:46:04 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_stockstar_raw', 'start_time': '1594261643', 'end_time': '1594261643', 'spider_name': 'caijing_stockstar_zqyw'}  消息处理总量:1条
2020-07-09 at 10:46:06 | SUCCESS | 消息内容:{'start_time': '1594261616', 'end_time': '1594261616', 'spider_name': 'caijing_36kr_zixun', 'collection_name': 'sy_news_finance_36kr_raw'}  消息处理总量:1条
2020-07-09 at 10:46:06 | SUCCESS | 消息内容:{'end_time': '1594261602', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei', 'start_time': '1594261602'}  消息处理总量:2条
2020-07-09 at 10:46:07 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cs_raw', 'start_time': '1594261673', 'end_time': '1594261673', 'spider_name': 'caijing_cs_cjyw'}  消息处理总量:1条
2020-07-09 at 10:46:09 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jiemian_raw', 'start_time': '1594261711', 'end_time': '1594261711', 'spider_name': 'caijing_jiemian_xiaofei'}  消息处理总量:1条
2020-07-09 at 10:46:14 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_wabei_raw', 'start_time': '1594261632', 'end_time': '1594261632', 'spider_name': 'caijing_wabei_chanye'}  消息处理总量:1条
2020-07-09 at 10:46:15 | SUCCESS | 消息内容:{'start_time': '1594261619', 'end_time': '1594261625', 'collection_name': 'sy_news_finance_thecapital_raw', 'spider_name': 'caijing_thecapital_zixun'}  消息处理总量:3条
2020-07-09 at 10:46:15 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ganggu', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1594261705', 'end_time': '1594261707'}  消息处理总量:4条
2020-07-09 at 10:46:18 | SUCCESS | 消息内容:{'start_time': '1594261647', 'end_time': '1594261647', 'collection_name': 'sy_news_finance_chinaventure_raw', 'spider_name': 'caijing_chinaventure_xinxiaofei'}  消息处理总量:1条
2020-07-09 at 10:46:19 | SUCCESS | 消息内容:{'end_time': '1594261732', 'collection_name': 'sy_news_finance_caixin_raw', 'start_time': '1594261732', 'spider_name': 'caijing_caixin_companies'}  消息处理总量:1条
2020-07-09 at 10:46:23 | SUCCESS | 消息内容:{'start_time': '1594261673', 'end_time': '1594261750', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:3条
2020-07-09 at 10:46:24 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastday_raw', 'start_time': '1594261704', 'end_time': '1594261723', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:5条
2020-07-09 at 10:46:26 | SUCCESS | 消息内容:{'start_time': '1594261732', 'end_time': '1594261732', 'collection_name': 'sy_news_finance_iyiou_raw', 'spider_name': 'caijing_iyiou_kuaixun'}  消息处理总量:1条
2020-07-09 at 10:46:28 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_chinaventure_raw', 'start_time': '1594261769', 'end_time': '1594261769', 'spider_name': 'caijing_chinaventure_tuijian'}  消息处理总量:1条
2020-07-09 at 10:46:32 | SUCCESS | 消息内容:{'end_time': '1594261761', 'start_time': '1594261757', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:6条
2020-07-09 at 10:46:32 | SUCCESS | 消息内容:{'start_time': '1594261843', 'end_time': '1594261843', 'spider_name': 'hangye_autohome_news', 'collection_name': 'sy_news_hangye_autohome_raw'}  消息处理总量:2条
2020-07-09 at 10:46:36 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_huxiu_raw', 'start_time': '1594261812', 'end_time': '1594261816', 'spider_name': 'caijing_huxiu_zixun'}  消息处理总量:3条
2020-07-09 at 10:46:38 | SUCCESS | 消息内容:{'end_time': '1594261826', 'start_time': '1594261825', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_chanjing'}  消息处理总量:2条
2020-07-09 at 10:46:39 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cnfol_raw', 'start_time': '1594261872', 'end_time': '1594261872', 'spider_name': 'caijing_cnfol_cyjj'}  消息处理总量:1条
2020-07-09 at 10:46:43 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jiemian_raw', 'start_time': '1594261892', 'end_time': '1594261892', 'spider_name': 'caijing_jiemian_qiche'}  消息处理总量:1条
2020-07-09 at 10:46:44 | SUCCESS | 消息内容:{'start_time': '1594261834', 'end_time': '1594261836', 'spider_name': 'caijing_eastmoney_caijing', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:3条
2020-07-09 at 10:46:44 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_jijin', 'start_time': '1594261824', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1594261824'}  消息处理总量:1条
2020-07-09 at 10:46:47 | SUCCESS | 消息内容:{'end_time': '1594261924', 'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun', 'start_time': '1594261924'}  消息处理总量:1条
2020-07-09 at 10:46:48 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1594261892', 'end_time': '1594261892', 'spider_name': 'caijing_eastmoney_zqzx'}  消息处理总量:1条
2020-07-09 at 10:46:51 | SUCCESS | 消息内容:{'start_time': '1594261924', 'end_time': '1594261924', 'collection_name': 'sy_news_finance_china_raw', 'spider_name': 'caijing_china_bank'}  消息处理总量:2条
2020-07-09 at 10:46:52 | SUCCESS | 消息内容:{'spider_name': 'caijing_cnfol_gncj', 'collection_name': 'sy_news_finance_cnfol_raw', 'end_time': '1594261953', 'start_time': '1594261953'}  消息处理总量:2条
2020-07-09 at 10:46:54 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_cnrmc_raw', 'start_time': '1594261973', 'end_time': '1594261982', 'spider_name': 'hangye_cnrmc_news'}  消息处理总量:2条
2020-07-09 at 10:46:55 | SUCCESS | 消息内容:{'spider_name': 'caijing_askci_gcy', 'collection_name': 'sy_news_finance_askci_raw', 'end_time': '1594262007', 'start_time': '1594262007'}  消息处理总量:1条
2020-07-09 at 10:46:57 | SUCCESS | 消息内容:{'start_time': '1594261982', 'end_time': '1594261984', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:3条
2020-07-09 at 10:46:59 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_ss', 'start_time': '1594262037', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1594262037'}  消息处理总量:1条
2020-07-09 at 10:47:03 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cyzone_raw', 'start_time': '1594261994', 'end_time': '1594262000', 'spider_name': 'caijing_cyzone_zuixin'}  消息处理总量:2条
2020-07-09 at 10:47:04 | SUCCESS | 消息内容:{'start_time': '1594262016', 'end_time': '1594262024', 'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:3条
2020-07-09 at 10:47:04 | SUCCESS | 消息内容:{'start_time': '1594262048', 'collection_name': 'sy_news_finance_iyiou_raw', 'end_time': '1594262053', 'spider_name': 'caijing_iyiou_kuaixun'}  消息处理总量:3条
2020-07-09 at 10:47:08 | SUCCESS | 消息内容:{'start_time': '1594262095', 'end_time': '1594262095', 'spider_name': 'caijing_sina_ssgs', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-07-09 at 10:47:09 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_zhicheng_raw', 'start_time': '1594262074', 'end_time': '1594262074', 'spider_name': 'caijing_zhicheng_caijing'}  消息处理总量:1条
2020-07-09 at 10:47:13 | SUCCESS | 消息内容:{'start_time': '1594262118', 'end_time': '1594262118', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:1条
2020-07-09 at 10:47:15 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_caijing_raw', 'start_time': '1594262134', 'end_time': '1594262137', 'spider_name': 'caijing_caijing_hongguan'}  消息处理总量:2条
2020-07-09 at 10:47:16 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1594262071', 'start_time': '1594262069'}  消息处理总量:4条
2020-07-09 at 10:47:17 | SUCCESS | 消息内容:{'start_time': '1594262136', 'end_time': '1594262136', 'spider_name': 'caijing_163_gupiao', 'collection_name': 'sy_news_finance_163_raw'}  消息处理总量:1条
2020-07-09 at 10:47:19 | SUCCESS | 消息内容:{'start_time': '1594262162', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hongguan', 'end_time': '1594262162'}  消息处理总量:1条
2020-07-09 at 10:47:20 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1594262145', 'end_time': '1594262145', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:1条
2020-07-09 at 10:47:21 | SUCCESS | 消息内容:{'start_time': '1594262193', 'end_time': '1594262193', 'collection_name': 'sy_news_hangye_smm_raw', 'spider_name': 'hangye_smm_news'}  消息处理总量:2条
2020-07-09 at 10:47:23 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_china_raw', 'start_time': '1594262192', 'end_time': '1594262192', 'spider_name': 'caijing_china_ny'}  消息处理总量:1条
2020-07-09 at 10:47:26 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_10jqka_raw', 'start_time': '1594262254', 'end_time': '1594262254', 'spider_name': 'caijing_10jqka_hyyj'}  消息处理总量:1条
2020-07-09 at 10:47:28 | SUCCESS | 消息内容:{'start_time': '1594262233', 'end_time': '1594262237', 'spider_name': 'caijing_36kr_zixun', 'collection_name': 'sy_news_finance_36kr_raw'}  消息处理总量:3条
2020-07-09 at 10:47:34 | SUCCESS | 消息内容:{'end_time': '1594262179', 'start_time': '1594262173', 'collection_name': 'sy_news_finance_cnfol_raw', 'spider_name': 'caijing_cnfol_gegu'}  消息处理总量:9条
2020-07-09 at 10:47:34 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_thecapital_raw', 'start_time': '1594262225', 'end_time': '1594262229', 'spider_name': 'caijing_thecapital_zixun'}  消息处理总量:3条
2020-07-09 at 10:47:37 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_stockstar_raw', 'start_time': '1594262355', 'end_time': '1594262355', 'spider_name': 'caijing_stockstar_gs'}  消息处理总量:2条
2020-07-09 at 10:47:40 | SUCCESS | 消息内容:{'end_time': '1594262353', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1594262352', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:2条
2020-07-09 at 10:47:42 | SUCCESS | 消息内容:{'start_time': '1594262327', 'end_time': '1594262351', 'spider_name': 'caijing_eastday_caijing', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:9条
2020-07-09 at 10:47:44 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_southcn_raw', 'start_time': '1594262363', 'end_time': '1594262367', 'spider_name': 'caijing_southcn_cjtt'}  消息处理总量:4条
2020-07-09 at 10:47:47 | SUCCESS | 消息内容:{'start_time': '1594262423', 'end_time': '1594262423', 'spider_name': 'caijing_caijing_industry', 'collection_name': 'sy_news_finance_caijing_raw'}  消息处理总量:2条
2020-07-09 at 10:47:49 | SUCCESS | 消息内容:{'start_time': '1594262378', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1594262385'}  消息处理总量:4条
2020-07-09 at 10:47:50 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1594262444', 'end_time': '1594262445', 'spider_name': 'caijing_jrj_chanjing'}  消息处理总量:3条
2020-07-09 at 10:47:52 | SUCCESS | 消息内容:{'spider_name': 'hangye_ledinside_news', 'collection_name': 'sy_news_hangye_ledinside_raw', 'end_time': '1594262493', 'start_time': '1594262493'}  消息处理总量:1条
2020-07-09 at 10:47:53 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_southmoney_raw', 'start_time': '1594262474', 'end_time': '1594262474', 'spider_name': 'caijing_southmoney_caijingyaowen'}  消息处理总量:1条
2020-07-09 at 10:47:56 | SUCCESS | 消息内容:{'start_time': '1594262452', 'end_time': '1594262460', 'spider_name': 'caijing_stcn_gs', 'collection_name': 'sy_news_finance_stcn_raw'}  消息处理总量:5条
2020-07-09 at 10:47:56 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cs_raw', 'start_time': '1594262524', 'end_time': '1594262524', 'spider_name': 'caijing_cs_gsxw'}  消息处理总量:1条
2020-07-09 at 10:48:00 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_yicai_raw', 'start_time': '1594262607', 'end_time': '1594262607', 'spider_name': 'caijing_yicai_Agu'}  消息处理总量:1条
2020-07-09 at 10:48:04 | SUCCESS | 消息内容:{'start_time': '1594262533', 'end_time': '1594262536', 'spider_name': 'caijing_sina_guonei', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:3条
2020-07-09 at 10:48:07 | SUCCESS | 消息内容:{'start_time': '1594262541', 'end_time': '1594262541', 'collection_name': 'sy_news_miit_raw', 'spider_name': 'news_miit_wjfb'}  消息处理总量:1条
2020-07-09 at 10:48:10 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'start_time': '1594262604', 'end_time': '1594262606', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:5条
2020-07-09 at 10:48:11 | SUCCESS | 消息内容:{'start_time': '1594262624', 'end_time': '1594262625', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj'}  消息处理总量:2条
2020-07-09 at 10:48:15 | SUCCESS | 消息内容:{'start_time': '1594262664', 'end_time': '1594262678', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:2条
2020-07-09 at 10:48:17 | SUCCESS | 消息内容:{'spider_name': 'caijing_cnstock_cyjj', 'collection_name': 'sy_news_finance_cnstock_raw', 'start_time': '1594262493', 'end_time': '1594262500'}  消息处理总量:14条
2020-07-09 at 10:48:18 | SUCCESS | 消息内容:{'start_time': '1594262668', 'end_time': '1594262668', 'collection_name': 'sy_news_finance_iyiou_raw', 'spider_name': 'caijing_iyiou_kuaixun'}  消息处理总量:1条
2020-07-09 at 10:48:24 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1594262687', 'end_time': '1594262689'}  消息处理总量:3条
2020-07-09 at 10:48:26 | SUCCESS | 消息内容:{'start_time': '1594262714', 'end_time': '1594262714', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs'}  消息处理总量:1条
2020-07-09 at 10:48:27 | SUCCESS | 消息内容:{'spider_name': 'news_mof_tztg', 'collection_name': 'sy_news_mof_raw', 'end_time': '1594262663', 'start_time': '1594262663'}  消息处理总量:1条
2020-07-09 at 10:48:28 | SUCCESS | 消息内容:{'start_time': '1594262686', 'end_time': '1594262686', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_cjyw'}  消息处理总量:1条
2020-07-09 at 10:48:31 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_mining120_raw', 'start_time': '1594262674', 'end_time': '1594262682', 'spider_name': 'hangye_mining120_guonei'}  消息处理总量:13条
2020-07-09 at 10:48:31 | SUCCESS | 消息内容:{'end_time': '1594262744', 'collection_name': 'sy_news_finance_163_raw', 'spider_name': 'caijing_163_gupiao', 'start_time': '1594262744'}  消息处理总量:2条
2020-07-09 at 10:48:34 | SUCCESS | 消息内容:{'start_time': '1594262772', 'end_time': '1594262773', 'collection_name': 'sy_news_hangye_autohome_raw', 'spider_name': 'hangye_autohome_news'}  消息处理总量:3条
2020-07-09 at 10:48:34 | SUCCESS | 消息内容:{'end_time': '1594262803', 'collection_name': 'sy_news_hangye_smm_raw', 'spider_name': 'hangye_smm_news', 'start_time': '1594262803'}  消息处理总量:1条
2020-07-09 at 10:48:37 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1594262764', 'end_time': '1594262768', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:2条
2020-07-09 at 10:48:39 | SUCCESS | 消息内容:{'start_time': '1594262785', 'end_time': '1594262786', 'spider_name': 'caijing_yicai_dz', 'collection_name': 'sy_news_finance_yicai_raw'}  消息处理总量:2条
2020-07-09 at 10:48:39 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_czggng', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1594262814', 'start_time': '1594262814'}  消息处理总量:1条
2020-07-09 at 10:48:42 | SUCCESS | 消息内容:{'start_time': '1594262561', 'end_time': '1594262561', 'spider_name': 'caijing_dahe_cjyw', 'collection_name': 'sy_news_finance_dahe_raw'}  消息处理总量:1条
2020-07-09 at 10:48:43 | SUCCESS | 消息内容:{'start_time': '1594262856', 'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun', 'end_time': '1594262856'}  消息处理总量:1条
2020-07-09 at 10:48:52 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_mining120_raw', 'start_time': '1594262855', 'end_time': '1594262859', 'spider_name': 'hangye_mining120_guoji'}  消息处理总量:8条
2020-07-09 at 10:48:53 | SUCCESS | 消息内容:{'start_time': '1594262837', 'end_time': '1594262845', 'spider_name': 'caijing_thecapital_zixun', 'collection_name': 'sy_news_finance_thecapital_raw'}  消息处理总量:3条
2020-07-09 at 10:49:00 | SUCCESS | 消息内容:{'spider_name': 'hangye_chinaenvironment_guoji', 'collection_name': 'sy_news_hangye_chinaenvironment_raw', 'end_time': '1594262949', 'start_time': '1594262944'}  消息处理总量:9条
