2020-07-24 at 10:27:06 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_thepaper_raw', 'end_time': '1595557558', 'start_time': '1595557558', 'spider_name': 'caijing_thepaper_cjgs'}  消息处理总量:1条
2020-07-24 at 11:14:08 | SUCCESS | 消息内容:{'end_time': '1595560450', 'start_time': '1595560435', 'spider_name': 'caijing_stockstar_gs', 'collection_name': 'sy_news_finance_stockstar_raw'}  消息处理总量:26条
2020-07-24 at 11:15:04 | SUCCESS | 消息内容:{'end_time': '1595560505', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1595560503', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:5条
2020-07-24 at 11:15:23 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_36kr_raw', 'end_time': '1595560516', 'spider_name': 'caijing_36kr_zixun', 'start_time': '1595560513'}  消息处理总量:5条
2020-07-24 at 11:16:31 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1595560605', 'start_time': '1595560605', 'spider_name': 'caijing_eastmoney_ganggu'}  消息处理总量:1条
2020-07-24 at 11:16:33 | SUCCESS | 消息内容:{'end_time': '1595560584', 'start_time': '1595560578', 'spider_name': 'caijing_cyzone_zuixin', 'collection_name': 'sy_news_finance_cyzone_raw'}  消息处理总量:4条
2020-07-24 at 11:16:34 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_huxiu_raw', 'spider_name': 'caijing_huxiu_zixun', 'start_time': '1595560564', 'end_time': '1595560569'}  消息处理总量:5条
2020-07-24 at 11:16:53 | SUCCESS | 消息内容:{'end_time': '1595560457', 'start_time': '1595560456', 'spider_name': 'caijing_eastmoney_jigou_all', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-07-24 at 11:17:03 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss', 'start_time': '1595560625', 'end_time': '1595560630'}  消息处理总量:9条
2020-07-24 at 11:17:54 | SUCCESS | 消息内容:{'start_time': '1595560704', 'end_time': '1595560706', 'spider_name': 'hangye_cbcie_news', 'collection_name': 'sy_news_hangye_cbcie_raw'}  消息处理总量:5条
2020-07-24 at 11:17:55 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1595560667', 'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1595560657'}  消息处理总量:16条
2020-07-24 at 11:17:59 | SUCCESS | 消息内容:{'end_time': '1595560692', 'collection_name': 'sy_news_finance_cnstock_raw', 'start_time': '1595560692', 'spider_name': 'caijing_cnstock_company_all'}  消息处理总量:1条
2020-07-24 at 11:18:21 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_askci_raw', 'end_time': '1595560700', 'start_time': '1595560699', 'spider_name': 'caijing_askci_gcy'}  消息处理总量:3条
2020-07-24 at 11:18:29 | SUCCESS | 消息内容:{'end_time': '1595560725', 'start_time': '1595560725', 'spider_name': 'caijing_jrj_chanjing', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:1条
2020-07-24 at 11:18:31 | SUCCESS | 消息内容:{'end_time': '1595560744', 'collection_name': 'sy_news_hangye_autohome_raw', 'start_time': '1595560744', 'spider_name': 'hangye_autohome_news'}  消息处理总量:2条
2020-07-24 at 11:19:52 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_stcn_raw', 'end_time': '1595560787', 'start_time': '1595560782', 'spider_name': 'caijing_stcn_gs'}  消息处理总量:10条
2020-07-24 at 11:20:03 | SUCCESS | 消息内容:{'end_time': '1595560812', 'start_time': '1595560812', 'spider_name': 'caijing_sina_guonei', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:2条
2020-07-24 at 11:21:16 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_csi_raw', 'spider_name': 'caijing_csi_yeneizixun_all', 'start_time': '1595560853', 'end_time': '1595560854'}  消息处理总量:2条
2020-07-24 at 11:21:28 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_ledinside_raw', 'end_time': '1595560923', 'start_time': '1595560923', 'spider_name': 'hangye_ledinside_news'}  消息处理总量:1条
2020-07-24 at 11:21:46 | SUCCESS | 消息内容:{'end_time': '1595560915', 'start_time': '1595560913', 'spider_name': 'caijing_china_zq', 'collection_name': 'sy_news_finance_china_raw'}  消息处理总量:4条
2020-07-24 at 11:22:38 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_iyiou_raw', 'end_time': '1595560944', 'start_time': '1595560944', 'spider_name': 'caijing_iyiou_kuaixun'}  消息处理总量:2条
2020-07-24 at 11:22:39 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1595560970', 'end_time': '1595560970'}  消息处理总量:2条
2020-07-24 at 11:22:58 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_jigou', 'start_time': '1595560996', 'end_time': '1595560996'}  消息处理总量:1条
2020-07-24 at 11:22:59 | SUCCESS | 消息内容:{'start_time': '1595560925', 'end_time': '1595560946', 'spider_name': 'caijing_iresearch_news', 'collection_name': 'sy_news_finance_iresearch_raw'}  消息处理总量:5条
2020-07-24 at 11:23:06 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1595560853', 'spider_name': 'caijing_eastmoney_xinsanban_all', 'start_time': '1595560853'}  消息处理总量:1条
2020-07-24 at 11:23:12 | SUCCESS | 消息内容:{'start_time': '1595560743', 'end_time': '1595560743', 'spider_name': 'caijing_china_chanjing', 'collection_name': 'sy_news_finance_china_raw'}  消息处理总量:1条
2020-07-24 at 11:24:00 | SUCCESS | 消息内容:{'end_time': '1595561054', 'collection_name': 'sy_news_finance_cnstock_raw', 'start_time': '1595561052', 'spider_name': 'caijing_cnstock_stock_all'}  消息处理总量:2条
2020-07-24 at 11:24:43 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_bjnews_raw', 'end_time': '1595561096', 'spider_name': 'caijing_bjnews_finance', 'start_time': '1595561095'}  消息处理总量:2条
2020-07-24 at 11:25:19 | SUCCESS | 消息内容:{'start_time': '1595561120', 'end_time': '1595561122', 'spider_name': 'caijing_eastmoney_stock_all', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:3条
2020-07-24 at 11:25:23 | SUCCESS | 消息内容:{'end_time': '1595561113', 'collection_name': 'sy_news_finance_lieyunwang_raw', 'start_time': '1595561105', 'spider_name': 'caijing_lieyunwang_zixun'}  消息处理总量:4条
2020-07-24 at 11:25:34 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_c114_raw', 'end_time': '1595561162', 'start_time': '1595561162', 'spider_name': 'hangye_c114_market'}  消息处理总量:1条
2020-07-24 at 11:25:42 | SUCCESS | 消息内容:{'start_time': '1595561122', 'end_time': '1595561131', 'spider_name': 'caijing_10jqka_zqzx', 'collection_name': 'sy_news_finance_10jqka_raw'}  消息处理总量:6条
2020-07-24 at 11:26:20 | SUCCESS | 消息内容:{'end_time': '1595561193', 'collection_name': 'sy_news_finance_hexun_raw', 'start_time': '1595561193', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:2条
2020-07-24 at 11:26:50 | SUCCESS | 消息内容:{'end_time': '1595561223', 'start_time': '1595561223', 'spider_name': 'caijing_mycaijing_Agu', 'collection_name': 'sy_news_finance_mycaijing_raw'}  消息处理总量:1条
2020-07-24 at 11:26:53 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1595561221', 'spider_name': 'caijing_jrj_gncj', 'start_time': '1595561214'}  消息处理总量:4条
2020-07-24 at 11:27:04 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ganggu', 'start_time': '1595561227', 'end_time': '1595561227'}  消息处理总量:2条
2020-07-24 at 11:27:29 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1595561255', 'start_time': '1595561252', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:5条
2020-07-24 at 11:27:29 | SUCCESS | 消息内容:{'start_time': '1595561225', 'end_time': '1595561231', 'spider_name': 'caijing_eastday_caijing', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:3条
2020-07-24 at 11:28:01 | SUCCESS | 消息内容:{'end_time': '1595561281', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1595561273', 'spider_name': 'caijing_eastmoney_gsxw'}  消息处理总量:5条
2020-07-24 at 11:28:02 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_cbcie_raw', 'end_time': '1595561315', 'spider_name': 'hangye_cbcie_news', 'start_time': '1595561313'}  消息处理总量:3条
2020-07-24 at 11:28:24 | SUCCESS | 消息内容:{'end_time': '1595561005', 'start_time': '1595561005', 'spider_name': 'news_mofcom_bjg', 'collection_name': 'sy_news_mofcom_raw'}  消息处理总量:1条
2020-07-24 at 11:28:50 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_autohome_raw', 'end_time': '1595561364', 'spider_name': 'hangye_autohome_news', 'start_time': '1595561364'}  消息处理总量:1条
2020-07-24 at 11:28:52 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_chanjing', 'start_time': '1595561344', 'end_time': '1595561346'}  消息处理总量:4条
2020-07-24 at 11:29:18 | SUCCESS | 消息内容:{'start_time': '1595561364', 'end_time': '1595561365', 'spider_name': 'caijing_china_hg', 'collection_name': 'sy_news_finance_china_raw'}  消息处理总量:3条
2020-07-24 at 11:29:30 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hongguan', 'start_time': '1595561373', 'end_time': '1595561379'}  消息处理总量:2条
2020-07-24 at 11:30:24 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_10jqka_raw', 'end_time': '1595561410', 'spider_name': 'caijing_10jqka_cjyw', 'start_time': '1595561374'}  消息处理总量:15条
2020-07-24 at 11:30:32 | SUCCESS | 消息内容:{'start_time': '1595561432', 'end_time': '1595561435', 'spider_name': 'caijing_sina_guonei', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:6条
2020-07-24 at 11:31:11 | SUCCESS | 消息内容:{'end_time': '1595561457', 'collection_name': 'sy_news_finance_leju_raw', 'start_time': '1595561424', 'spider_name': 'caijing_leju_lejucaijing_all'}  消息处理总量:2条
2020-07-24 at 11:31:26 | SUCCESS | 消息内容:{'end_time': '1595561466', 'start_time': '1595561466', 'spider_name': 'caijing_chinaventure_zbsc', 'collection_name': 'sy_news_finance_chinaventure_raw'}  消息处理总量:1条
2020-07-24 at 11:31:29 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1595561498', 'spider_name': 'caijing_eastmoney_stock_all', 'start_time': '1595561495'}  消息处理总量:3条
2020-07-24 at 11:32:03 | SUCCESS | 消息内容:{'end_time': '1595561517', 'collection_name': 'sy_news_finance_cs_raw', 'start_time': '1595561513', 'spider_name': 'caijing_cs_cjyw'}  消息处理总量:3条
2020-07-24 at 11:32:06 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1595561536', 'start_time': '1595561536', 'spider_name': 'caijing_eastmoney_ganggu'}  消息处理总量:1条
2020-07-24 at 11:32:30 | SUCCESS | 消息内容:{'start_time': '1595561555', 'end_time': '1595561556', 'spider_name': 'caijing_jrj_ss', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:4条
2020-07-24 at 11:32:44 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_bjx_raw', 'spider_name': 'hangye_bjx_yaowen', 'start_time': '1595561582', 'end_time': '1595561585'}  消息处理总量:8条
2020-07-24 at 11:32:51 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_iyiou_raw', 'end_time': '1595561570', 'start_time': '1595561562', 'spider_name': 'caijing_iyiou_kuaixun'}  消息处理总量:4条
2020-07-24 at 11:33:10 | SUCCESS | 消息内容:{'end_time': '1595561590', 'start_time': '1595561580', 'spider_name': 'caijing_10jqka_hyyj', 'collection_name': 'sy_news_finance_10jqka_raw'}  消息处理总量:6条
2020-07-24 at 11:33:53 | SUCCESS | 消息内容:{'end_time': '1595561639', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1595561637', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:3条
2020-07-24 at 11:34:06 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1595561645', 'spider_name': 'caijing_eastmoney_gsxw', 'start_time': '1595561643'}  消息处理总量:2条
2020-07-24 at 11:34:28 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_cbminfo_raw', 'end_time': '1595561704', 'start_time': '1595561702', 'spider_name': 'hangye_cbminfo_news'}  消息处理总量:2条
2020-07-24 at 11:34:36 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_stockstar_raw', 'end_time': '1595561680', 'start_time': '1595561670', 'spider_name': 'caijing_stockstar_gs'}  消息处理总量:19条
2020-07-24 at 11:34:36 | SUCCESS | 消息内容:{'end_time': '1595561664', 'start_time': '1595561653', 'spider_name': 'caijing_pedaily_gundong', 'collection_name': 'sy_news_finance_pedaily_raw'}  消息处理总量:10条
2020-07-24 at 11:34:51 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cnfol_raw', 'spider_name': 'caijing_cnfol_cyjj', 'start_time': '1595561701', 'end_time': '1595561701'}  消息处理总量:1条
2020-07-24 at 11:34:53 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_zhicheng_raw', 'end_time': '1595561690', 'spider_name': 'caijing_zhicheng_caijing', 'start_time': '1595561676'}  消息处理总量:6条
2020-07-24 at 11:35:00 | SUCCESS | 消息内容:{'end_time': '1595561713', 'start_time': '1595561712', 'spider_name': 'caijing_caijing_hongguan', 'collection_name': 'sy_news_finance_caijing_raw'}  消息处理总量:2条
2020-07-24 at 11:35:28 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1595561743', 'start_time': '1595561743', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:1条
2020-07-24 at 11:36:19 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cnstock_raw', 'end_time': '1595561796', 'spider_name': 'caijing_cnstock_cyjj', 'start_time': '1595561796'}  消息处理总量:1条
2020-07-24 at 11:36:53 | SUCCESS | 消息内容:{'end_time': '1595561827', 'start_time': '1595561827', 'spider_name': 'caijing_sohu_hs', 'collection_name': 'sy_news_finance_sohu_raw'}  消息处理总量:1条
2020-07-24 at 11:37:24 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_ocn_raw', 'spider_name': 'caijing_ocn_shichang', 'start_time': '1595561815', 'end_time': '1595561815'}  消息处理总量:1条
2020-07-24 at 11:38:29 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1595561924', 'start_time': '1595561924', 'spider_name': 'caijing_sina_ssgs'}  消息处理总量:1条
2020-07-24 at 11:38:33 | SUCCESS | 消息内容:{'end_time': '1595561927', 'collection_name': 'sy_news_finance_askci_raw', 'start_time': '1595561927', 'spider_name': 'caijing_askci_gcy'}  消息处理总量:1条
2020-07-24 at 11:38:37 | SUCCESS | 消息内容:{'start_time': '1595561935', 'end_time': '1595561941', 'spider_name': 'hangye_chinaenvironment_guoji', 'collection_name': 'sy_news_hangye_chinaenvironment_raw'}  消息处理总量:5条
2020-07-24 at 11:38:58 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1595561949', 'start_time': '1595561949', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:1条
2020-07-24 at 11:39:21 | SUCCESS | 消息内容:{'end_time': '1595561976', 'start_time': '1595561976', 'spider_name': 'caijing_eastmoney_caijing', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-07-24 at 11:40:11 | SUCCESS | 消息内容:{'end_time': '1595562045', 'collection_name': 'sy_news_hangye_dcement_raw', 'start_time': '1595562044', 'spider_name': 'hangye_dcement_news'}  消息处理总量:2条
2020-07-24 at 11:40:14 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_10jqka_raw', 'end_time': '1595561994', 'spider_name': 'caijing_10jqka_cjyw', 'start_time': '1595561994'}  消息处理总量:1条
2020-07-24 at 11:40:47 | SUCCESS | 消息内容:{'end_time': '1595562031', 'start_time': '1595561970', 'spider_name': 'caijing_leju_lejucaijing_all', 'collection_name': 'sy_news_finance_leju_raw'}  消息处理总量:3条
2020-07-24 at 11:41:11 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_wabei_raw', 'spider_name': 'caijing_wabei_chanye', 'start_time': '1595562022', 'end_time': '1595562029'}  消息处理总量:3条
2020-07-24 at 11:41:16 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cnfol_raw', 'end_time': '1595562088', 'start_time': '1595562082', 'spider_name': 'caijing_cnfol_gegu'}  消息处理总量:4条
2020-07-24 at 11:41:28 | SUCCESS | 消息内容:{'start_time': '1595562094', 'end_time': '1595562095', 'spider_name': 'caijing_jrj_xsb', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:2条
2020-07-24 at 11:42:23 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cnstock_raw', 'end_time': '1595562152', 'start_time': '1595562152', 'spider_name': 'caijing_cnstock_stock_all'}  消息处理总量:1条
2020-07-24 at 11:42:50 | SUCCESS | 消息内容:{'start_time': '1595562186', 'end_time': '1595562186', 'spider_name': 'caijing_yicai_Agu', 'collection_name': 'sy_news_finance_yicai_raw'}  消息处理总量:1条
2020-07-24 at 11:42:54 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1595562182', 'start_time': '1595562177', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:2条
2020-07-24 at 11:43:14 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jiemian_raw', 'spider_name': 'caijing_jiemian_zq', 'start_time': '1595562199', 'end_time': '1595562200'}  消息处理总量:2条
2020-07-24 at 11:43:47 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1595562218', 'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1595562209'}  消息处理总量:14条
2020-07-24 at 11:43:57 | SUCCESS | 消息内容:{'end_time': '1595562230', 'start_time': '1595562219', 'spider_name': 'caijing_eastmoney_stock_all', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:7条
