2020-07-03 at 18:10:52 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_gncj', 'end_time': '1593762905', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1593762904'}  消息处理总量:2条
2020-07-03 at 18:17:57 | SUCCESS | 消息内容:{'spider_name': 'hangye_eefocus_news', 'end_time': '1593764722', 'collection_name': 'sy_news_hangye_eefocus_raw', 'start_time': '1593764722'}  消息处理总量:2条
2020-07-03 at 18:17:58 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_cgnjj', 'start_time': '1593764568', 'end_time': '1593764612', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:10条
2020-07-03 at 18:18:00 | SUCCESS | 消息内容:{'spider_name': 'caijing_36kr_zixun', 'end_time': '1593764686', 'collection_name': 'sy_news_finance_36kr_raw', 'start_time': '1593764684'}  消息处理总量:3条
2020-07-03 at 18:18:04 | SUCCESS | 消息内容:{'spider_name': 'caijing_xueqiu_hs', 'end_time': '1593764813', 'collection_name': 'sy_news_finance_xueqiu_raw', 'start_time': '1593764813'}  消息处理总量:1条
2020-07-03 at 18:18:04 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_chanjing', 'start_time': '1593764803', 'end_time': '1593764806', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:2条
2020-07-03 at 18:18:08 | SUCCESS | 消息内容:{'spider_name': 'caijing_stcn_gs', 'end_time': '1593764812', 'collection_name': 'sy_news_finance_stcn_raw', 'start_time': '1593764812'}  消息处理总量:1条
2020-07-03 at 18:18:12 | SUCCESS | 消息内容:{'spider_name': 'caijing_yicai_Agu', 'collection_name': 'sy_news_finance_yicai_raw', 'end_time': '1593764855', 'start_time': '1593764855'}  消息处理总量:1条
2020-07-03 at 18:18:14 | SUCCESS | 消息内容:{'spider_name': 'caijing_hexun_gsyw', 'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1593764747', 'start_time': '1593764743'}  消息处理总量:8条
2020-07-03 at 18:18:19 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_ssgs', 'end_time': '1593764856', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1593764855'}  消息处理总量:3条
2020-07-03 at 18:18:30 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_cgnjj', 'end_time': '1593764882', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1593764879'}  消息处理总量:6条
2020-07-03 at 18:18:51 | SUCCESS | 消息内容:{'start_time': '1593764895', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1593764899', 'spider_name': 'caijing_jrj_chanjing'}  消息处理总量:8条
2020-07-03 at 18:18:54 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1593764827', 'end_time': '1593764849', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:21条
2020-07-03 at 18:18:58 | SUCCESS | 消息内容:{'spider_name': 'caijing_hexun_hongguan', 'start_time': '1593764923', 'end_time': '1593764923', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:1条
2020-07-03 at 18:19:01 | SUCCESS | 消息内容:{'spider_name': 'caijing_10jqka_cjyw', 'start_time': '1593764924', 'end_time': '1593764924', 'collection_name': 'sy_news_finance_10jqka_raw'}  消息处理总量:1条
2020-07-03 at 18:19:06 | SUCCESS | 消息内容:{'spider_name': 'caijing_huxiu_zixun', 'start_time': '1593764952', 'end_time': '1593764952', 'collection_name': 'sy_news_finance_huxiu_raw'}  消息处理总量:1条
2020-07-03 at 18:19:07 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_caijing', 'end_time': '1593764906', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1593764905'}  消息处理总量:4条
2020-07-03 at 18:19:16 | SUCCESS | 消息内容:{'start_time': '1593765046', 'end_time': '1593765046', 'collection_name': 'sy_news_hangye_smm_raw', 'spider_name': 'hangye_smm_news'}  消息处理总量:1条
2020-07-03 at 18:19:20 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_xsb', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1593765027', 'start_time': '1593765027'}  消息处理总量:1条
2020-07-03 at 18:19:29 | SUCCESS | 消息内容:{'spider_name': 'caijing_qianlong_jingji', 'start_time': '1593764962', 'end_time': '1593764980', 'collection_name': 'sy_news_finance_qianlong_raw'}  消息处理总量:7条
2020-07-03 at 18:19:30 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_jijin', 'end_time': '1593764883', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1593764823'}  消息处理总量:29条
2020-07-03 at 18:19:32 | SUCCESS | 消息内容:{'spider_name': 'caijing_yicai_dz', 'start_time': '1593765034', 'end_time': '1593765034', 'collection_name': 'sy_news_finance_yicai_raw'}  消息处理总量:1条
2020-07-03 at 18:19:35 | SUCCESS | 消息内容:{'spider_name': 'caijing_china_jijin', 'start_time': '1593765073', 'end_time': '1593765073', 'collection_name': 'sy_news_finance_china_raw'}  消息处理总量:1条
2020-07-03 at 18:19:36 | SUCCESS | 消息内容:{'spider_name': 'caijing_hexun_gsyw', 'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1593765063', 'start_time': '1593765052'}  消息处理总量:2条
2020-07-03 at 18:19:40 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_chanjing', 'end_time': '1593765112', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1593765112'}  消息处理总量:1条
2020-07-03 at 18:19:41 | SUCCESS | 消息内容:{'start_time': '1593765022', 'end_time': '1593765025', 'collection_name': 'sy_news_finance_cnfol_raw', 'spider_name': 'caijing_cnfol_gegu'}  消息处理总量:7条
2020-07-03 at 18:19:44 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastday_caijing', 'collection_name': 'sy_news_finance_eastday_raw', 'end_time': '1593765084', 'start_time': '1593765084'}  消息处理总量:1条
2020-07-03 at 18:19:49 | SUCCESS | 消息内容:{'spider_name': 'hangye_cnmn_news', 'end_time': '1593765156', 'collection_name': 'sy_news_hangye_cnmn_raw', 'start_time': '1593765155'}  消息处理总量:2条
2020-07-03 at 18:19:50 | SUCCESS | 消息内容:{'spider_name': 'caijing_iyiou_kuaixun', 'end_time': '1593765112', 'collection_name': 'sy_news_finance_iyiou_raw', 'start_time': '1593765112'}  消息处理总量:1条
2020-07-03 at 18:19:55 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_ss', 'start_time': '1593765105', 'end_time': '1593765109', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:8条
2020-07-03 at 18:19:56 | SUCCESS | 消息内容:{'start_time': '1593765103', 'end_time': '1593765104', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_hyyj'}  消息处理总量:2条
2020-07-03 at 18:20:02 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1593765139', 'start_time': '1593765138'}  消息处理总量:4条
2020-07-03 at 18:20:02 | SUCCESS | 消息内容:{'spider_name': 'caijing_thecapital_zixun', 'start_time': '1593765077', 'end_time': '1593765084', 'collection_name': 'sy_news_finance_thecapital_raw'}  消息处理总量:2条
2020-07-03 at 18:20:03 | SUCCESS | 消息内容:{'start_time': '1593765164', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1593765165', 'spider_name': 'caijing_sina_ssgs'}  消息处理总量:2条
2020-07-03 at 18:20:06 | SUCCESS | 消息内容:{'spider_name': 'caijing_gucheng_gundong', 'collection_name': 'sy_news_finance_gucheng_raw', 'end_time': '1593765183', 'start_time': '1593765183'}  消息处理总量:1条
2020-07-03 at 18:20:08 | SUCCESS | 消息内容:{'spider_name': 'caijing_cs_hyzx', 'collection_name': 'sy_news_finance_cs_raw', 'end_time': '1593765215', 'start_time': '1593765215'}  消息处理总量:1条
2020-07-03 at 18:20:14 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_cgnjj', 'start_time': '1593765188', 'end_time': '1593765188', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-07-03 at 18:20:17 | SUCCESS | 消息内容:{'start_time': '1593765274', 'collection_name': 'sy_news_finance_caijing_raw', 'end_time': '1593765281', 'spider_name': 'caijing_caijing_industry'}  消息处理总量:2条
2020-07-03 at 18:20:23 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_guonei', 'start_time': '1593765292', 'end_time': '1593765293', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:3条
2020-07-03 at 18:20:28 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_caijing', 'end_time': '1593765222', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1593765215'}  消息处理总量:6条
2020-07-03 at 18:20:28 | SUCCESS | 消息内容:{'spider_name': 'caijing_36kr_zixun', 'start_time': '1593765303', 'end_time': '1593765303', 'collection_name': 'sy_news_finance_36kr_raw'}  消息处理总量:1条
2020-07-03 at 18:20:31 | SUCCESS | 消息内容:{'spider_name': 'caijing_10jqka_zqzx', 'collection_name': 'sy_news_finance_10jqka_raw', 'end_time': '1593765303', 'start_time': '1593765303'}  消息处理总量:1条
2020-07-03 at 18:20:37 | SUCCESS | 消息内容:{'start_time': '1593765314', 'collection_name': 'sy_news_finance_pedaily_raw', 'end_time': '1593765323', 'spider_name': 'caijing_pedaily_gundong'}  消息处理总量:5条
2020-07-03 at 18:20:38 | SUCCESS | 消息内容:{'spider_name': 'caijing_china_zq', 'end_time': '1593765394', 'collection_name': 'sy_news_finance_china_raw', 'start_time': '1593765393'}  消息处理总量:2条
2020-07-03 at 18:20:41 | SUCCESS | 消息内容:{'spider_name': 'hangye_bjx_yaowen', 'collection_name': 'sy_news_hangye_bjx_raw', 'end_time': '1593765437', 'start_time': '1593765437'}  消息处理总量:1条
2020-07-03 at 18:20:41 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_gncj', 'start_time': '1593765385', 'end_time': '1593765387', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:5条
2020-07-03 at 18:20:42 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ganggu', 'end_time': '1593765397', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1593765397'}  消息处理总量:1条
2020-07-03 at 18:20:47 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_chanjing', 'end_time': '1593765424', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1593765423'}  消息处理总量:2条
2020-07-03 at 18:20:50 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastday_caijing', 'start_time': '1593765395', 'end_time': '1593765399', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:3条
2020-07-03 at 18:20:52 | SUCCESS | 消息内容:{'start_time': '1593765423', 'end_time': '1593765423', 'collection_name': 'sy_news_finance_iyiou_raw', 'spider_name': 'caijing_iyiou_kuaixun'}  消息处理总量:2条
2020-07-03 at 18:20:57 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_ssgs', 'start_time': '1593765474', 'end_time': '1593765475', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:2条
2020-07-03 at 18:20:57 | SUCCESS | 消息内容:{'start_time': '1593765237', 'collection_name': 'sy_news_finance_china_raw', 'end_time': '1593765237', 'spider_name': 'caijing_china_chanjing'}  消息处理总量:1条
2020-07-03 at 18:21:01 | SUCCESS | 消息内容:{'spider_name': 'caijing_askci_gcy', 'start_time': '1593765465', 'end_time': '1593765465', 'collection_name': 'sy_news_finance_askci_raw'}  消息处理总量:1条
2020-07-03 at 18:21:07 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_chanjing', 'start_time': '1593765517', 'end_time': '1593765518', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:2条
2020-07-03 at 18:21:19 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_cgnjj', 'end_time': '1593765502', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1593765497'}  消息处理总量:7条
2020-07-03 at 18:21:21 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1593765459', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1593765449'}  消息处理总量:12条
2020-07-03 at 18:21:22 | SUCCESS | 消息内容:{'spider_name': 'hangye_ledinside_news', 'end_time': '1593765563', 'collection_name': 'sy_news_hangye_ledinside_raw', 'start_time': '1593765563'}  消息处理总量:1条
2020-07-03 at 18:21:25 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_caijing', 'start_time': '1593765524', 'end_time': '1593765528', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:7条
2020-07-03 at 18:21:26 | SUCCESS | 消息内容:{'spider_name': 'caijing_bjnews_finance', 'collection_name': 'sy_news_finance_bjnews_raw', 'end_time': '1593765575', 'start_time': '1593765575'}  消息处理总量:1条
2020-07-03 at 18:21:33 | SUCCESS | 消息内容:{'start_time': '1593765603', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1593765604', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:2条
2020-07-03 at 18:21:33 | SUCCESS | 消息内容:{'spider_name': 'caijing_10jqka_cjyw', 'collection_name': 'sy_news_finance_10jqka_raw', 'end_time': '1593765543', 'start_time': '1593765533'}  消息处理总量:5条
2020-07-03 at 18:21:34 | SUCCESS | 消息内容:{'spider_name': 'caijing_lieyunwang_zixun', 'start_time': '1593765583', 'end_time': '1593765585', 'collection_name': 'sy_news_finance_lieyunwang_raw'}  消息处理总量:3条
2020-07-03 at 18:21:41 | SUCCESS | 消息内容:{'start_time': '1593765653', 'end_time': '1593765654', 'collection_name': 'sy_news_hangye_smm_raw', 'spider_name': 'hangye_smm_news'}  消息处理总量:3条
2020-07-03 at 18:21:43 | SUCCESS | 消息内容:{'spider_name': 'caijing_36kr_zixun', 'start_time': '1593765619', 'end_time': '1593765619', 'collection_name': 'sy_news_finance_36kr_raw'}  消息处理总量:2条
2020-07-03 at 18:21:45 | SUCCESS | 消息内容:{'spider_name': 'caijing_cnfol_gegu', 'end_time': '1593765638', 'collection_name': 'sy_news_finance_cnfol_raw', 'start_time': '1593765631'}  消息处理总量:5条
2020-07-03 at 18:21:49 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_gncj', 'start_time': '1593765695', 'end_time': '1593765695', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:2条
2020-07-03 at 18:22:08 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastday_caijing', 'start_time': '1593765704', 'end_time': '1593765709', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:7条
2020-07-03 at 18:22:11 | SUCCESS | 消息内容:{'spider_name': 'caijing_iyiou_kuaixun', 'start_time': '1593765732', 'end_time': '1593765732', 'collection_name': 'sy_news_finance_iyiou_raw'}  消息处理总量:1条
2020-07-03 at 18:22:13 | SUCCESS | 消息内容:{'start_time': '1593765672', 'end_time': '1593765681', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:15条
2020-07-03 at 18:22:16 | SUCCESS | 消息内容:{'start_time': '1593765772', 'end_time': '1593765772', 'collection_name': 'sy_news_finance_cnstock_raw', 'spider_name': 'caijing_cnstock_ssgs'}  消息处理总量:1条
2020-07-03 at 18:22:21 | SUCCESS | 消息内容:{'spider_name': 'caijing_hexun_hysk', 'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1593765782', 'start_time': '1593765782'}  消息处理总量:1条
2020-07-03 at 18:22:33 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_ssgs', 'end_time': '1593765787', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1593765785'}  消息处理总量:5条
2020-07-03 at 18:22:35 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_ss', 'end_time': '1593765729', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1593765725'}  消息处理总量:8条
2020-07-03 at 18:22:36 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1593765758', 'end_time': '1593765765', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:10条
2020-07-03 at 18:22:38 | SUCCESS | 消息内容:{'start_time': '1593765785', 'collection_name': 'sy_news_finance_investorchina_raw', 'end_time': '1593765785', 'spider_name': 'caijing_investorchina_scgz'}  消息处理总量:1条
2020-07-03 at 18:22:43 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_caijing', 'start_time': '1593765835', 'end_time': '1593765835', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-07-03 at 18:22:44 | SUCCESS | 消息内容:{'start_time': '1593765852', 'end_time': '1593765852', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hongguan'}  消息处理总量:2条
2020-07-03 at 18:22:44 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_cgnjj', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1593765809', 'start_time': '1593765808'}  消息处理总量:2条
2020-07-03 at 18:22:48 | SUCCESS | 消息内容:{'spider_name': 'news_mem_tzgg', 'collection_name': 'sy_news_mem_raw', 'end_time': '1593765897', 'start_time': '1593765897'}  消息处理总量:1条
2020-07-03 at 18:22:49 | SUCCESS | 消息内容:{'spider_name': 'caijing_10jqka_zqzx', 'start_time': '1593765892', 'end_time': '1593765893', 'collection_name': 'sy_news_finance_10jqka_raw'}  消息处理总量:2条
2020-07-03 at 18:22:52 | SUCCESS | 消息内容:{'spider_name': 'caijing_36kr_zixun', 'end_time': '1593765927', 'collection_name': 'sy_news_finance_36kr_raw', 'start_time': '1593765924'}  消息处理总量:2条
2020-07-03 at 18:22:56 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ganggu', 'end_time': '1593766015', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1593766015'}  消息处理总量:1条
2020-07-03 at 18:23:09 | SUCCESS | 消息内容:{'spider_name': 'hangye_oil_news', 'start_time': '1593766013', 'end_time': '1593766017', 'collection_name': 'sy_news_hangye_in_en_raw'}  消息处理总量:9条
2020-07-03 at 18:23:21 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1593766072', 'start_time': '1593766068'}  消息处理总量:9条
2020-07-03 at 18:23:25 | SUCCESS | 消息内容:{'start_time': '1593765982', 'end_time': '1593765997', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:17条
