2020-07-16 at 09:20:47 | SUCCESS | 消息内容:{'start_time': '1594822554', 'end_time': '1594822554', 'spider_name': 'caijing_cyzone_zuixin', 'collection_name': 'sy_news_finance_cyzone_raw'}  消息处理总量:1条
2020-07-16 at 09:26:52 | SUCCESS | 消息内容:{'start_time': '1594825403', 'end_time': '1594825408', 'spider_name': 'caijing_eastmoney_jigou_all', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-07-16 at 09:26:53 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastday_caijing', 'start_time': '1594825603', 'collection_name': 'sy_news_finance_eastday_raw', 'end_time': '1594825603'}  消息处理总量:1条
2020-07-16 at 09:26:56 | SUCCESS | 消息内容:{'start_time': '1594825694', 'end_time': '1594825694', 'spider_name': 'caijing_qq_hongguan', 'collection_name': 'sy_news_finance_qq_raw'}  消息处理总量:2条
2020-07-16 at 09:27:00 | SUCCESS | 消息内容:{'start_time': '1594825643', 'end_time': '1594825644', 'collection_name': 'sy_news_finance_ifeng_raw', 'spider_name': 'caijing_ifeng_hongguan'}  消息处理总量:2条
2020-07-16 at 09:27:01 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_gsxw', 'start_time': '1594825713', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1594825716'}  消息处理总量:4条
2020-07-16 at 09:27:01 | SUCCESS | 消息内容:{'start_time': '1594825874', 'end_time': '1594825877', 'spider_name': 'caijing_hexun_gsyw', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:3条
2020-07-16 at 09:27:05 | SUCCESS | 消息内容:{'start_time': '1594825912', 'end_time': '1594825912', 'spider_name': 'caijing_eastday_caijing', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:1条
2020-07-16 at 09:27:06 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_ss', 'end_time': '1594825925', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1594825925'}  消息处理总量:2条
2020-07-16 at 09:27:08 | SUCCESS | 消息内容:{'start_time': '1594825912', 'end_time': '1594825912', 'spider_name': 'caijing_hexun_zqxw', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:1条
2020-07-16 at 09:27:12 | SUCCESS | 消息内容:{'start_time': '1594826008', 'end_time': '1594826008', 'spider_name': 'caijing_eastmoney_cgnjj', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-07-16 at 09:27:13 | SUCCESS | 消息内容:{'start_time': '1594825899', 'end_time': '1594825904', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj'}  消息处理总量:9条
2020-07-16 at 09:27:16 | SUCCESS | 消息内容:{'start_time': '1594825911', 'end_time': '1594825911', 'spider_name': 'caijing_eastmoney_stock_all', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-07-16 at 09:27:17 | SUCCESS | 消息内容:{'start_time': '1594826024', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1594826024', 'spider_name': 'caijing_jrj_chanjing'}  消息处理总量:1条
2020-07-16 at 09:27:21 | SUCCESS | 消息内容:{'start_time': '1594826034', 'end_time': '1594826034', 'spider_name': 'caijing_eastmoney_caijing', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-07-16 at 09:27:22 | SUCCESS | 消息内容:{'start_time': '1594826045', 'end_time': '1594826045', 'collection_name': 'sy_news_finance_thepaper_raw', 'spider_name': 'caijing_thepaper_cjgs'}  消息处理总量:2条
2020-07-16 at 09:27:29 | SUCCESS | 消息内容:{'start_time': '1594826133', 'end_time': '1594826137', 'collection_name': 'sy_news_finance_cnstock_raw', 'spider_name': 'caijing_cnstock_xsb'}  消息处理总量:6条
2020-07-16 at 09:27:32 | SUCCESS | 消息内容:{'start_time': '1594826124', 'collection_name': 'sy_news_csrc_raw', 'end_time': '1594826124', 'spider_name': 'news_csrc_zjhyw'}  消息处理总量:1条
2020-07-16 at 09:27:35 | SUCCESS | 消息内容:{'start_time': '1594826083', 'end_time': '1594826095', 'spider_name': 'caijing_eastmoney_gsxw', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:6条
2020-07-16 at 09:27:36 | SUCCESS | 消息内容:{'start_time': '1594826074', 'end_time': '1594826074', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_zqzx'}  消息处理总量:1条
2020-07-16 at 09:27:38 | SUCCESS | 消息内容:{'start_time': '1594826235', 'end_time': '1594826235', 'collection_name': 'sy_news_finance_bjnews_raw', 'spider_name': 'caijing_bjnews_finance'}  消息处理总量:1条
2020-07-16 at 09:27:39 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1594825968', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1594825958'}  消息处理总量:19条
2020-07-16 at 09:27:43 | SUCCESS | 消息内容:{'start_time': '1594826214', 'end_time': '1594826215', 'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:2条
2020-07-16 at 09:27:44 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_hk_all', 'start_time': '1594826266', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1594826266'}  消息处理总量:1条
2020-07-16 at 09:27:44 | SUCCESS | 消息内容:{'start_time': '1594826184', 'end_time': '1594826187', 'spider_name': 'caijing_hexun_gsyw', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:6条
2020-07-16 at 09:27:48 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_ssgs', 'start_time': '1594826294', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1594826294'}  消息处理总量:1条
2020-07-16 at 09:27:51 | SUCCESS | 消息内容:{'start_time': '1594826281', 'end_time': '1594826283', 'spider_name': 'caijing_eastmoney_stock_all', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-07-16 at 09:27:54 | SUCCESS | 消息内容:{'start_time': '1594826377', 'end_time': '1594826377', 'spider_name': 'caijing_cs_gongsi', 'collection_name': 'sy_news_finance_cs_raw'}  消息处理总量:1条
2020-07-16 at 09:27:57 | SUCCESS | 消息内容:{'spider_name': 'caijing_cs_shichang', 'start_time': '1594826307', 'collection_name': 'sy_news_finance_cs_raw', 'end_time': '1594826308'}  消息处理总量:4条
2020-07-16 at 09:28:00 | SUCCESS | 消息内容:{'spider_name': 'caijing_hexun_gsyw', 'end_time': '1594826494', 'collection_name': 'sy_news_finance_hexun_raw', 'start_time': '1594826494'}  消息处理总量:1条
2020-07-16 at 09:28:03 | SUCCESS | 消息内容:{'start_time': '1594826268', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1594826274', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:6条
2020-07-16 at 09:28:05 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_gncj', 'end_time': '1594826514', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1594826514'}  消息处理总量:1条
2020-07-16 at 09:28:08 | SUCCESS | 消息内容:{'start_time': '1594826553', 'collection_name': 'sy_news_finance_iyiou_raw', 'end_time': '1594826553', 'spider_name': 'caijing_iyiou_kuaixun'}  消息处理总量:1条
2020-07-16 at 09:28:10 | SUCCESS | 消息内容:{'start_time': '1594826453', 'end_time': '1594826453', 'spider_name': 'caijing_eastmoney_gsxw', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-07-16 at 09:28:10 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_chanjing', 'start_time': '1594826644', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1594826644'}  消息处理总量:1条
2020-07-16 at 09:28:14 | SUCCESS | 消息内容:{'start_time': '1594826682', 'end_time': '1594826682', 'spider_name': 'caijing_10jqka_zqzx', 'collection_name': 'sy_news_finance_10jqka_raw'}  消息处理总量:1条
2020-07-16 at 09:28:14 | SUCCESS | 消息内容:{'start_time': '1594826653', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1594826653', 'spider_name': 'caijing_eastmoney_stock_all'}  消息处理总量:1条
2020-07-16 at 09:28:16 | SUCCESS | 消息内容:{'spider_name': 'caijing_sohu_xsb', 'start_time': '1594826773', 'collection_name': 'sy_news_finance_sohu_raw', 'end_time': '1594826773'}  消息处理总量:2条
2020-07-16 at 09:28:18 | SUCCESS | 消息内容:{'start_time': '1594826937', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1594826937', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:1条
2020-07-16 at 09:28:20 | SUCCESS | 消息内容:{'start_time': '1594826917', 'end_time': '1594826917', 'spider_name': 'caijing_sina_ssgs', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-07-16 at 09:28:20 | SUCCESS | 消息内容:{'start_time': '1594827082', 'collection_name': 'sy_news_finance_stcn_raw', 'end_time': '1594827082', 'spider_name': 'caijing_stcn_gs'}  消息处理总量:1条
2020-07-16 at 09:28:22 | SUCCESS | 消息内容:{'start_time': '1594827066', 'end_time': '1594827066', 'spider_name': 'caijing_qq_zhaiquan', 'collection_name': 'sy_news_finance_qq_raw'}  消息处理总量:1条
2020-07-16 at 09:28:23 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_stock_all', 'end_time': '1594827037', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1594827022'}  消息处理总量:3条
2020-07-16 at 09:28:23 | SUCCESS | 消息内容:{'start_time': '1594827114', 'end_time': '1594827114', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:1条
2020-07-16 at 09:28:25 | SUCCESS | 消息内容:{'start_time': '1594827134', 'end_time': '1594827134', 'spider_name': 'caijing_jrj_gncj', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:1条
2020-07-16 at 09:28:25 | SUCCESS | 消息内容:{'start_time': '1594827216', 'collection_name': 'sy_news_finance_stockstar_raw', 'end_time': '1594827216', 'spider_name': 'caijing_stockstar_gs'}  消息处理总量:1条
2020-07-16 at 09:28:29 | SUCCESS | 消息内容:{'start_time': '1594827184', 'end_time': '1594827184', 'spider_name': 'caijing_eastmoney_whdd', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-07-16 at 09:28:31 | SUCCESS | 消息内容:{'start_time': '1594827249', 'end_time': '1594827250', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:3条
2020-07-16 at 09:28:34 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1594827200', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1594827196'}  消息处理总量:6条
2020-07-16 at 09:28:38 | SUCCESS | 消息内容:{'spider_name': 'caijing_yicai_Agu', 'start_time': '1594827325', 'collection_name': 'sy_news_finance_yicai_raw', 'end_time': '1594827325'}  消息处理总量:1条
2020-07-16 at 09:28:39 | SUCCESS | 消息内容:{'start_time': '1594827274', 'end_time': '1594827275', 'spider_name': 'caijing_eastmoney_caijing', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-07-16 at 09:28:43 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_hk_all', 'start_time': '1594827373', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1594827373'}  消息处理总量:1条
2020-07-16 at 09:28:45 | SUCCESS | 消息内容:{'start_time': '1594827504', 'end_time': '1594827505', 'spider_name': 'caijing_yicai_dz', 'collection_name': 'sy_news_finance_yicai_raw'}  消息处理总量:3条
2020-07-16 at 09:28:47 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastday_caijing', 'end_time': '1594827456', 'collection_name': 'sy_news_finance_eastday_raw', 'start_time': '1594827456'}  消息处理总量:1条
2020-07-16 at 09:28:50 | SUCCESS | 消息内容:{'start_time': '1594827507', 'end_time': '1594827507', 'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-07-16 at 09:28:51 | SUCCESS | 消息内容:{'start_time': '1594827284', 'end_time': '1594827290', 'collection_name': 'sy_news_finance_pedaily_raw', 'spider_name': 'caijing_pedaily_gundong'}  消息处理总量:6条
2020-07-16 at 09:28:53 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_ssgs', 'start_time': '1594827535', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1594827536'}  消息处理总量:2条
2020-07-16 at 09:28:55 | SUCCESS | 消息内容:{'start_time': '1594827554', 'end_time': '1594827555', 'spider_name': 'caijing_eastmoney_whdd', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-07-16 at 09:28:56 | SUCCESS | 消息内容:{'start_time': '1594827732', 'end_time': '1594827733', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:2条
2020-07-16 at 09:28:57 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_stock_all', 'start_time': '1594827768', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1594827768'}  消息处理总量:1条
2020-07-16 at 09:29:00 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_chanjing', 'end_time': '1594827884', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1594827884'}  消息处理总量:1条
2020-07-16 at 09:29:02 | SUCCESS | 消息内容:{'start_time': '1594827868', 'end_time': '1594827873', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:2条
2020-07-16 at 09:29:04 | SUCCESS | 消息内容:{'spider_name': 'caijing_cnr_yaowen', 'end_time': '1594827933', 'collection_name': 'sy_news_finance_cnr_raw', 'start_time': '1594827933'}  消息处理总量:1条
2020-07-16 at 09:29:04 | SUCCESS | 消息内容:{'start_time': '1594827817', 'end_time': '1594827819', 'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:5条
2020-07-16 at 09:29:08 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_jigou_all', 'start_time': '1594827952', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1594827952'}  消息处理总量:1条
2020-07-16 at 09:29:11 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_chanjing', 'end_time': '1594828102', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1594828102'}  消息处理总量:1条
2020-07-16 at 09:29:11 | SUCCESS | 消息内容:{'start_time': '1594827933', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1594827940', 'spider_name': 'caijing_eastmoney_gsxw'}  消息处理总量:5条
2020-07-16 at 09:29:16 | SUCCESS | 消息内容:{'start_time': '1594828043', 'end_time': '1594828045', 'spider_name': 'caijing_hexun_gsyw', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:3条
2020-07-16 at 09:29:16 | SUCCESS | 消息内容:{'start_time': '1594828154', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1594828155', 'spider_name': 'caijing_sina_ssgs'}  消息处理总量:2条
2020-07-16 at 09:29:19 | SUCCESS | 消息内容:{'start_time': '1594828183', 'end_time': '1594828183', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_cjyw'}  消息处理总量:1条
2020-07-16 at 09:29:22 | SUCCESS | 消息内容:{'start_time': '1594828177', 'end_time': '1594828178', 'spider_name': 'caijing_eastmoney_cgnjj', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-07-16 at 09:29:24 | SUCCESS | 消息内容:{'start_time': '1594828299', 'end_time': '1594828300', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_whdd'}  消息处理总量:2条
2020-07-16 at 09:29:29 | SUCCESS | 消息内容:{'start_time': '1594828304', 'end_time': '1594828316', 'spider_name': 'caijing_eastmoney_gsxw', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:3条
2020-07-16 at 09:29:32 | SUCCESS | 消息内容:{'start_time': '1594828505', 'end_time': '1594828505', 'spider_name': 'caijing_jrj_chanjing', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:1条
2020-07-16 at 09:29:35 | SUCCESS | 消息内容:{'start_time': '1594828522', 'end_time': '1594828522', 'spider_name': 'caijing_qq_chanye', 'collection_name': 'sy_news_finance_qq_raw'}  消息处理总量:1条
2020-07-16 at 09:29:42 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1594828128', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1594828143'}  消息处理总量:27条
2020-07-16 at 09:29:42 | SUCCESS | 消息内容:{'start_time': '1594828672', 'end_time': '1594828675', 'spider_name': 'caijing_eastmoney_gsxw', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:3条
2020-07-16 at 09:29:45 | SUCCESS | 消息内容:{'start_time': '1594828696', 'end_time': '1594828696', 'spider_name': 'caijing_eastday_caijing', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:1条
2020-07-16 at 09:29:46 | SUCCESS | 消息内容:{'spider_name': 'caijing_qq_hongguan', 'end_time': '1594828702', 'collection_name': 'sy_news_finance_qq_raw', 'start_time': '1594828702'}  消息处理总量:1条
2020-07-16 at 09:29:50 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_cgnjj', 'start_time': '1594828799', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1594828799'}  消息处理总量:1条
2020-07-16 at 09:29:52 | SUCCESS | 消息内容:{'start_time': '1594828438', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1594828449', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:19条
2020-07-16 at 09:29:54 | SUCCESS | 消息内容:{'spider_name': 'caijing_ifeng_hongguan', 'start_time': '1594828833', 'collection_name': 'sy_news_finance_ifeng_raw', 'end_time': '1594828833'}  消息处理总量:1条
2020-07-16 at 09:29:55 | SUCCESS | 消息内容:{'start_time': '1594828882', 'collection_name': 'sy_news_finance_qq_raw', 'end_time': '1594828882', 'spider_name': 'caijing_qq_Agu'}  消息处理总量:1条
2020-07-16 at 09:29:56 | SUCCESS | 消息内容:{'start_time': '1594828748', 'end_time': '1594828751', 'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:5条
2020-07-16 at 09:29:57 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastday_caijing', 'end_time': '1594829010', 'collection_name': 'sy_news_finance_eastday_raw', 'start_time': '1594829010'}  消息处理总量:1条
