2020-08-18 at 09:17:01 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_chanjing', 'start_time': '1597376083', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1597376083'}  消息处理总量:1条
2020-08-18 at 09:23:23 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastday_raw', 'end_time': '1597377612', 'start_time': '1597377604', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:5条
2020-08-18 at 09:23:28 | SUCCESS | 消息内容:{'spider_name': 'caijing_guandian_news_all', 'start_time': '1597377642', 'collection_name': 'sy_news_finance_guandian_raw', 'end_time': '1597377643'}  消息处理总量:2条
2020-08-18 at 09:23:30 | SUCCESS | 消息内容:{'end_time': '1597377727', 'spider_name': 'caijing_jrj_chanjing', 'start_time': '1597377726', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:2条
2020-08-18 at 09:23:32 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597377747', 'start_time': '1597377747', 'spider_name': 'caijing_eastmoney_stock_all'}  消息处理总量:2条
2020-08-18 at 09:23:37 | SUCCESS | 消息内容:{'end_time': '1597377810', 'spider_name': 'caijing_smm_yaowen', 'start_time': '1597377803', 'collection_name': 'sy_news_finance_smm_raw'}  消息处理总量:2条
2020-08-18 at 09:23:41 | SUCCESS | 消息内容:{'start_time': '1597377812', 'spider_name': 'caijing_sina_guonei', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1597377812'}  消息处理总量:1条
2020-08-18 at 09:23:42 | SUCCESS | 消息内容:{'end_time': '1597377908', 'spider_name': 'caijing_askci_gcy', 'start_time': '1597377907', 'collection_name': 'sy_news_finance_askci_raw'}  消息处理总量:2条
2020-08-18 at 09:23:50 | SUCCESS | 消息内容:{'spider_name': 'caijing_iyiou_kuaixun', 'end_time': '1597377952', 'collection_name': 'sy_news_finance_iyiou_raw', 'start_time': '1597377944'}  消息处理总量:3条
2020-08-18 at 09:23:53 | SUCCESS | 消息内容:{'start_time': '1597377643', 'spider_name': 'caijing_cqnews_finance_all', 'collection_name': 'sy_news_finance_cqnews_raw', 'end_time': '1597377870'}  消息处理总量:4条
2020-08-18 at 09:23:59 | SUCCESS | 消息内容:{'spider_name': 'caijing_591hx_stock_all', 'start_time': '1597377829', 'collection_name': 'sy_news_finance_591hx_raw', 'end_time': '1597377830'}  消息处理总量:2条
2020-08-18 at 09:24:05 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1597377969', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597377969'}  消息处理总量:1条
2020-08-18 at 09:24:06 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastday_caijing', 'end_time': '1597377942', 'start_time': '1597377938', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:2条
2020-08-18 at 09:24:09 | SUCCESS | 消息内容:{'start_time': '1597378003', 'spider_name': 'caijing_china_jijin', 'collection_name': 'sy_news_finance_china_raw', 'end_time': '1597378003'}  消息处理总量:1条
2020-08-18 at 09:24:09 | SUCCESS | 消息内容:{'spider_name': 'caijing_cnstock_ssgs_all', 'end_time': '1597378023', 'collection_name': 'sy_news_finance_cnstock_raw', 'start_time': '1597378022'}  消息处理总量:2条
2020-08-18 at 09:24:16 | SUCCESS | 消息内容:{'start_time': '1597378015', 'spider_name': 'caijing_qianlong_jingji', 'collection_name': 'sy_news_finance_qianlong_raw', 'end_time': '1597378019'}  消息处理总量:3条
2020-08-18 at 09:24:17 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_huxiu_raw', 'end_time': '1597377899', 'start_time': '1597377894', 'spider_name': 'caijing_huxiu_zixun'}  消息处理总量:5条
2020-08-18 at 09:24:21 | SUCCESS | 消息内容:{'spider_name': 'caijing_cyzone_all', 'end_time': '1597377944', 'start_time': '1597377944', 'collection_name': 'sy_news_finance_cyzone_raw'}  消息处理总量:1条
2020-08-18 at 09:24:23 | SUCCESS | 消息内容:{'start_time': '1597378062', 'spider_name': 'caijing_hexun_hongguan', 'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1597378063'}  消息处理总量:2条
2020-08-18 at 09:24:24 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_smm_raw', 'end_time': '1597378096', 'start_time': '1597378096', 'spider_name': 'hangye_smm_news'}  消息处理总量:2条
2020-08-18 at 09:24:28 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_36kr_raw', 'end_time': '1597378158', 'start_time': '1597378158', 'spider_name': 'caijing_36kr_zixun'}  消息处理总量:1条
2020-08-18 at 09:24:29 | SUCCESS | 消息内容:{'start_time': '1597378084', 'spider_name': 'caijing_cyzone_zuixin', 'collection_name': 'sy_news_finance_cyzone_raw', 'end_time': '1597378084'}  消息处理总量:1条
2020-08-18 at 09:24:36 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1597378197', 'start_time': '1597378195', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:3条
2020-08-18 at 09:24:36 | SUCCESS | 消息内容:{'start_time': '1597378111', 'spider_name': 'caijing_sina_blog', 'collection_name': 'sy_news_finance_sina_blog_raw', 'end_time': '1597378111'}  消息处理总量:1条
2020-08-18 at 09:24:39 | SUCCESS | 消息内容:{'start_time': '1597378245', 'spider_name': 'caijing_jrj_ss', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1597378248'}  消息处理总量:0条
2020-08-18 at 09:24:39 | SUCCESS | 消息内容:{'spider_name': 'caijing_leju_lejucaijing_all', 'end_time': '1597378055', 'start_time': '1597378024', 'collection_name': 'sy_news_finance_leju_raw'}  消息处理总量:5条
2020-08-18 at 09:24:42 | SUCCESS | 消息内容:{'spider_name': 'caijing_iresearch_news', 'end_time': '1597378204', 'start_time': '1597378204', 'collection_name': 'sy_news_finance_iresearch_raw'}  消息处理总量:1条
2020-08-18 at 09:24:46 | SUCCESS | 消息内容:{'end_time': '1597378255', 'spider_name': 'caijing_iyiou_kuaixun', 'collection_name': 'sy_news_finance_iyiou_raw', 'start_time': '1597378255'}  消息处理总量:1条
2020-08-18 at 09:24:47 | SUCCESS | 消息内容:{'spider_name': 'caijing_stockstar_gs', 'start_time': '1597378258', 'collection_name': 'sy_news_finance_stockstar_raw', 'end_time': '1597378260'}  消息处理总量:4条
2020-08-18 at 09:24:57 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1597378219', 'start_time': '1597378216', 'spider_name': 'caijing_jrj_gncj'}  消息处理总量:5条
2020-08-18 at 09:24:57 | SUCCESS | 消息内容:{'end_time': '1597378228', 'spider_name': 'caijing_eastday_caijing', 'collection_name': 'sy_news_finance_eastday_raw', 'start_time': '1597378228'}  消息处理总量:1条
2020-08-18 at 09:25:01 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_bjnews_raw', 'end_time': '1597378366', 'start_time': '1597378366', 'spider_name': 'caijing_bjnews_finance'}  消息处理总量:1条
2020-08-18 at 09:25:04 | SUCCESS | 消息内容:{'start_time': '1597378334', 'spider_name': 'hangye_opticsky_news', 'collection_name': 'sy_news_hangye_opticsky_raw', 'end_time': '1597378337'}  消息处理总量:4条
2020-08-18 at 09:25:11 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_thecapital_raw', 'end_time': '1597378149', 'start_time': '1597378149', 'spider_name': 'caijing_thecapital_zixun'}  消息处理总量:1条
2020-08-18 at 09:25:11 | SUCCESS | 消息内容:{'spider_name': 'hangye_csia_iccad_news', 'start_time': '1597378515', 'collection_name': 'sy_news_hangye_csia_iccad_raw', 'end_time': '1597378515'}  消息处理总量:2条
2020-08-18 at 09:25:15 | SUCCESS | 消息内容:{'start_time': '1597378528', 'spider_name': 'caijing_yuncaijing_neican', 'collection_name': 'sy_news_finance_yuncaijing_raw', 'end_time': '1597378528'}  消息处理总量:2条
2020-08-18 at 09:25:17 | SUCCESS | 消息内容:{'end_time': '1597378379', 'spider_name': 'caijing_lieyunwang_zixun', 'start_time': '1597378375', 'collection_name': 'sy_news_finance_lieyunwang_raw'}  消息处理总量:3条
2020-08-18 at 09:25:20 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastday_caijing', 'start_time': '1597378536', 'collection_name': 'sy_news_finance_eastday_raw', 'end_time': '1597378561'}  消息处理总量:3条
2020-08-18 at 09:25:23 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_chanjing', 'end_time': '1597378568', 'start_time': '1597378568', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-08-18 at 09:25:26 | SUCCESS | 消息内容:{'end_time': '1597378543', 'spider_name': 'caijing_leju_lejucaijing_all', 'collection_name': 'sy_news_finance_leju_raw', 'start_time': '1597378543'}  消息处理总量:1条
2020-08-18 at 09:25:26 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_mysteel_raw', 'end_time': '1597378482', 'start_time': '1597378436', 'spider_name': 'caijing_mysteel_zonghe_all'}  消息处理总量:5条
2020-08-18 at 09:25:29 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cnlist_raw', 'end_time': '1597378768', 'start_time': '1597378768', 'spider_name': 'caijing_cnlist_cjxw'}  消息处理总量:1条
2020-08-18 at 09:25:29 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1597378594', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597378594'}  消息处理总量:1条
2020-08-18 at 09:25:31 | SUCCESS | 消息内容:{'end_time': '1597378643', 'spider_name': 'caijing_eastmoney_gsxw', 'start_time': '1597378643', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-08-18 at 09:25:33 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_36kr_raw', 'end_time': '1597378758', 'start_time': '1597378758', 'spider_name': 'caijing_36kr_zixun'}  消息处理总量:1条
2020-08-18 at 09:25:35 | SUCCESS | 消息内容:{'spider_name': 'caijing_hexun_gsyw', 'start_time': '1597378814', 'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1597378815'}  消息处理总量:2条
2020-08-18 at 09:25:37 | SUCCESS | 消息内容:{'start_time': '1597378865', 'spider_name': 'caijing_jrj_ss', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1597378869'}  消息处理总量:0条
2020-08-18 at 09:25:38 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_hk_all', 'end_time': '1597378826', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597378826'}  消息处理总量:1条
2020-08-18 at 09:25:42 | SUCCESS | 消息内容:{'start_time': '1597378847', 'spider_name': 'caijing_eastday_caijing', 'collection_name': 'sy_news_finance_eastday_raw', 'end_time': '1597378852'}  消息处理总量:2条
2020-08-18 at 09:25:44 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_stock_all', 'end_time': '1597378873', 'start_time': '1597378873', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-08-18 at 09:25:47 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_chanjing', 'start_time': '1597378876', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1597378876'}  消息处理总量:1条
2020-08-18 at 09:25:47 | SUCCESS | 消息内容:{'spider_name': 'caijing_guancha_shangshi', 'end_time': '1597378875', 'collection_name': 'sy_news_finance_guancha_raw', 'start_time': '1597378875'}  消息处理总量:1条
2020-08-18 at 09:25:51 | SUCCESS | 消息内容:{'spider_name': 'caijing_iyiou_kuaixun', 'start_time': '1597378876', 'collection_name': 'sy_news_finance_iyiou_raw', 'end_time': '1597378876'}  消息处理总量:2条
2020-08-18 at 09:25:55 | SUCCESS | 消息内容:{'spider_name': 'caijing_caijing_hongguan', 'start_time': '1597378985', 'collection_name': 'sy_news_finance_caijing_raw', 'end_time': '1597378985'}  消息处理总量:1条
2020-08-18 at 09:25:55 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1597378841', 'start_time': '1597378836', 'spider_name': 'caijing_jrj_gncj'}  消息处理总量:7条
2020-08-18 at 09:25:57 | SUCCESS | 消息内容:{'end_time': '1597378898', 'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1597378897', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:3条
2020-08-18 at 09:25:59 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_591hx_raw', 'end_time': '1597378925', 'start_time': '1597378925', 'spider_name': 'caijing_591hx_stock_all'}  消息处理总量:1条
2020-08-18 at 09:26:01 | SUCCESS | 消息内容:{'start_time': '1597378996', 'spider_name': 'caijing_thepaper_cjsxy', 'collection_name': 'sy_news_finance_thepaper_raw', 'end_time': '1597378997'}  消息处理总量:3条
2020-08-18 at 09:26:02 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cria_raw', 'end_time': '1597379085', 'start_time': '1597379085', 'spider_name': 'caijing_cria_qyxw'}  消息处理总量:1条
2020-08-18 at 09:26:10 | SUCCESS | 消息内容:{'spider_name': 'caijing_qq_chanye', 'end_time': '1597379072', 'collection_name': 'sy_news_finance_qq_raw', 'start_time': '1597379072'}  消息处理总量:1条
2020-08-18 at 09:26:16 | SUCCESS | 消息内容:{'spider_name': 'caijing_zhicheng_caijing', 'end_time': '1597379129', 'collection_name': 'sy_news_finance_zhicheng_raw', 'start_time': '1597379041'}  消息处理总量:2条
2020-08-18 at 09:26:16 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cnstock_raw', 'end_time': '1597379126', 'start_time': '1597379126', 'spider_name': 'caijing_cnstock_ssgs_all'}  消息处理总量:1条
2020-08-18 at 09:26:19 | SUCCESS | 消息内容:{'spider_name': 'caijing_yuncaijing_neican', 'end_time': '1597379152', 'collection_name': 'sy_news_finance_yuncaijing_raw', 'start_time': '1597379152'}  消息处理总量:1条
2020-08-18 at 09:26:23 | SUCCESS | 消息内容:{'end_time': '1597379199', 'spider_name': 'hangye_bjx_yaowen', 'start_time': '1597379198', 'collection_name': 'sy_news_hangye_bjx_raw'}  消息处理总量:2条
2020-08-18 at 09:26:32 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_pedaily_raw', 'end_time': '1597379165', 'start_time': '1597379165', 'spider_name': 'caijing_pedaily_gundong'}  消息处理总量:3条
2020-08-18 at 09:26:32 | SUCCESS | 消息内容:{'end_time': '1597379183', 'spider_name': 'caijing_sina_chanjing', 'start_time': '1597379183', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-08-18 at 09:26:38 | SUCCESS | 消息内容:{'end_time': '1597379253', 'spider_name': 'caijing_qq_hongguan', 'start_time': '1597379253', 'collection_name': 'sy_news_finance_qq_raw'}  消息处理总量:2条
2020-08-18 at 09:26:43 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597379210', 'start_time': '1597379208', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:2条
2020-08-18 at 09:26:56 | SUCCESS | 消息内容:{'spider_name': 'caijing_iresearch_zhuanlan', 'end_time': '1597379178', 'start_time': '1597379174', 'collection_name': 'sy_news_finance_iresearch_raw'}  消息处理总量:2条
2020-08-18 at 09:26:57 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1597379276', 'start_time': '1597379275', 'spider_name': 'caijing_jrj_chanjing'}  消息处理总量:3条
2020-08-18 at 09:27:00 | SUCCESS | 消息内容:{'spider_name': 'caijing_cnfol_cyjj', 'end_time': '1597379322', 'start_time': '1597379322', 'collection_name': 'sy_news_finance_cnfol_raw'}  消息处理总量:1条
2020-08-18 at 09:27:00 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_ledinside_raw', 'end_time': '1597379362', 'start_time': '1597379362', 'spider_name': 'hangye_ledinside_news'}  消息处理总量:1条
2020-08-18 at 09:27:05 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_guandian_raw', 'end_time': '1597379331', 'start_time': '1597379321', 'spider_name': 'caijing_guandian_news_all'}  消息处理总量:3条
2020-08-18 at 09:27:17 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastday_caijing', 'end_time': '1597379160', 'start_time': '1597379159', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:2条
2020-08-18 at 09:27:18 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597379385', 'start_time': '1597379385', 'spider_name': 'caijing_eastmoney_gsxw'}  消息处理总量:1条
2020-08-18 at 09:27:19 | SUCCESS | 消息内容:{'spider_name': 'caijing_wx_gongzhonghao_all', 'start_time': '1597378256', 'collection_name': 'sy_news_finance_wx_raw', 'end_time': '1597378913'}  消息处理总量:12条
2020-08-18 at 09:27:21 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_qq_raw', 'end_time': '1597379435', 'start_time': '1597379435', 'spider_name': 'caijing_qq_Agu'}  消息处理总量:1条
2020-08-18 at 09:27:23 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_stockstar_raw', 'end_time': '1597379475', 'start_time': '1597379475', 'spider_name': 'caijing_stockstar_gs'}  消息处理总量:1条
2020-08-18 at 09:27:26 | SUCCESS | 消息内容:{'spider_name': 'caijing_mysteel_zonghe_all', 'end_time': '1597379393', 'start_time': '1597379392', 'collection_name': 'sy_news_finance_mysteel_raw'}  消息处理总量:2条
2020-08-18 at 09:27:33 | SUCCESS | 消息内容:{'spider_name': 'caijing_hexun_gsyw', 'start_time': '1597379434', 'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1597379443'}  消息处理总量:6条
2020-08-18 at 09:27:37 | SUCCESS | 消息内容:{'spider_name': 'caijing_hexun_hongguan', 'start_time': '1597379612', 'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1597379612'}  消息处理总量:1条
2020-08-18 at 09:27:40 | SUCCESS | 消息内容:{'start_time': '1597379635', 'spider_name': 'caijing_yicai_dz', 'collection_name': 'sy_news_finance_yicai_raw', 'end_time': '1597379635'}  消息处理总量:1条
2020-08-18 at 09:27:41 | SUCCESS | 消息内容:{'start_time': '1597379696', 'spider_name': 'hangye_chyxx_bandaoti_news', 'collection_name': 'sy_news_hangye_chyxx_raw', 'end_time': '1597379696'}  消息处理总量:0条
2020-08-18 at 09:27:46 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastday_raw', 'end_time': '1597379492', 'start_time': '1597379465', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:6条
2020-08-18 at 09:27:48 | SUCCESS | 消息内容:{'spider_name': 'caijing_winshang_yaowen_all', 'start_time': '1597379602', 'collection_name': 'sy_news_finance_winshang_raw', 'end_time': '1597379602'}  消息处理总量:1条
