2020-07-10 at 02:53:03 | SUCCESS | 消息内容:{'start_time': '1594320709', 'end_time': '1594320709', 'spider_name': 'caijing_eastmoney_cgnjj', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-07-10 at 08:24:20 | SUCCESS | 消息内容:{'start_time': '1594340644', 'end_time': '1594340647', 'spider_name': 'caijing_eastmoney_gsxw', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:5条
2020-07-10 at 08:24:42 | SUCCESS | 消息内容:{'start_time': '1594340713', 'end_time': '1594340713', 'spider_name': 'hangye_mining120_guoji', 'collection_name': 'sy_news_hangye_mining120_raw'}  消息处理总量:1条
2020-07-10 at 08:25:33 | SUCCESS | 消息内容:{'end_time': '1594340724', 'start_time': '1594340723', 'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_cjyw'}  消息处理总量:2条
2020-07-10 at 08:26:18 | SUCCESS | 消息内容:{'start_time': '1594340782', 'end_time': '1594340784', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:4条
2020-07-10 at 08:26:46 | SUCCESS | 消息内容:{'start_time': '1594340809', 'end_time': '1594340811', 'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:5条
2020-07-10 at 08:27:27 | SUCCESS | 消息内容:{'start_time': '1594340857', 'end_time': '1594340857', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:1条
2020-07-10 at 08:27:41 | SUCCESS | 消息内容:{'start_time': '1594340874', 'end_time': '1594340874', 'spider_name': 'caijing_jrj_chanjing', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:1条
2020-07-10 at 08:29:37 | SUCCESS | 消息内容:{'end_time': '1594340985', 'start_time': '1594340983', 'spider_name': 'caijing_cnstock_xsb', 'collection_name': 'sy_news_finance_cnstock_raw'}  消息处理总量:4条
2020-07-10 at 08:30:51 | SUCCESS | 消息内容:{'start_time': '1594341023', 'end_time': '1594341026', 'spider_name': 'caijing_eastmoney_qqdd', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-07-10 at 08:31:14 | SUCCESS | 消息内容:{'start_time': '1594341083', 'end_time': '1594341084', 'spider_name': 'caijing_qq_hongguan', 'collection_name': 'sy_news_finance_qq_raw'}  消息处理总量:3条
2020-07-10 at 08:31:53 | SUCCESS | 消息内容:{'end_time': '1594341145', 'start_time': '1594341145', 'collection_name': 'sy_news_hangye_cnmn_raw', 'spider_name': 'hangye_cnmn_news'}  消息处理总量:1条
2020-07-10 at 08:32:11 | SUCCESS | 消息内容:{'end_time': '1594341144', 'start_time': '1594341144', 'spider_name': 'caijing_sina_ssgs', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-07-10 at 08:32:36 | SUCCESS | 消息内容:{'end_time': '1594341123', 'start_time': '1594341123', 'spider_name': 'caijing_10jqka_zqzx', 'collection_name': 'sy_news_finance_10jqka_raw'}  消息处理总量:1条
2020-07-10 at 08:32:59 | SUCCESS | 消息内容:{'start_time': '1594341166', 'end_time': '1594341166', 'collection_name': 'sy_news_finance_lieyunwang_raw', 'spider_name': 'caijing_lieyunwang_zixun'}  消息处理总量:1条
2020-07-10 at 08:33:47 | SUCCESS | 消息内容:{'start_time': '1594341226', 'end_time': '1594341226', 'spider_name': 'caijing_eastmoney_stock_all', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-07-10 at 08:35:57 | SUCCESS | 消息内容:{'end_time': '1594341365', 'start_time': '1594341365', 'spider_name': 'caijing_jrj_gncj', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:1条
2020-07-10 at 08:36:22 | SUCCESS | 消息内容:{'end_time': '1594341415', 'start_time': '1594341413', 'collection_name': 'sy_news_hangye_bjx_raw', 'spider_name': 'hangye_bjx_yaowen'}  消息处理总量:3条
2020-07-10 at 08:36:41 | SUCCESS | 消息内容:{'start_time': '1594341374', 'end_time': '1594341374', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_cjyw'}  消息处理总量:1条
2020-07-10 at 08:37:22 | SUCCESS | 消息内容:{'end_time': '1594341454', 'start_time': '1594341454', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs'}  消息处理总量:1条
2020-07-10 at 08:38:34 | SUCCESS | 消息内容:{'end_time': '1594341523', 'start_time': '1594341523', 'spider_name': 'caijing_hexun_hongguan', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:1条
2020-07-10 at 08:39:44 | SUCCESS | 消息内容:{'end_time': '1594341562', 'start_time': '1594341552', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_hyyj'}  消息处理总量:4条
2020-07-10 at 08:39:58 | SUCCESS | 消息内容:{'start_time': '1594341594', 'end_time': '1594341594', 'spider_name': 'caijing_36kr_zixun', 'collection_name': 'sy_news_finance_36kr_raw'}  消息处理总量:1条
2020-07-10 at 08:41:17 | SUCCESS | 消息内容:{'end_time': '1594341684', 'start_time': '1594341683', 'spider_name': 'caijing_chinadaily_jrgd', 'collection_name': 'sy_news_finance_chinadaily_raw'}  消息处理总量:3条
2020-07-10 at 08:41:47 | SUCCESS | 消息内容:{'end_time': '1594341714', 'start_time': '1594341714', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:1条
2020-07-10 at 08:43:01 | SUCCESS | 消息内容:{'start_time': '1594341738', 'end_time': '1594341757', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:26条
2020-07-10 at 08:44:55 | SUCCESS | 消息内容:{'end_time': '1594341893', 'start_time': '1594341893', 'spider_name': 'caijing_huxiu_zixun', 'collection_name': 'sy_news_finance_huxiu_raw'}  消息处理总量:2条
2020-07-10 at 08:45:26 | SUCCESS | 消息内容:{'end_time': '1594341936', 'start_time': '1594341936', 'spider_name': 'news_moe_gg', 'collection_name': 'sy_news_moe_raw'}  消息处理总量:1条
2020-07-10 at 08:46:02 | SUCCESS | 消息内容:{'end_time': '1594341951', 'start_time': '1594341951', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_stock_all'}  消息处理总量:1条
2020-07-10 at 08:46:57 | SUCCESS | 消息内容:{'start_time': '1594342023', 'end_time': '1594342023', 'spider_name': 'caijing_sina_chanjing', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-07-10 at 08:47:32 | SUCCESS | 消息内容:{'end_time': '1594342065', 'start_time': '1594342065', 'spider_name': 'caijing_people_cjgs', 'collection_name': 'sy_news_finance_people_raw'}  消息处理总量:1条
2020-07-10 at 08:47:52 | SUCCESS | 消息内容:{'start_time': '1594342083', 'end_time': '1594342083', 'collection_name': 'sy_news_finance_cnfol_raw', 'spider_name': 'caijing_cnfol_gegu'}  消息处理总量:1条
2020-07-10 at 08:48:34 | SUCCESS | 消息内容:{'start_time': '1594342125', 'end_time': '1594342125', 'spider_name': 'caijing_eastmoney_caijing', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-07-10 at 08:49:13 | SUCCESS | 消息内容:{'start_time': '1594342163', 'end_time': '1594342163', 'collection_name': 'sy_news_finance_sohu_raw', 'spider_name': 'caijing_sohu_xsb'}  消息处理总量:1条
2020-07-10 at 08:51:18 | SUCCESS | 消息内容:{'start_time': '1594342294', 'end_time': '1594342298', 'collection_name': 'sy_news_hangye_chinaautonews_raw', 'spider_name': 'hangye_chinaautonews_news'}  消息处理总量:8条
2020-07-10 at 08:52:21 | SUCCESS | 消息内容:{'end_time': '1594342285', 'start_time': '1594342285', 'spider_name': 'caijing_eastmoney_mingjia_all', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-07-10 at 08:52:43 | SUCCESS | 消息内容:{'start_time': '1594342392', 'end_time': '1594342393', 'spider_name': 'hangye_cenews_yaowen', 'collection_name': 'sy_news_hangye_cenews_raw'}  消息处理总量:2条
2020-07-10 at 08:53:32 | SUCCESS | 消息内容:{'end_time': '1594342425', 'start_time': '1594342425', 'spider_name': 'caijing_yicai_dz', 'collection_name': 'sy_news_finance_yicai_raw'}  消息处理总量:1条
2020-07-10 at 08:54:37 | SUCCESS | 消息内容:{'start_time': '1594342485', 'end_time': '1594342485', 'spider_name': 'caijing_eastmoney_czggng', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-07-10 at 08:57:01 | SUCCESS | 消息内容:{'end_time': '1594342616', 'start_time': '1594342615', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ganggu'}  消息处理总量:3条
2020-07-10 at 08:57:15 | SUCCESS | 消息内容:{'end_time': '1594342618', 'start_time': '1594342615', 'spider_name': 'caijing_eastday_caijing', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:3条
2020-07-10 at 08:58:05 | SUCCESS | 消息内容:{'end_time': '1594342694', 'start_time': '1594342694', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs'}  消息处理总量:1条
2020-07-10 at 08:58:41 | SUCCESS | 消息内容:{'start_time': '1594342734', 'end_time': '1594342734', 'spider_name': 'caijing_jrj_chanjing', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:1条
2020-07-10 at 08:59:31 | SUCCESS | 消息内容:{'end_time': '1594342783', 'start_time': '1594342783', 'collection_name': 'sy_news_finance_china_raw', 'spider_name': 'caijing_china_zq'}  消息处理总量:1条
2020-07-10 at 09:00:24 | SUCCESS | 消息内容:{'end_time': '1594342802', 'start_time': '1594342802', 'spider_name': 'caijing_huxiu_zixun', 'collection_name': 'sy_news_finance_huxiu_raw'}  消息处理总量:1条
2020-07-10 at 09:02:21 | SUCCESS | 消息内容:{'end_time': '1594342953', 'start_time': '1594342953', 'collection_name': 'sy_news_hangye_f139_raw', 'spider_name': 'hangye_f139_news'}  消息处理总量:1条
2020-07-10 at 09:02:37 | SUCCESS | 消息内容:{'end_time': '1594342924', 'start_time': '1594342924', 'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:2条
2020-07-10 at 09:03:37 | SUCCESS | 消息内容:{'start_time': '1594343028', 'end_time': '1594343028', 'spider_name': 'caijing_eastmoney_cgnjj', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-07-10 at 09:04:32 | SUCCESS | 消息内容:{'end_time': '1594343077', 'start_time': '1594343075', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hongguan'}  消息处理总量:3条
2020-07-10 at 09:07:11 | SUCCESS | 消息内容:{'end_time': '1594343180', 'start_time': '1594343162', 'spider_name': 'caijing_pedaily_gundong', 'collection_name': 'sy_news_finance_pedaily_raw'}  消息处理总量:19条
2020-07-10 at 09:08:13 | SUCCESS | 消息内容:{'end_time': '1594343323', 'start_time': '1594343323', 'spider_name': 'hangye_smm_news', 'collection_name': 'sy_news_hangye_smm_raw'}  消息处理总量:1条
2020-07-10 at 09:09:22 | SUCCESS | 消息内容:{'start_time': '1594343366', 'end_time': '1594343366', 'collection_name': 'sy_news_finance_p5w_raw', 'spider_name': 'caijing_p5w_weyt'}  消息处理总量:1条
2020-07-10 at 09:10:39 | SUCCESS | 消息内容:{'end_time': '1594343442', 'start_time': '1594343442', 'spider_name': 'caijing_sina_guonei', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-07-10 at 09:11:02 | SUCCESS | 消息内容:{'start_time': '1594343454', 'end_time': '1594343455', 'spider_name': 'caijing_36kr_zixun', 'collection_name': 'sy_news_finance_36kr_raw'}  消息处理总量:3条
2020-07-10 at 09:11:47 | SUCCESS | 消息内容:{'end_time': '1594343515', 'start_time': '1594343515', 'spider_name': 'caijing_sina_kcb', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-07-10 at 09:12:32 | SUCCESS | 消息内容:{'start_time': '1594343584', 'end_time': '1594343584', 'spider_name': 'hangye_oil_news', 'collection_name': 'sy_news_hangye_in_en_raw'}  消息处理总量:1条
2020-07-10 at 09:13:22 | SUCCESS | 消息内容:{'end_time': '1594343601', 'start_time': '1594343597', 'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:8条
2020-07-10 at 09:13:32 | SUCCESS | 消息内容:{'start_time': '1594343624', 'end_time': '1594343624', 'spider_name': 'caijing_sina_ssgs', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-07-10 at 09:15:30 | SUCCESS | 消息内容:{'start_time': '1594343752', 'end_time': '1594343757', 'collection_name': 'sy_news_hangye_cbcie_raw', 'spider_name': 'hangye_cbcie_news'}  消息处理总量:5条
2020-07-10 at 09:16:22 | SUCCESS | 消息内容:{'end_time': '1594343795', 'start_time': '1594343795', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_xsb'}  消息处理总量:1条
2020-07-10 at 09:17:19 | SUCCESS | 消息内容:{'start_time': '1594343842', 'end_time': '1594343844', 'spider_name': 'caijing_china_kj', 'collection_name': 'sy_news_finance_china_raw'}  消息处理总量:5条
2020-07-10 at 09:17:43 | SUCCESS | 消息内容:{'start_time': '1594343853', 'end_time': '1594343853', 'spider_name': 'caijing_qianlong_jingji', 'collection_name': 'sy_news_finance_qianlong_raw'}  消息处理总量:1条
2020-07-10 at 09:17:48 | SUCCESS | 消息内容:{'end_time': '1594343854', 'start_time': '1594343854', 'spider_name': 'caijing_eastday_caijing', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:1条
2020-07-10 at 09:18:05 | SUCCESS | 消息内容:{'start_time': '1594343883', 'end_time': '1594343883', 'spider_name': 'caijing_iyiou_kuaixun', 'collection_name': 'sy_news_finance_iyiou_raw'}  消息处理总量:1条
2020-07-10 at 09:18:32 | SUCCESS | 消息内容:{'start_time': '1594343912', 'end_time': '1594343915', 'collection_name': 'sy_news_finance_cnfol_raw', 'spider_name': 'caijing_cnfol_gegu'}  消息处理总量:5条
2020-07-10 at 09:19:40 | SUCCESS | 消息内容:{'start_time': '1594343984', 'end_time': '1594343985', 'spider_name': 'caijing_eastmoney_caijing', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-07-10 at 09:20:25 | SUCCESS | 消息内容:{'end_time': '1594344002', 'start_time': '1594343993', 'spider_name': 'caijing_10jqka_hyyj', 'collection_name': 'sy_news_finance_10jqka_raw'}  消息处理总量:6条
2020-07-10 at 09:22:59 | SUCCESS | 消息内容:{'start_time': '1594344181', 'end_time': '1594344184', 'spider_name': 'caijing_gmw_jjyw', 'collection_name': 'sy_news_finance_gmw_raw'}  消息处理总量:6条
2020-07-10 at 09:23:17 | SUCCESS | 消息内容:{'end_time': '1594344192', 'start_time': '1594344192', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:1条
2020-07-10 at 09:26:27 | SUCCESS | 消息内容:{'start_time': '1594344385', 'end_time': '1594344385', 'spider_name': 'caijing_36kr_zixun', 'collection_name': 'sy_news_finance_36kr_raw'}  消息处理总量:1条
2020-07-10 at 09:27:48 | SUCCESS | 消息内容:{'end_time': '1594344477', 'start_time': '1594344477', 'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_gongsi'}  消息处理总量:1条
2020-07-10 at 09:28:06 | SUCCESS | 消息内容:{'end_time': '1594344493', 'start_time': '1594344492', 'spider_name': 'caijing_gmw_jjyw', 'collection_name': 'sy_news_finance_gmw_raw'}  消息处理总量:4条
2020-07-10 at 09:28:30 | SUCCESS | 消息内容:{'end_time': '1594344542', 'start_time': '1594344542', 'collection_name': 'sy_news_hangye_smm_raw', 'spider_name': 'hangye_smm_news'}  消息处理总量:1条
2020-07-10 at 09:29:42 | SUCCESS | 消息内容:{'start_time': '1594344613', 'end_time': '1594344613', 'spider_name': 'hangye_autohome_news', 'collection_name': 'sy_news_hangye_autohome_raw'}  消息处理总量:1条
2020-07-10 at 09:30:23 | SUCCESS | 消息内容:{'end_time': '1594344622', 'start_time': '1594344622', 'spider_name': 'caijing_huxiu_zixun', 'collection_name': 'sy_news_finance_huxiu_raw'}  消息处理总量:1条
2020-07-10 at 09:30:35 | SUCCESS | 消息内容:{'start_time': '1594344645', 'end_time': '1594344645', 'spider_name': 'caijing_jiemian_qiche', 'collection_name': 'sy_news_finance_jiemian_raw'}  消息处理总量:2条
2020-07-10 at 09:31:34 | SUCCESS | 消息内容:{'start_time': '1594344707', 'end_time': '1594344707', 'spider_name': 'caijing_jrj_kcb', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:1条
2020-07-10 at 09:31:46 | SUCCESS | 消息内容:{'end_time': '1594344647', 'start_time': '1594344646', 'spider_name': 'caijing_sina_zsscdt', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:2条
2020-07-10 at 09:32:39 | SUCCESS | 消息内容:{'end_time': '1594344738', 'start_time': '1594344733', 'spider_name': 'caijing_591hx_scjh', 'collection_name': 'sy_news_finance_591hx_raw'}  消息处理总量:2条
2020-07-10 at 09:33:11 | SUCCESS | 消息内容:{'end_time': '1594344804', 'start_time': '1594344804', 'spider_name': 'caijing_jrj_ss', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:1条
2020-07-10 at 09:33:32 | SUCCESS | 消息内容:{'start_time': '1594344783', 'end_time': '1594344783', 'spider_name': 'caijing_lieyunwang_zixun', 'collection_name': 'sy_news_finance_lieyunwang_raw'}  消息处理总量:1条
2020-07-10 at 09:33:44 | SUCCESS | 消息内容:{'start_time': '1594344832', 'end_time': '1594344833', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hysk'}  消息处理总量:2条
2020-07-10 at 09:34:34 | SUCCESS | 消息内容:{'end_time': '1594344726', 'start_time': '1594344724', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_jigou_all'}  消息处理总量:3条
2020-07-10 at 09:35:02 | SUCCESS | 消息内容:{'end_time': '1594344932', 'start_time': '1594344932', 'collection_name': 'sy_news_hangye_ledinside_raw', 'spider_name': 'hangye_ledinside_news'}  消息处理总量:1条
2020-07-10 at 09:35:43 | SUCCESS | 消息内容:{'start_time': '1594344952', 'end_time': '1594344952', 'collection_name': 'sy_news_finance_youth_raw', 'spider_name': 'caijing_youth_house'}  消息处理总量:1条
2020-07-10 at 09:36:31 | SUCCESS | 消息内容:{'end_time': '1594345022', 'start_time': '1594345022', 'spider_name': 'hangye_solidwaste_news', 'collection_name': 'sy_news_hangye_solidwaste_raw'}  消息处理总量:1条
