2020-08-28 at 14:50:49 | SUCCESS | 消息内容:{'end_time': '1598597372', 'spider_name': 'caijing_10jqka_cjyw', 'collection_name': 'sy_news_finance_10jqka_raw', 'start_time': '1598597372'}  消息处理总量:0条
2020-08-28 at 17:36:39 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598607273', 'start_time': '1598607218', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:89条
2020-08-28 at 17:37:05 | SUCCESS | 消息内容:{'end_time': '1598607429', 'spider_name': 'caijing_eastmoney_stock_all', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1598607407'}  消息处理总量:9条
2020-08-28 at 17:37:36 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_guandian_raw', 'end_time': '1598607433', 'start_time': '1598607427', 'spider_name': 'caijing_guandian_news_all'}  消息处理总量:3条
2020-08-28 at 17:37:48 | SUCCESS | 消息内容:{'start_time': '1598607487', 'collection_name': 'sy_news_finance_abi_raw', 'spider_name': 'caijing_abi_zixun', 'end_time': '1598607493'}  消息处理总量:2条
2020-08-28 at 17:39:12 | SUCCESS | 消息内容:{'end_time': '1598607563', 'collection_name': 'sy_news_finance_cria_raw', 'spider_name': 'caijing_cria_qyxw', 'start_time': '1598607563'}  消息处理总量:1条
2020-08-28 at 17:39:15 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_yuncaijing_raw', 'end_time': '1598607546', 'start_time': '1598607543', 'spider_name': 'caijing_yuncaijing_neican'}  消息处理总量:5条
2020-08-28 at 17:39:21 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_china_raw', 'end_time': '1598607582', 'start_time': '1598607582', 'spider_name': 'caijing_china_bank'}  消息处理总量:1条
2020-08-28 at 17:39:27 | SUCCESS | 消息内容:{'start_time': '1598607578', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj', 'end_time': '1598607580'}  消息处理总量:5条
2020-08-28 at 17:39:34 | SUCCESS | 消息内容:{'end_time': '1598607595', 'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_jigou', 'start_time': '1598607595'}  消息处理总量:2条
2020-08-28 at 17:39:37 | SUCCESS | 消息内容:{'end_time': '1598607616', 'collection_name': 'sy_news_hangye_bjx_raw', 'spider_name': 'hangye_bjx_yaowen', 'start_time': '1598607615'}  消息处理总量:3条
2020-08-28 at 17:39:42 | SUCCESS | 消息内容:{'end_time': '1598607603', 'spider_name': 'caijing_sina_guonei', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1598607602'}  消息处理总量:2条
2020-08-28 at 17:39:49 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598607593', 'start_time': '1598607582', 'spider_name': 'caijing_eastmoney_gsxw'}  消息处理总量:14条
2020-08-28 at 17:40:00 | SUCCESS | 消息内容:{'start_time': '1598607625', 'spider_name': 'caijing_jrj_ss', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1598607627'}  消息处理总量:0条
2020-08-28 at 17:40:47 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598607659', 'start_time': '1598607656', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:3条
2020-08-28 at 17:41:12 | SUCCESS | 消息内容:{'end_time': '1598607682', 'collection_name': 'sy_news_finance_nbd_raw', 'spider_name': 'caijing_nbd_gongsi_all', 'start_time': '1598607682'}  消息处理总量:1条
2020-08-28 at 17:41:27 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_qq_raw', 'end_time': '1598607702', 'start_time': '1598607702', 'spider_name': 'caijing_qq_zhaiquan'}  消息处理总量:1条
2020-08-28 at 17:41:42 | SUCCESS | 消息内容:{'start_time': '1598607728', 'spider_name': 'caijing_yicai_cj', 'collection_name': 'sy_news_finance_yicai_raw', 'end_time': '1598607729'}  消息处理总量:2条
2020-08-28 at 17:42:35 | SUCCESS | 消息内容:{'end_time': '1598607767', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw', 'start_time': '1598607754'}  消息处理总量:17条
2020-08-28 at 17:42:41 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598607727', 'start_time': '1598607678', 'spider_name': 'caijing_eastmoney_jigou_all'}  消息处理总量:33条
2020-08-28 at 17:42:43 | SUCCESS | 消息内容:{'end_time': '1598607767', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_hk_all', 'start_time': '1598607762'}  消息处理总量:4条
2020-08-28 at 17:42:47 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1598607785', 'start_time': '1598607785', 'spider_name': 'caijing_sina_ssgs'}  消息处理总量:1条
2020-08-28 at 17:43:12 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_36kr_raw', 'end_time': '1598607795', 'start_time': '1598607795', 'spider_name': 'caijing_36kr_zixun'}  消息处理总量:1条
2020-08-28 at 17:43:20 | SUCCESS | 消息内容:{'start_time': '1598607822', 'spider_name': 'caijing_cnstock_ssgs_all', 'collection_name': 'sy_news_finance_cnstock_raw', 'end_time': '1598607822'}  消息处理总量:1条
2020-08-28 at 17:43:26 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_winshang_raw', 'end_time': '1598607775', 'start_time': '1598607775', 'spider_name': 'caijing_winshang_yaowen_all'}  消息处理总量:1条
2020-08-28 at 17:44:30 | SUCCESS | 消息内容:{'end_time': '1598607886', 'collection_name': 'sy_news_finance_leju_raw', 'spider_name': 'caijing_leju_lejucaijing_all', 'start_time': '1598607852'}  消息处理总量:9条
2020-08-28 at 17:44:37 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_mysteel_raw', 'end_time': '1598607892', 'start_time': '1598607872', 'spider_name': 'caijing_mysteel_zonghe_all'}  消息处理总量:4条
2020-08-28 at 17:44:54 | SUCCESS | 消息内容:{'end_time': '1598607915', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing', 'start_time': '1598607914'}  消息处理总量:2条
2020-08-28 at 17:45:04 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_zhicheng_raw', 'end_time': '1598607919', 'start_time': '1598607916', 'spider_name': 'caijing_zhicheng_caijing'}  消息处理总量:4条
2020-08-28 at 17:45:25 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_thecapital_raw', 'end_time': '1598607934', 'start_time': '1598607934', 'spider_name': 'caijing_thecapital_zixun'}  消息处理总量:1条
2020-08-28 at 17:45:27 | SUCCESS | 消息内容:{'start_time': '1598607932', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hongguan', 'end_time': '1598607949'}  消息处理总量:3条
2020-08-28 at 17:46:15 | SUCCESS | 消息内容:{'end_time': '1598607978', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_stock_all', 'start_time': '1598607969'}  消息处理总量:8条
2020-08-28 at 17:46:26 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1598607955', 'start_time': '1598607953', 'spider_name': 'caijing_sina_zsscdt'}  消息处理总量:3条
2020-08-28 at 17:46:46 | SUCCESS | 消息内容:{'start_time': '1598608044', 'collection_name': 'sy_news_hangye_chinaenvironment_raw', 'spider_name': 'hangye_chinaenvironment_guoji', 'end_time': '1598608045'}  消息处理总量:3条
2020-08-28 at 17:46:52 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1598608036', 'start_time': '1598608036', 'spider_name': 'caijing_jrj_gncj'}  消息处理总量:1条
2020-08-28 at 17:47:30 | SUCCESS | 消息内容:{'start_time': '1598608068', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj', 'end_time': '1598608069'}  消息处理总量:2条
2020-08-28 at 17:47:39 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_mycaijing_raw', 'end_time': '1598608083', 'start_time': '1598608083', 'spider_name': 'caijing_mycaijing_caijing'}  消息处理总量:1条
2020-08-28 at 17:47:55 | SUCCESS | 消息内容:{'end_time': '1598608095', 'spider_name': 'caijing_abi_zixun', 'collection_name': 'sy_news_finance_abi_raw', 'start_time': '1598608095'}  消息处理总量:1条
2020-08-28 at 17:48:32 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_china_raw', 'end_time': '1598608127', 'start_time': '1598608122', 'spider_name': 'caijing_china_baoxian'}  消息处理总量:3条
2020-08-28 at 17:48:52 | SUCCESS | 消息内容:{'end_time': '1598608154', 'spider_name': 'caijing_china_house', 'collection_name': 'sy_news_finance_china_raw', 'start_time': '1598608154'}  消息处理总量:1条
2020-08-28 at 17:49:11 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598608150', 'start_time': '1598608145', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:7条
2020-08-28 at 17:49:16 | SUCCESS | 消息内容:{'start_time': '1598608198', 'spider_name': 'hangye_ofweek_chanye', 'collection_name': 'sy_news_hangye_ofweek_raw', 'end_time': '1598608198'}  消息处理总量:1条
2020-08-28 at 17:49:27 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastday_raw', 'end_time': '1598608152', 'start_time': '1598608145', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:5条
2020-08-28 at 17:50:02 | SUCCESS | 消息内容:{'end_time': '1598608225', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_zq', 'start_time': '1598608225'}  消息处理总量:1条
2020-08-28 at 17:50:22 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1598608244', 'start_time': '1598608244', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:2条
2020-08-28 at 17:50:37 | SUCCESS | 消息内容:{'end_time': '1598608186', 'collection_name': 'sy_news_finance_chineseshipping_raw', 'spider_name': 'caijing_chineseshipping_zixun_all', 'start_time': '1598608186'}  消息处理总量:1条
2020-08-28 at 17:51:09 | SUCCESS | 消息内容:{'end_time': '1598608281', 'spider_name': 'caijing_sina_ssgs', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1598608276'}  消息处理总量:7条
2020-08-28 at 17:51:26 | SUCCESS | 消息内容:{'start_time': '1598608284', 'spider_name': 'caijing_36kr_zixun', 'collection_name': 'sy_news_finance_36kr_raw', 'end_time': '1598608285'}  消息处理总量:2条
2020-08-28 at 17:51:49 | SUCCESS | 消息内容:{'start_time': '1598608207', 'spider_name': 'caijing_591hx_stock_all', 'collection_name': 'sy_news_finance_591hx_raw', 'end_time': '1598608207'}  消息处理总量:1条
2020-08-28 at 17:52:19 | SUCCESS | 消息内容:{'start_time': '1598608276', 'spider_name': 'caijing_eastmoney_jigou_all', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598608276'}  消息处理总量:1条
2020-08-28 at 17:52:30 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598608274', 'start_time': '1598608198', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:72条
2020-08-28 at 17:53:14 | SUCCESS | 消息内容:{'end_time': '1598608413', 'collection_name': 'sy_news_finance_sohu_raw', 'spider_name': 'caijing_sohu_xsb', 'start_time': '1598608413'}  消息处理总量:1条
2020-08-28 at 17:53:28 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1598608423', 'start_time': '1598608422', 'spider_name': 'caijing_hexun_hongguan'}  消息处理总量:3条
2020-08-28 at 17:53:38 | SUCCESS | 消息内容:{'start_time': '1598608406', 'collection_name': 'sy_news_finance_leju_raw', 'spider_name': 'caijing_leju_lejucaijing_all', 'end_time': '1598608411'}  消息处理总量:2条
2020-08-28 at 17:54:10 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cnstock_raw', 'end_time': '1598608472', 'start_time': '1598608472', 'spider_name': 'caijing_cnstock_ssgs'}  消息处理总量:2条
2020-08-28 at 17:54:30 | SUCCESS | 消息内容:{'start_time': '1598608513', 'spider_name': 'hangye_dramx_news', 'collection_name': 'sy_news_hangye_dramx_raw', 'end_time': '1598608513'}  消息处理总量:1条
2020-08-28 at 17:54:45 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_powerpigs_raw', 'end_time': '1598608473', 'start_time': '1598608473', 'spider_name': 'caijing_powerpigs_zixun'}  消息处理总量:1条
2020-08-28 at 17:55:42 | SUCCESS | 消息内容:{'start_time': '1598608558', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj', 'end_time': '1598608559'}  消息处理总量:3条
2020-08-28 at 17:55:46 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598608527', 'start_time': '1598608525', 'spider_name': 'caijing_eastmoney_stock_all'}  消息处理总量:4条
2020-08-28 at 17:55:57 | SUCCESS | 消息内容:{'start_time': '1598608565', 'collection_name': 'sy_news_finance_thecapital_raw', 'spider_name': 'caijing_thecapital_zixun', 'end_time': '1598608565'}  消息处理总量:1条
2020-08-28 at 17:56:40 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_yicai_raw', 'end_time': '1598608626', 'start_time': '1598608626', 'spider_name': 'caijing_yicai_dz'}  消息处理总量:1条
2020-08-28 at 17:57:29 | SUCCESS | 消息内容:{'start_time': '1598608634', 'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing', 'end_time': '1598608643'}  消息处理总量:7条
2020-08-28 at 17:58:13 | SUCCESS | 消息内容:{'end_time': '1598608710', 'collection_name': 'sy_news_finance_abi_raw', 'spider_name': 'caijing_abi_zixun', 'start_time': '1598608704'}  消息处理总量:2条
2020-08-28 at 17:58:32 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598608691', 'start_time': '1598608683', 'spider_name': 'caijing_eastmoney_gsxw'}  消息处理总量:16条
2020-08-28 at 17:58:42 | SUCCESS | 消息内容:{'end_time': '1598608765', 'spider_name': 'hangye_people_news', 'collection_name': 'sy_news_hangye_people_raw', 'start_time': '1598608765'}  消息处理总量:1条
