2020-08-19 at 09:28:08 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_hk_all', 'end_time': '1597604899', 'start_time': '1597604899', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-08-19 at 09:37:11 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597615737', 'end_time': '1597615742'}  消息处理总量:5条
2020-08-19 at 09:37:13 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_mysteel_raw', 'spider_name': 'caijing_mysteel_zonghe_all', 'end_time': '1597615972', 'start_time': '1597615952'}  消息处理总量:3条
2020-08-19 at 09:37:13 | SUCCESS | 消息内容:{'end_time': '1597615992', 'collection_name': 'sy_news_finance_yuncaijing_raw', 'spider_name': 'caijing_yuncaijing_neican', 'start_time': '1597615985'}  消息处理总量:4条
2020-08-19 at 09:37:20 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_stock_all', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597616012', 'end_time': '1597616012'}  消息处理总量:2条
2020-08-19 at 09:37:24 | SUCCESS | 消息内容:{'end_time': '1597616134', 'collection_name': 'sy_news_hangye_autohome_raw', 'spider_name': 'hangye_autohome_news', 'start_time': '1597616132'}  消息处理总量:4条
2020-08-19 at 09:37:27 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_caijing', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597616125', 'end_time': '1597616126'}  消息处理总量:2条
2020-08-19 at 09:37:28 | SUCCESS | 消息内容:{'end_time': '1597616143', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hongguan', 'start_time': '1597616143'}  消息处理总量:1条
2020-08-19 at 09:37:34 | SUCCESS | 消息内容:{'end_time': '1597616301', 'collection_name': 'sy_news_finance_yuncaijing_raw', 'spider_name': 'caijing_yuncaijing_neican', 'start_time': '1597616296'}  消息处理总量:4条
2020-08-19 at 09:37:37 | SUCCESS | 消息内容:{'spider_name': 'caijing_hexun_gsyw', 'start_time': '1597616275', 'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1597616276'}  消息处理总量:3条
2020-08-19 at 09:37:50 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_cgnjj', 'end_time': '1597616410', 'start_time': '1597616410', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-08-19 at 09:37:54 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj', 'start_time': '1597616101', 'end_time': '1597616110'}  消息处理总量:17条
2020-08-19 at 09:37:59 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_yuncaijing_raw', 'spider_name': 'caijing_yuncaijing_neican', 'end_time': '1597616615', 'start_time': '1597616610'}  消息处理总量:3条
2020-08-19 at 09:38:03 | SUCCESS | 消息内容:{'spider_name': 'caijing_hexun_gsyw', 'end_time': '1597616603', 'start_time': '1597616585', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:5条
2020-08-19 at 09:38:09 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_cgnjj', 'start_time': '1597616719', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597616719'}  消息处理总量:1条
2020-08-19 at 09:38:19 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_hk_all', 'start_time': '1597616736', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597616737'}  消息处理总量:2条
2020-08-19 at 09:38:26 | SUCCESS | 消息内容:{'spider_name': 'caijing_nbd_auto_all', 'start_time': '1597616764', 'collection_name': 'sy_news_finance_nbd_raw', 'end_time': '1597616768'}  消息处理总量:2条
2020-08-19 at 09:38:26 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1597616673', 'start_time': '1597616668'}  消息处理总量:9条
2020-08-19 at 09:38:33 | SUCCESS | 消息内容:{'end_time': '1597616370', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1597616358'}  消息处理总量:20条
2020-08-19 at 09:38:34 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_blog', 'collection_name': 'sy_news_finance_sina_blog_raw', 'start_time': '1597616834', 'end_time': '1597616834'}  消息处理总量:1条
2020-08-19 at 09:38:40 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw', 'start_time': '1597616894', 'end_time': '1597616897'}  消息处理总量:5条
2020-08-19 at 09:38:41 | SUCCESS | 消息内容:{'end_time': '1597616895', 'collection_name': 'sy_news_finance_mysteel_raw', 'spider_name': 'caijing_mysteel_zonghe_all', 'start_time': '1597616889'}  消息处理总量:2条
2020-08-19 at 09:38:45 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_gsxw', 'end_time': '1597616928', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597616923'}  消息处理总量:2条
2020-08-19 at 09:39:03 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1597616983', 'start_time': '1597616977'}  消息处理总量:12条
2020-08-19 at 09:39:03 | SUCCESS | 消息内容:{'end_time': '1597617036', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj', 'start_time': '1597617029'}  消息处理总量:9条
2020-08-19 at 09:39:06 | SUCCESS | 消息内容:{'end_time': '1597617205', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw', 'start_time': '1597617205'}  消息处理总量:1条
2020-08-19 at 09:39:08 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_blog_raw', 'spider_name': 'caijing_sina_blog', 'end_time': '1597617135', 'start_time': '1597617135'}  消息处理总量:1条
2020-08-19 at 09:39:13 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing', 'end_time': '1597617373', 'start_time': '1597617373'}  消息处理总量:1条
2020-08-19 at 09:39:18 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hongguan', 'end_time': '1597617383', 'start_time': '1597617383'}  消息处理总量:1条
2020-08-19 at 09:39:23 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_yuncaijing_raw', 'spider_name': 'caijing_yuncaijing_neican', 'end_time': '1597617541', 'start_time': '1597617535'}  消息处理总量:4条
2020-08-19 at 09:39:29 | SUCCESS | 消息内容:{'end_time': '1597617294', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1597617288'}  消息处理总量:9条
2020-08-19 at 09:39:31 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing', 'end_time': '1597617545', 'start_time': '1597617545'}  消息处理总量:1条
2020-08-19 at 09:39:37 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj', 'start_time': '1597617650', 'end_time': '1597617650'}  消息处理总量:1条
2020-08-19 at 09:39:41 | SUCCESS | 消息内容:{'spider_name': 'caijing_wx_gongzhonghao_all', 'end_time': '1597616981', 'collection_name': 'sy_news_finance_wx_raw', 'start_time': '1597616180'}  消息处理总量:13条
2020-08-19 at 09:39:55 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing', 'end_time': '1597617679', 'start_time': '1597617679'}  消息处理总量:1条
2020-08-19 at 09:40:10 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cqnews_raw', 'spider_name': 'caijing_cqnews_finance_all', 'end_time': '1597617559', 'start_time': '1597617356'}  消息处理总量:3条
2020-08-19 at 09:40:10 | SUCCESS | 消息内容:{'end_time': '1597617603', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1597617597'}  消息处理总量:12条
2020-08-19 at 09:40:13 | SUCCESS | 消息内容:{'spider_name': 'caijing_hexun_hongguan', 'start_time': '1597617693', 'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1597617696'}  消息处理总量:6条
2020-08-19 at 09:40:20 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_cjyw', 'start_time': '1597617703', 'end_time': '1597617703'}  消息处理总量:2条
2020-08-19 at 09:40:26 | SUCCESS | 消息内容:{'spider_name': 'caijing_hexun_gsyw', 'end_time': '1597617824', 'collection_name': 'sy_news_finance_hexun_raw', 'start_time': '1597617824'}  消息处理总量:1条
2020-08-19 at 09:40:26 | SUCCESS | 消息内容:{'end_time': '1597617800', 'collection_name': 'sy_news_finance_mysteel_raw', 'spider_name': 'caijing_mysteel_zonghe_all', 'start_time': '1597617788'}  消息处理总量:2条
2020-08-19 at 09:40:27 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj', 'end_time': '1597617847', 'start_time': '1597617847'}  消息处理总量:1条
2020-08-19 at 09:40:38 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1597618219', 'end_time': '1597618220'}  消息处理总量:2条
2020-08-19 at 09:40:38 | SUCCESS | 消息内容:{'end_time': '1597618037', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_gsxw', 'start_time': '1597618035'}  消息处理总量:2条
2020-08-19 at 09:40:42 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1597617908', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597617908'}  消息处理总量:3条
2020-08-19 at 09:40:49 | SUCCESS | 消息内容:{'end_time': '1597618236', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_stock_all', 'start_time': '1597618236'}  消息处理总量:1条
2020-08-19 at 09:40:50 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_jijin', 'end_time': '1597618174', 'start_time': '1597618174'}  消息处理总量:1条
2020-08-19 at 09:40:52 | SUCCESS | 消息内容:{'spider_name': 'caijing_cqnews_finance_all', 'collection_name': 'sy_news_finance_cqnews_raw', 'start_time': '1597617837', 'end_time': '1597617837'}  消息处理总量:1条
2020-08-19 at 09:40:55 | SUCCESS | 消息内容:{'end_time': '1597618318', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_cjyw', 'start_time': '1597618318'}  消息处理总量:1条
2020-08-19 at 09:40:56 | SUCCESS | 消息内容:{'spider_name': 'caijing_hexun_gsyw', 'end_time': '1597618444', 'start_time': '1597618444', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:1条
2020-08-19 at 09:40:57 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei', 'start_time': '1597618376', 'end_time': '1597618376'}  消息处理总量:1条
2020-08-19 at 09:41:01 | SUCCESS | 消息内容:{'spider_name': 'caijing_yuncaijing_neican', 'start_time': '1597618468', 'collection_name': 'sy_news_finance_yuncaijing_raw', 'end_time': '1597618472'}  消息处理总量:2条
2020-08-19 at 09:41:02 | SUCCESS | 消息内容:{'end_time': '1597618468', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj', 'start_time': '1597618467'}  消息处理总量:2条
2020-08-19 at 09:41:05 | SUCCESS | 消息内容:{'end_time': '1597618774', 'collection_name': 'sy_news_finance_yuncaijing_raw', 'spider_name': 'caijing_yuncaijing_neican', 'start_time': '1597618774'}  消息处理总量:1条
2020-08-19 at 09:41:10 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_gsxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597618775', 'end_time': '1597618775'}  消息处理总量:1条
2020-08-19 at 09:41:11 | SUCCESS | 消息内容:{'end_time': '1597618814', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing', 'start_time': '1597618814'}  消息处理总量:1条
2020-08-19 at 09:41:14 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hongguan', 'start_time': '1597618622', 'end_time': '1597618624'}  消息处理总量:4条
2020-08-19 at 09:41:21 | SUCCESS | 消息内容:{'end_time': '1597618888', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj', 'start_time': '1597618888'}  消息处理总量:1条
2020-08-19 at 09:41:21 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun', 'end_time': '1597619004', 'start_time': '1597619004'}  消息处理总量:1条
2020-08-19 at 09:41:25 | SUCCESS | 消息内容:{'spider_name': 'caijing_mysteel_zonghe_all', 'collection_name': 'sy_news_finance_mysteel_raw', 'start_time': '1597618712', 'end_time': '1597618723'}  消息处理总量:2条
2020-08-19 at 09:41:27 | SUCCESS | 消息内容:{'end_time': '1597619064', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw', 'start_time': '1597619064'}  消息处理总量:2条
2020-08-19 at 09:41:29 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj', 'start_time': '1597619086', 'end_time': '1597619087'}  消息处理总量:2条
2020-08-19 at 09:41:33 | SUCCESS | 消息内容:{'spider_name': 'caijing_cs_cjyw', 'collection_name': 'sy_news_finance_cs_raw', 'start_time': '1597619064', 'end_time': '1597619069'}  消息处理总量:3条
2020-08-19 at 09:41:34 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing', 'start_time': '1597619097', 'end_time': '1597619097'}  消息处理总量:1条
2020-08-19 at 09:41:36 | SUCCESS | 消息内容:{'end_time': '1597619050', 'collection_name': 'sy_news_finance_sina_blog_raw', 'spider_name': 'caijing_sina_blog', 'start_time': '1597619002'}  消息处理总量:2条
2020-08-19 at 09:41:40 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_investorchina_raw', 'spider_name': 'caijing_investorchina_scgz', 'start_time': '1597619140', 'end_time': '1597619140'}  消息处理总量:1条
2020-08-19 at 09:41:41 | SUCCESS | 消息内容:{'end_time': '1597619197', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj', 'start_time': '1597619197'}  消息处理总量:1条
2020-08-19 at 09:41:45 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_gsxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597619145', 'end_time': '1597619145'}  消息处理总量:2条
2020-08-19 at 09:41:49 | SUCCESS | 消息内容:{'spider_name': 'caijing_qq_zhaiquan', 'end_time': '1597619316', 'collection_name': 'sy_news_finance_qq_raw', 'start_time': '1597619316'}  消息处理总量:1条
2020-08-19 at 09:41:52 | SUCCESS | 消息内容:{'end_time': '1597619303', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei', 'start_time': '1597619302'}  消息处理总量:2条
2020-08-19 at 09:41:54 | SUCCESS | 消息内容:{'spider_name': 'caijing_yuncaijing_neican', 'end_time': '1597619396', 'start_time': '1597619394', 'collection_name': 'sy_news_finance_yuncaijing_raw'}  消息处理总量:2条
2020-08-19 at 09:41:56 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hongguan', 'start_time': '1597619243', 'end_time': '1597619245'}  消息处理总量:4条
2020-08-19 at 09:41:59 | SUCCESS | 消息内容:{'end_time': '1597619460', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj', 'start_time': '1597619396'}  消息处理总量:2条
2020-08-19 at 09:42:06 | SUCCESS | 消息内容:{'end_time': '1597619553', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hongguan', 'start_time': '1597619552'}  消息处理总量:2条
2020-08-19 at 09:42:08 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_gsxw', 'start_time': '1597619513', 'end_time': '1597619515'}  消息处理总量:3条
2020-08-19 at 09:42:08 | SUCCESS | 消息内容:{'end_time': '1597619546', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_cjyw', 'start_time': '1597619545'}  消息处理总量:0条
2020-08-19 at 09:42:12 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1597619459', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597619463'}  消息处理总量:4条
2020-08-19 at 09:42:18 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_jijin', 'start_time': '1597619576', 'end_time': '1597619577'}  消息处理总量:3条
2020-08-19 at 09:42:20 | SUCCESS | 消息内容:{'end_time': '1597619596', 'collection_name': 'sy_news_finance_163_raw', 'spider_name': 'caijing_163_gupiao', 'start_time': '1597619595'}  消息处理总量:2条
2020-08-19 at 09:42:24 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_smm_raw', 'spider_name': 'caijing_smm_yaowen', 'end_time': '1597619606', 'start_time': '1597619606'}  消息处理总量:1条
2020-08-19 at 09:42:24 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_guonei', 'end_time': '1597619612', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1597619612'}  消息处理总量:2条
2020-08-19 at 09:42:30 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_cjyw', 'end_time': '1597619685', 'start_time': '1597619684'}  消息处理总量:2条
2020-08-19 at 09:42:38 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_hk_all', 'end_time': '1597619701', 'start_time': '1597619700', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-08-19 at 09:42:39 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing', 'end_time': '1597619743', 'start_time': '1597619743'}  消息处理总量:1条
2020-08-19 at 09:42:42 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_yuncaijing_raw', 'spider_name': 'caijing_yuncaijing_neican', 'end_time': '1597619728', 'start_time': '1597619728'}  消息处理总量:1条
