2020-07-22 at 09:37:25 | SUCCESS | 消息内容:{'spider_name': 'hangye_bmlink_marketnews', 'end_time': '1595317172', 'start_time': '1595317171', 'collection_name': 'sy_news_hangye_bmlink_raw'}  消息处理总量:3条
2020-07-22 at 09:48:08 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_cgnjj', 'end_time': '1595321100', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1595321077'}  消息处理总量:17条
2020-07-22 at 09:48:11 | SUCCESS | 消息内容:{'start_time': '1595321214', 'collection_name': 'sy_news_finance_10jqka_raw', 'end_time': '1595321253', 'spider_name': 'caijing_10jqka_hyyj'}  消息处理总量:3条
2020-07-22 at 09:48:17 | SUCCESS | 消息内容:{'end_time': '1595321320', 'spider_name': 'caijing_stockstar_gs', 'collection_name': 'sy_news_finance_stockstar_raw', 'start_time': '1595321314'}  消息处理总量:11条
2020-07-22 at 09:48:22 | SUCCESS | 消息内容:{'start_time': '1595321312', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1595321317', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:8条
2020-07-22 at 09:48:22 | SUCCESS | 消息内容:{'spider_name': 'hangye_mining120_guoji', 'end_time': '1595320861', 'start_time': '1595320841', 'collection_name': 'sy_news_hangye_mining120_raw'}  消息处理总量:35条
2020-07-22 at 09:48:25 | SUCCESS | 消息内容:{'start_time': '1595321314', 'collection_name': 'sy_news_finance_iyiou_raw', 'end_time': '1595321314', 'spider_name': 'caijing_iyiou_kuaixun'}  消息处理总量:1条
2020-07-22 at 09:48:26 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastday_caijing', 'end_time': '1595321296', 'start_time': '1595321295', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:2条
2020-07-22 at 09:48:31 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_cgnjj', 'end_time': '1595321396', 'start_time': '1595321396', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-07-22 at 09:48:37 | SUCCESS | 消息内容:{'spider_name': 'hangye_bjx_yaowen', 'end_time': '1595321342', 'start_time': '1595321327', 'collection_name': 'sy_news_hangye_bjx_raw'}  消息处理总量:24条
2020-07-22 at 09:48:40 | SUCCESS | 消息内容:{'spider_name': 'caijing_csrc_gwyxx', 'end_time': '1595321448', 'start_time': '1595321448', 'collection_name': 'sy_news_finance_csrc_raw'}  消息处理总量:1条
2020-07-22 at 09:48:42 | SUCCESS | 消息内容:{'spider_name': 'caijing_hexun_hongguan', 'end_time': '1595321436', 'start_time': '1595321433', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:6条
2020-07-22 at 09:48:48 | SUCCESS | 消息内容:{'end_time': '1595321495', 'spider_name': 'caijing_sina_guonei', 'start_time': '1595321493', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:5条
2020-07-22 at 09:48:50 | SUCCESS | 消息内容:{'spider_name': 'caijing_stcn_gs', 'end_time': '1595321535', 'collection_name': 'sy_news_finance_stcn_raw', 'start_time': '1595321535'}  消息处理总量:1条
2020-07-22 at 09:48:50 | SUCCESS | 消息内容:{'spider_name': 'caijing_36kr_zixun', 'end_time': '1595321506', 'start_time': '1595321504', 'collection_name': 'sy_news_finance_36kr_raw'}  消息处理总量:3条
2020-07-22 at 09:48:53 | SUCCESS | 消息内容:{'spider_name': 'caijing_emoney_bkfx', 'end_time': '1595321527', 'collection_name': 'sy_news_finance_emoney_raw', 'start_time': '1595321527'}  消息处理总量:1条
2020-07-22 at 09:48:53 | SUCCESS | 消息内容:{'spider_name': 'caijing_china_kcb', 'end_time': '1595321577', 'start_time': '1595321577', 'collection_name': 'sy_news_finance_china_raw'}  消息处理总量:1条
2020-07-22 at 09:49:00 | SUCCESS | 消息内容:{'start_time': '1595321345', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1595321388', 'spider_name': 'caijing_eastmoney_stock_all'}  消息处理总量:24条
2020-07-22 at 09:49:00 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ganggu', 'end_time': '1595321598', 'start_time': '1595321595', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:4条
2020-07-22 at 09:49:02 | SUCCESS | 消息内容:{'end_time': '1595321582', 'spider_name': 'caijing_askci_gcy', 'collection_name': 'sy_news_finance_askci_raw', 'start_time': '1595321577'}  消息处理总量:4条
2020-07-22 at 09:49:09 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_cgnjj', 'end_time': '1595321700', 'start_time': '1595321700', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-07-22 at 09:49:12 | SUCCESS | 消息内容:{'end_time': '1595321743', 'spider_name': 'caijing_hexun_hongguan', 'start_time': '1595321743', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:2条
2020-07-22 at 09:49:16 | SUCCESS | 消息内容:{'end_time': '1595321804', 'spider_name': 'caijing_cnstock_stock_all', 'collection_name': 'sy_news_finance_cnstock_raw', 'start_time': '1595321804'}  消息处理总量:1条
2020-07-22 at 09:49:19 | SUCCESS | 消息内容:{'spider_name': 'caijing_cnfol_cyjj', 'end_time': '1595321764', 'start_time': '1595321762', 'collection_name': 'sy_news_finance_cnfol_raw'}  消息处理总量:4条
2020-07-22 at 09:49:20 | SUCCESS | 消息内容:{'end_time': '1595321815', 'spider_name': 'caijing_yicai_dz', 'start_time': '1595321814', 'collection_name': 'sy_news_finance_yicai_raw'}  消息处理总量:2条
2020-07-22 at 09:49:27 | SUCCESS | 消息内容:{'start_time': '1595321602', 'collection_name': 'sy_news_finance_leju_raw', 'end_time': '1595321664', 'spider_name': 'caijing_leju_lejucaijing_all'}  消息处理总量:13条
2020-07-22 at 09:49:27 | SUCCESS | 消息内容:{'spider_name': 'hangye_ofweek_chanye', 'end_time': '1595321865', 'start_time': '1595321865', 'collection_name': 'sy_news_hangye_ofweek_raw'}  消息处理总量:1条
2020-07-22 at 09:49:29 | SUCCESS | 消息内容:{'end_time': '1595321855', 'spider_name': 'caijing_sina_ssgs', 'start_time': '1595321852', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:6条
2020-07-22 at 09:49:30 | SUCCESS | 消息内容:{'start_time': '1595321882', 'collection_name': 'sy_news_finance_163_raw', 'end_time': '1595321882', 'spider_name': 'caijing_163_gupiao'}  消息处理总量:1条
2020-07-22 at 09:49:34 | SUCCESS | 消息内容:{'start_time': '1595321637', 'collection_name': 'sy_news_finance_cqnews_raw', 'end_time': '1595321832', 'spider_name': 'caijing_cqnews_finance_all'}  消息处理总量:2条
2020-07-22 at 09:49:34 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ganggu', 'end_time': '1595321907', 'start_time': '1595321904', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:3条
2020-07-22 at 09:49:37 | SUCCESS | 消息内容:{'start_time': '1595322103', 'collection_name': 'sy_news_finance_china_raw', 'end_time': '1595322103', 'spider_name': 'caijing_china_bank'}  消息处理总量:1条
2020-07-22 at 09:49:57 | SUCCESS | 消息内容:{'start_time': '1595322214', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1595322222', 'spider_name': 'caijing_jrj_gncj'}  消息处理总量:13条
2020-07-22 at 09:50:01 | SUCCESS | 消息内容:{'start_time': '1595322171', 'collection_name': 'sy_news_finance_leju_raw', 'end_time': '1595322194', 'spider_name': 'caijing_leju_lejucaijing_all'}  消息处理总量:3条
2020-07-22 at 09:50:08 | SUCCESS | 消息内容:{'start_time': '1595322213', 'collection_name': 'sy_news_finance_eastday_raw', 'end_time': '1595322235', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:4条
2020-07-22 at 09:50:16 | SUCCESS | 消息内容:{'start_time': '1595322295', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1595322296', 'spider_name': 'caijing_sina_ssgs'}  消息处理总量:4条
2020-07-22 at 09:50:51 | SUCCESS | 消息内容:{'end_time': '1595321987', 'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1595321957', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:51条
2020-07-22 at 09:51:05 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_jigou_all', 'end_time': '1595322057', 'start_time': '1595321965', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:56条
2020-07-22 at 09:51:08 | SUCCESS | 消息内容:{'spider_name': 'caijing_guancha_hongguan', 'end_time': '1595322425', 'start_time': '1595322425', 'collection_name': 'sy_news_finance_guancha_raw'}  消息处理总量:1条
2020-07-22 at 09:51:19 | SUCCESS | 消息内容:{'end_time': '1595322356', 'spider_name': 'caijing_eastmoney_caijing', 'start_time': '1595322349', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:13条
2020-07-22 at 09:51:22 | SUCCESS | 消息内容:{'end_time': '1595322488', 'spider_name': 'caijing_cs_jigou', 'collection_name': 'sy_news_finance_cs_raw', 'start_time': '1595322488'}  消息处理总量:1条
2020-07-22 at 09:51:26 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_stock_all', 'end_time': '1595322476', 'start_time': '1595322453', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:12条
2020-07-22 at 09:51:29 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_zsscdt', 'end_time': '1595322475', 'start_time': '1595322475', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-07-22 at 09:51:33 | SUCCESS | 消息内容:{'end_time': '1595322504', 'spider_name': 'caijing_pedaily_gundong', 'start_time': '1595322501', 'collection_name': 'sy_news_finance_pedaily_raw'}  消息处理总量:3条
2020-07-22 at 09:51:38 | SUCCESS | 消息内容:{'spider_name': 'hangye_autohome_news', 'end_time': '1595322664', 'collection_name': 'sy_news_hangye_autohome_raw', 'start_time': '1595322663'}  消息处理总量:2条
2020-07-22 at 09:51:46 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_chanjing', 'end_time': '1595322650', 'start_time': '1595322646', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:4条
2020-07-22 at 09:51:49 | SUCCESS | 消息内容:{'start_time': '1595322278', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1595322325', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:56条
2020-07-22 at 09:51:51 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_caijing', 'end_time': '1595322655', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1595322655'}  消息处理总量:1条
2020-07-22 at 09:51:54 | SUCCESS | 消息内容:{'start_time': '1595322525', 'collection_name': 'sy_news_finance_591hx_raw', 'end_time': '1595322525', 'spider_name': 'caijing_591hx_stock_all'}  消息处理总量:2条
2020-07-22 at 09:51:54 | SUCCESS | 消息内容:{'end_time': '1595322678', 'spider_name': 'caijing_hexun_hongguan', 'collection_name': 'sy_news_finance_hexun_raw', 'start_time': '1595322678'}  消息处理总量:1条
2020-07-22 at 09:51:57 | SUCCESS | 消息内容:{'start_time': '1595322733', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1595322733', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:1条
2020-07-22 at 09:52:01 | SUCCESS | 消息内容:{'spider_name': 'caijing_thepaper_cjgs', 'end_time': '1595322559', 'start_time': '1595322546', 'collection_name': 'sy_news_finance_thepaper_raw'}  消息处理总量:21条
2020-07-22 at 09:52:03 | SUCCESS | 消息内容:{'start_time': '1595322834', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1595322835', 'spider_name': 'caijing_eastmoney_ganggu'}  消息处理总量:2条
2020-07-22 at 09:52:03 | SUCCESS | 消息内容:{'end_time': '1595322746', 'spider_name': 'caijing_zhicheng_caijing', 'collection_name': 'sy_news_finance_zhicheng_raw', 'start_time': '1595322745'}  消息处理总量:2条
2020-07-22 at 09:52:06 | SUCCESS | 消息内容:{'end_time': '1595323099', 'spider_name': 'caijing_cs_jigou', 'collection_name': 'sy_news_finance_cs_raw', 'start_time': '1595323099'}  消息处理总量:1条
2020-07-22 at 09:52:08 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastday_caijing', 'end_time': '1595322841', 'start_time': '1595322834', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:4条
2020-07-22 at 09:52:09 | SUCCESS | 消息内容:{'start_time': '1595323093', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1595323095', 'spider_name': 'caijing_sina_ssgs'}  消息处理总量:4条
2020-07-22 at 09:52:12 | SUCCESS | 消息内容:{'start_time': '1595323296', 'collection_name': 'sy_news_finance_cs_raw', 'end_time': '1595323296', 'spider_name': 'caijing_cs_jijin'}  消息处理总量:1条
2020-07-22 at 09:52:16 | SUCCESS | 消息内容:{'start_time': '1595323319', 'collection_name': 'sy_news_finance_nbd_raw', 'end_time': '1595323319', 'spider_name': 'caijing_nbd_auto_all'}  消息处理总量:1条
2020-07-22 at 09:52:24 | SUCCESS | 消息内容:{'end_time': '1595323252', 'spider_name': 'caijing_cyzone_zuixin', 'start_time': '1595323065', 'collection_name': 'sy_news_finance_cyzone_raw'}  消息处理总量:5条
2020-07-22 at 09:52:25 | SUCCESS | 消息内容:{'start_time': '1595323293', 'collection_name': 'sy_news_finance_leju_raw', 'end_time': '1595323330', 'spider_name': 'caijing_leju_lejucaijing_all'}  消息处理总量:6条
2020-07-22 at 09:52:27 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_stock_all', 'end_time': '1595323247', 'start_time': '1595323201', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:5条
2020-07-22 at 09:52:27 | SUCCESS | 消息内容:{'end_time': '1595323353', 'spider_name': 'caijing_sina_guonei', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1595323353'}  消息处理总量:1条
2020-07-22 at 09:52:29 | SUCCESS | 消息内容:{'start_time': '1595323394', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1595323394', 'spider_name': 'caijing_jrj_xsb'}  消息处理总量:1条
2020-07-22 at 09:52:30 | SUCCESS | 消息内容:{'spider_name': 'caijing_askci_gcy', 'end_time': '1595323404', 'start_time': '1595323404', 'collection_name': 'sy_news_finance_askci_raw'}  消息处理总量:1条
2020-07-22 at 09:52:39 | SUCCESS | 消息内容:{'end_time': '1595323429', 'spider_name': 'caijing_guandian_news_all', 'collection_name': 'sy_news_finance_guandian_raw', 'start_time': '1595323424'}  消息处理总量:8条
2020-07-22 at 09:52:49 | SUCCESS | 消息内容:{'spider_name': 'caijing_10jqka_cjyw', 'end_time': '1595323516', 'start_time': '1595323475', 'collection_name': 'sy_news_finance_10jqka_raw'}  消息处理总量:12条
2020-07-22 at 09:52:52 | SUCCESS | 消息内容:{'spider_name': 'hangye_autohome_news', 'end_time': '1595323593', 'start_time': '1595323593', 'collection_name': 'sy_news_hangye_autohome_raw'}  消息处理总量:1条
2020-07-22 at 09:52:52 | SUCCESS | 消息内容:{'end_time': '1595323539', 'spider_name': 'caijing_sina_ssgs', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1595323535'}  消息处理总量:8条
2020-07-22 at 09:52:55 | SUCCESS | 消息内容:{'start_time': '1595323464', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1595323474', 'spider_name': 'caijing_eastmoney_ganggu'}  消息处理总量:15条
2020-07-22 at 09:53:02 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_chanjing', 'end_time': '1595323577', 'start_time': '1595323574', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:7条
2020-07-22 at 09:53:08 | SUCCESS | 消息内容:{'end_time': '1595323598', 'spider_name': 'hangye_smm_news', 'start_time': '1595323592', 'collection_name': 'sy_news_hangye_smm_raw'}  消息处理总量:10条
2020-07-22 at 09:53:14 | SUCCESS | 消息内容:{'spider_name': 'caijing_hexun_hongguan', 'end_time': '1595323605', 'start_time': '1595323604', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:3条
2020-07-22 at 09:53:21 | SUCCESS | 消息内容:{'spider_name': 'caijing_stockstar_gs', 'end_time': '1595323759', 'start_time': '1595323755', 'collection_name': 'sy_news_finance_stockstar_raw'}  消息处理总量:9条
2020-07-22 at 09:53:28 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_gncj', 'end_time': '1595323758', 'start_time': '1595323756', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:2条
2020-07-22 at 09:53:35 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_zsscdt', 'end_time': '1595323696', 'start_time': '1595323695', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:2条
2020-07-22 at 09:53:39 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_gsxw', 'end_time': '1595323757', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1595323741'}  消息处理总量:20条
2020-07-22 at 09:53:41 | SUCCESS | 消息内容:{'spider_name': 'caijing_huxiu_zixun', 'end_time': '1595323801', 'start_time': '1595323797', 'collection_name': 'sy_news_finance_huxiu_raw'}  消息处理总量:2条
2020-07-22 at 09:53:44 | SUCCESS | 消息内容:{'spider_name': 'caijing_cnstock_ssgs_all', 'end_time': '1595323824', 'start_time': '1595323824', 'collection_name': 'sy_news_finance_cnstock_raw'}  消息处理总量:1条
2020-07-22 at 09:53:45 | SUCCESS | 消息内容:{'end_time': '1595323795', 'spider_name': 'caijing_eastday_caijing', 'start_time': '1595323792', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:3条
2020-07-22 at 09:54:07 | SUCCESS | 消息内容:{'start_time': '1595323557', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1595323585', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:42条
2020-07-22 at 09:54:12 | SUCCESS | 消息内容:{'start_time': '1595323945', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1595323945', 'spider_name': 'caijing_eastmoney_czggng'}  消息处理总量:1条
2020-07-22 at 09:54:30 | SUCCESS | 消息内容:{'start_time': '1595323985', 'collection_name': 'sy_news_finance_bjnews_raw', 'end_time': '1595323990', 'spider_name': 'caijing_bjnews_finance'}  消息处理总量:10条
2020-07-22 at 09:54:35 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_cgnjj', 'end_time': '1595323887', 'start_time': '1595323871', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:30条
2020-07-22 at 09:54:41 | SUCCESS | 消息内容:{'start_time': '1595323995', 'collection_name': 'sy_news_finance_lieyunwang_raw', 'end_time': '1595323999', 'spider_name': 'caijing_lieyunwang_zixun'}  消息处理总量:5条
