2020-04-22 at 13:40:00 | SUCCESS | 消息内容:{'end_time': '1587533944', 'spider_name': 'caijing_yicai_dz', 'start_time': '1587533944', 'collection_name': 'sy_news_finance_yicai_raw'}  消息处理总量:1条
2020-04-22 at 14:38:29 | SUCCESS | 消息内容:{'spider_name': 'caijing_hexun_gsyw', 'start_time': '1587537451', 'end_time': '1587537451', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:1条
2020-04-22 at 14:38:32 | SUCCESS | 消息内容:{'spider_name': 'hangye_bjx_yaowen', 'start_time': '1587537524', 'end_time': '1587537525', 'collection_name': 'sy_news_hangye_bjx_raw'}  消息处理总量:2条
2020-04-22 at 14:38:59 | SUCCESS | 消息内容:{'end_time': '1587537484', 'spider_name': 'caijing_eastmoney_ganggu', 'start_time': '1587537484', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-04-22 at 14:39:20 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_ss', 'start_time': '1587537504', 'end_time': '1587537504', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:2条
2020-04-22 at 14:39:28 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_chanjing', 'start_time': '1587537512', 'end_time': '1587537512', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-04-22 at 14:39:58 | SUCCESS | 消息内容:{'spider_name': 'caijing_stockstar_gs', 'end_time': '1587537536', 'start_time': '1587537515', 'collection_name': 'sy_news_finance_stockstar_raw'}  消息处理总量:7条
2020-04-22 at 14:40:39 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_caijing_raw', 'start_time': '1587537582', 'end_time': '1587537583', 'spider_name': 'caijing_caijing_industry'}  消息处理总量:2条
2020-04-22 at 14:40:41 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1587537536', 'end_time': '1587537566', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:32条
2020-04-22 at 14:40:50 | SUCCESS | 消息内容:{'end_time': '1587537662', 'spider_name': 'hangye_chinaautonews_news', 'start_time': '1587537661', 'collection_name': 'sy_news_hangye_chinaautonews_raw'}  消息处理总量:2条
2020-04-22 at 14:41:03 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_cgnjj', 'start_time': '1587537586', 'end_time': '1587537595', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:15条
2020-04-22 at 14:41:29 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hongguan', 'end_time': '1587537632', 'start_time': '1587537632'}  消息处理总量:1条
2020-04-22 at 14:41:51 | SUCCESS | 消息内容:{'spider_name': 'caijing_163_gupiao', 'start_time': '1587537655', 'end_time': '1587537655', 'collection_name': 'sy_news_finance_163_raw'}  消息处理总量:2条
2020-04-22 at 14:41:58 | SUCCESS | 消息内容:{'end_time': '1587537656', 'spider_name': 'caijing_cnfol_cyjj', 'start_time': '1587537653', 'collection_name': 'sy_news_finance_cnfol_raw'}  消息处理总量:6条
2020-04-22 at 14:42:22 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing', 'end_time': '1587537615', 'start_time': '1587537614'}  消息处理总量:3条
2020-04-22 at 14:42:28 | SUCCESS | 消息内容:{'end_time': '1587537692', 'spider_name': 'caijing_sina_guonei', 'start_time': '1587537692', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-04-22 at 14:43:19 | SUCCESS | 消息内容:{'spider_name': 'caijing_cs_hyzx', 'start_time': '1587537745', 'end_time': '1587537745', 'collection_name': 'sy_news_finance_cs_raw'}  消息处理总量:1条
2020-04-22 at 14:43:44 | SUCCESS | 消息内容:{'end_time': '1587537767', 'collection_name': 'sy_news_finance_hexun_raw', 'start_time': '1587537761', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:2条
2020-04-22 at 14:44:49 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_chanjing', 'start_time': '1587537821', 'end_time': '1587537821', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-04-22 at 14:44:50 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_china_raw', 'spider_name': 'caijing_china_hg', 'end_time': '1587537832', 'start_time': '1587537832'}  消息处理总量:1条
2020-04-22 at 14:44:51 | SUCCESS | 消息内容:{'spider_name': 'hangye_mining120_guonei', 'end_time': '1587537903', 'start_time': '1587537902', 'collection_name': 'sy_news_hangye_mining120_raw'}  消息处理总量:3条
2020-04-22 at 14:45:40 | SUCCESS | 消息内容:{'end_time': '1587537862', 'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1587537847', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:22条
2020-04-22 at 14:46:04 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_cgnjj', 'start_time': '1587537897', 'end_time': '1587537903', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:6条
2020-04-22 at 14:46:06 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_in_en_raw', 'start_time': '1587537974', 'end_time': '1587537976', 'spider_name': 'hangye_oil_news'}  消息处理总量:3条
2020-04-22 at 14:46:09 | SUCCESS | 消息内容:{'end_time': '1587537914', 'spider_name': 'caijing_jrj_chanjing', 'start_time': '1587537913', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:2条
2020-04-22 at 14:46:19 | SUCCESS | 消息内容:{'spider_name': 'caijing_china_zq', 'start_time': '1587537922', 'end_time': '1587537922', 'collection_name': 'sy_news_finance_china_raw'}  消息处理总量:1条
2020-04-22 at 14:46:25 | SUCCESS | 消息内容:{'end_time': '1587537929', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1587537924', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:2条
2020-04-22 at 14:46:41 | SUCCESS | 消息内容:{'end_time': '1587537945', 'spider_name': 'caijing_cnfol_gegu', 'start_time': '1587537942', 'collection_name': 'sy_news_finance_cnfol_raw'}  消息处理总量:3条
2020-04-22 at 14:46:41 | SUCCESS | 消息内容:{'spider_name': 'caijing_hexun_hongguan', 'start_time': '1587537942', 'end_time': '1587537943', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:2条
2020-04-22 at 14:46:49 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_chinagas_raw', 'start_time': '1587538022', 'end_time': '1587538022', 'spider_name': 'hangye_chinagas_news'}  消息处理总量:1条
2020-04-22 at 14:47:49 | SUCCESS | 消息内容:{'spider_name': 'caijing_thepaper_cjgs', 'start_time': '1587538015', 'end_time': '1587538015', 'collection_name': 'sy_news_finance_thepaper_raw'}  消息处理总量:1条
2020-04-22 at 14:47:54 | SUCCESS | 消息内容:{'spider_name': 'hangye_mining120_guoji', 'end_time': '1587538085', 'start_time': '1587538082', 'collection_name': 'sy_news_hangye_mining120_raw'}  消息处理总量:6条
2020-04-22 at 14:48:18 | SUCCESS | 消息内容:{'spider_name': 'hangye_c114_market', 'start_time': '1587538111', 'end_time': '1587538111', 'collection_name': 'sy_news_hangye_c114_raw'}  消息处理总量:1条
2020-04-22 at 14:48:48 | SUCCESS | 消息内容:{'end_time': '1587538071', 'spider_name': 'caijing_hexun_gsyw', 'start_time': '1587538071', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:1条
2020-04-22 at 14:49:25 | SUCCESS | 消息内容:{'spider_name': 'caijing_bjnews_finance', 'start_time': '1587538105', 'end_time': '1587538105', 'collection_name': 'sy_news_finance_bjnews_raw'}  消息处理总量:1条
2020-04-22 at 14:49:40 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1587538124', 'end_time': '1587538124', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:2条
2020-04-22 at 14:49:49 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_chanjing', 'end_time': '1587538133', 'start_time': '1587538133', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-04-22 at 14:50:08 | SUCCESS | 消息内容:{'spider_name': 'caijing_xueqiu_hs', 'start_time': '1587538154', 'end_time': '1587538154', 'collection_name': 'sy_news_finance_xueqiu_raw'}  消息处理总量:1条
2020-04-22 at 14:50:50 | SUCCESS | 消息内容:{'end_time': '1587538262', 'spider_name': 'hangye_ofweek_led', 'start_time': '1587538262', 'collection_name': 'sy_news_hangye_ofweek_raw'}  消息处理总量:1条
2020-04-22 at 14:50:51 | SUCCESS | 消息内容:{'spider_name': 'caijing_qq_chanye', 'start_time': '1587538193', 'end_time': '1587538193', 'collection_name': 'sy_news_finance_qq_raw'}  消息处理总量:1条
2020-04-22 at 14:50:53 | SUCCESS | 消息内容:{'spider_name': 'caijing_thepaper_cjsxy', 'end_time': '1587538195', 'start_time': '1587538195', 'collection_name': 'sy_news_finance_thepaper_raw'}  消息处理总量:1条
2020-04-22 at 14:51:05 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_cgnjj', 'end_time': '1587538207', 'start_time': '1587538206', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-04-22 at 14:51:09 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1587538157', 'end_time': '1587538192', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:20条
2020-04-22 at 14:51:36 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_caijing', 'start_time': '1587538235', 'end_time': '1587538238', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:5条
2020-04-22 at 14:51:39 | SUCCESS | 消息内容:{'spider_name': 'hangye_dramx_news', 'end_time': '1587538312', 'start_time': '1587538312', 'collection_name': 'sy_news_hangye_dramx_raw'}  消息处理总量:1条
2020-04-22 at 14:51:48 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1587538251', 'spider_name': 'caijing_hexun_hongguan', 'start_time': '1587538251'}  消息处理总量:1条
2020-04-22 at 14:51:48 | SUCCESS | 消息内容:{'spider_name': 'caijing_guancha_dagongsi', 'start_time': '1587538254', 'end_time': '1587538254', 'collection_name': 'sy_news_finance_guancha_raw'}  消息处理总量:1条
2020-04-22 at 14:52:19 | SUCCESS | 消息内容:{'end_time': '1587538285', 'spider_name': 'caijing_eastmoney_czggng', 'start_time': '1587538284', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-04-22 at 14:53:05 | SUCCESS | 消息内容:{'end_time': '1587538398', 'collection_name': 'sy_news_hangye_hbzhan_raw', 'start_time': '1587538394', 'spider_name': 'hangye_hbzhan_news'}  消息处理总量:2条
2020-04-22 at 14:53:52 | SUCCESS | 消息内容:{'spider_name': 'caijing_qq_hongguan', 'start_time': '1587538373', 'end_time': '1587538374', 'collection_name': 'sy_news_finance_qq_raw'}  消息处理总量:3条
2020-04-22 at 14:54:19 | SUCCESS | 消息内容:{'end_time': '1587538404', 'spider_name': 'caijing_jrj_gncj', 'start_time': '1587538404', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:1条
2020-04-22 at 14:54:36 | SUCCESS | 消息内容:{'end_time': '1587538415', 'start_time': '1587538415', 'spider_name': 'caijing_eastmoney_ganggu', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-04-22 at 14:54:39 | SUCCESS | 消息内容:{'spider_name': 'hangye_eefocus_news', 'start_time': '1587538492', 'end_time': '1587538492', 'collection_name': 'sy_news_hangye_eefocus_raw'}  消息处理总量:1条
2020-04-22 at 14:55:59 | SUCCESS | 消息内容:{'end_time': '1587538572', 'spider_name': 'hangye_smm_news', 'start_time': '1587538572', 'collection_name': 'sy_news_hangye_smm_raw'}  消息处理总量:1条
2020-04-22 at 14:56:30 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_chanjing', 'start_time': '1587538535', 'end_time': '1587538535', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:1条
2020-04-22 at 14:56:31 | SUCCESS | 消息内容:{'end_time': '1587538523', 'start_time': '1587538517', 'spider_name': 'caijing_eastmoney_cgnjj', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:11条
2020-04-22 at 14:56:41 | SUCCESS | 消息内容:{'spider_name': 'caijing_cnfol_gncj', 'end_time': '1587538543', 'start_time': '1587538542', 'collection_name': 'sy_news_finance_cnfol_raw'}  消息处理总量:4条
2020-04-22 at 14:56:55 | SUCCESS | 消息内容:{'spider_name': 'caijing_cnfol_gegu', 'start_time': '1587538553', 'end_time': '1587538556', 'collection_name': 'sy_news_finance_cnfol_raw'}  消息处理总量:5条
2020-04-22 at 14:56:56 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1587538544', 'end_time': '1587538550', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:11条
2020-04-22 at 14:57:00 | SUCCESS | 消息内容:{'end_time': '1587538565', 'spider_name': 'caijing_hexun_hongguan', 'start_time': '1587538562', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:3条
2020-04-22 at 14:58:05 | SUCCESS | 消息内容:{'end_time': '1587538627', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1587538627', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:1条
2020-04-22 at 14:58:45 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_xsb', 'start_time': '1587538665', 'end_time': '1587538666', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:2条
2020-04-22 at 14:59:13 | SUCCESS | 消息内容:{'spider_name': 'caijing_hexun_gsyw', 'end_time': '1587538694', 'start_time': '1587538692', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:5条
2020-04-22 at 14:59:39 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_caijing_raw', 'start_time': '1587538721', 'end_time': '1587538721', 'spider_name': 'caijing_caijing_hongguan'}  消息处理总量:1条
2020-04-22 at 14:59:49 | SUCCESS | 消息内容:{'spider_name': 'caijing_stockstar_gs', 'start_time': '1587538734', 'end_time': '1587538734', 'collection_name': 'sy_news_finance_stockstar_raw'}  消息处理总量:1条
2020-04-22 at 14:59:59 | SUCCESS | 消息内容:{'end_time': '1587538744', 'spider_name': 'caijing_jrj_ss', 'start_time': '1587538744', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:1条
2020-04-22 at 15:00:16 | SUCCESS | 消息内容:{'end_time': '1587538753', 'start_time': '1587538751', 'spider_name': 'caijing_sina_chanjing', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:3条
2020-04-22 at 15:00:40 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1587538776', 'end_time': '1587538777', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-04-22 at 15:01:49 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_caijing', 'end_time': '1587538854', 'start_time': '1587538854', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-04-22 at 15:02:10 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cnstock_raw', 'spider_name': 'caijing_cnstock_cyjj', 'end_time': '1587538873', 'start_time': '1587538873'}  消息处理总量:1条
2020-04-22 at 15:04:19 | SUCCESS | 消息内容:{'spider_name': 'caijing_hexun_gsyw', 'start_time': '1587539002', 'end_time': '1587539002', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:1条
2020-04-22 at 15:04:49 | SUCCESS | 消息内容:{'end_time': '1587539034', 'spider_name': 'caijing_eastmoney_ganggu', 'start_time': '1587539033', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-04-22 at 15:05:50 | SUCCESS | 消息内容:{'end_time': '1587539162', 'start_time': '1587539162', 'spider_name': 'hangye_ofweek_shichang', 'collection_name': 'sy_news_hangye_ofweek_raw'}  消息处理总量:1条
2020-04-22 at 15:06:09 | SUCCESS | 消息内容:{'spider_name': 'hangye_smm_news', 'start_time': '1587539182', 'end_time': '1587539182', 'collection_name': 'sy_news_hangye_smm_raw'}  消息处理总量:1条
2020-04-22 at 15:06:12 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_ssgs', 'end_time': '1587539115', 'start_time': '1587539114', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:3条
2020-04-22 at 15:06:47 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_cgnjj', 'start_time': '1587539137', 'end_time': '1587539144', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:7条
2020-04-22 at 15:06:51 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_chanjing', 'end_time': '1587539154', 'start_time': '1587539154', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:2条
2020-04-22 at 15:07:01 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_caijing', 'start_time': '1587539165', 'end_time': '1587539166', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-04-22 at 15:07:12 | SUCCESS | 消息内容:{'end_time': '1587539166', 'spider_name': 'caijing_cnfol_gegu', 'start_time': '1587539162', 'collection_name': 'sy_news_finance_cnfol_raw'}  消息处理总量:7条
2020-04-22 at 15:07:32 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1587539129', 'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1587539087'}  消息处理总量:64条
2020-04-22 at 15:08:10 | SUCCESS | 消息内容:{'spider_name': 'caijing_china_qiche', 'start_time': '1587539232', 'end_time': '1587539232', 'collection_name': 'sy_news_finance_china_raw'}  消息处理总量:1条
2020-04-22 at 15:08:20 | SUCCESS | 消息内容:{'end_time': '1587539242', 'spider_name': 'caijing_sina_guonei', 'start_time': '1587539241', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:3条
2020-04-22 at 15:09:29 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'start_time': '1587539311', 'end_time': '1587539312', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:2条
2020-04-22 at 15:09:38 | SUCCESS | 消息内容:{'spider_name': 'hangye_bjx_yaowen', 'start_time': '1587539384', 'end_time': '1587539387', 'collection_name': 'sy_news_hangye_bjx_raw'}  消息处理总量:6条
2020-04-22 at 15:10:00 | SUCCESS | 消息内容:{'spider_name': 'caijing_stockstar_gs', 'end_time': '1587539344', 'start_time': '1587539344', 'collection_name': 'sy_news_finance_stockstar_raw'}  消息处理总量:2条
