2020-09-01 at 09:22:53 | SUCCESS | 消息内容:{'end_time': '1598923286', 'start_time': '1598923286', 'spider_name': 'caijing_eastmoney_gsxw', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-09-01 at 09:49:23 | SUCCESS | 消息内容:{'end_time': '1598924981', 'spider_name': 'caijing_cs_jijin', 'collection_name': 'sy_news_finance_cs_raw', 'start_time': '1598924979'}  消息处理总量:5条
2020-09-01 at 09:49:28 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_qianlong_raw', 'spider_name': 'caijing_qianlong_jingji', 'start_time': '1598924975', 'end_time': '1598924981'}  消息处理总量:4条
2020-09-01 at 09:49:28 | SUCCESS | 消息内容:{'end_time': '1598924946', 'start_time': '1598924943', 'spider_name': 'caijing_sina_chanjing', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:8条
2020-09-01 at 09:50:12 | SUCCESS | 消息内容:{'end_time': '1598925054', 'spider_name': 'hangye_smm_news', 'start_time': '1598925052', 'collection_name': 'sy_news_hangye_smm_raw'}  消息处理总量:4条
2020-09-01 at 09:50:57 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1598925065', 'spider_name': 'caijing_jrj_gncj', 'end_time': '1598925067'}  消息处理总量:6条
2020-09-01 at 09:51:04 | SUCCESS | 消息内容:{'end_time': '1598925067', 'start_time': '1598925062', 'spider_name': 'caijing_yuncaijing_neican', 'collection_name': 'sy_news_finance_yuncaijing_raw'}  消息处理总量:2条
2020-09-01 at 09:51:43 | SUCCESS | 消息内容:{'end_time': '1598925123', 'spider_name': 'caijing_sina_guonei', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1598925123'}  消息处理总量:2条
2020-09-01 at 09:51:48 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_southcn_raw', 'spider_name': 'caijing_southcn_cjtt', 'start_time': '1598925113', 'end_time': '1598925115'}  消息处理总量:4条
2020-09-01 at 09:52:00 | SUCCESS | 消息内容:{'end_time': '1598924976', 'start_time': '1598924976', 'spider_name': 'caijing_591hx_stock_all', 'collection_name': 'sy_news_finance_591hx_raw'}  消息处理总量:2条
2020-09-01 at 09:52:04 | SUCCESS | 消息内容:{'end_time': '1598925148', 'spider_name': 'caijing_jrj_ss', 'start_time': '1598925144', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:0条
2020-09-01 at 09:52:49 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_yicai_raw', 'spider_name': 'caijing_yicai_Agu', 'start_time': '1598925196', 'end_time': '1598925196'}  消息处理总量:1条
2020-09-01 at 09:53:01 | SUCCESS | 消息内容:{'end_time': '1598925178', 'start_time': '1598925178', 'spider_name': 'caijing_thecapital_zixun', 'collection_name': 'sy_news_finance_thecapital_raw'}  消息处理总量:1条
2020-09-01 at 09:53:09 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_stockstar_raw', 'spider_name': 'caijing_stockstar_gs', 'start_time': '1598925216', 'end_time': '1598925216'}  消息处理总量:1条
2020-09-01 at 09:53:18 | SUCCESS | 消息内容:{'end_time': '1598925199', 'spider_name': 'caijing_eastday_caijing', 'start_time': '1598925174', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:7条
2020-09-01 at 09:53:27 | SUCCESS | 消息内容:{'end_time': '1598925227', 'start_time': '1598925227', 'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-09-01 at 09:53:34 | SUCCESS | 消息内容:{'end_time': '1598925189', 'spider_name': 'caijing_leju_lejucaijing_all', 'start_time': '1598925152', 'collection_name': 'sy_news_finance_leju_raw'}  消息处理总量:3条
2020-09-01 at 09:54:31 | SUCCESS | 消息内容:{'end_time': '1598925314', 'spider_name': 'hangye_bmlink_marketnews', 'collection_name': 'sy_news_hangye_bmlink_raw', 'start_time': '1598925314'}  消息处理总量:1条
2020-09-01 at 09:54:39 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'start_time': '1598925272', 'spider_name': 'caijing_hexun_gsyw', 'end_time': '1598925280'}  消息处理总量:11条
2020-09-01 at 09:54:44 | SUCCESS | 消息内容:{'end_time': '1598925305', 'spider_name': 'caijing_sina_ssgs', 'start_time': '1598925305', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-09-01 at 09:54:47 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_10jqka_raw', 'start_time': '1598925294', 'spider_name': 'caijing_10jqka_zqzx', 'end_time': '1598925294'}  消息处理总量:1条
2020-09-01 at 09:54:51 | SUCCESS | 消息内容:{'end_time': '1598925301', 'start_time': '1598925294', 'spider_name': 'hangye_mining120_guonei', 'collection_name': 'sy_news_hangye_mining120_raw'}  消息处理总量:13条
2020-09-01 at 09:55:16 | SUCCESS | 消息内容:{'end_time': '1598925327', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1598925317', 'spider_name': 'caijing_eastmoney_stock_all'}  消息处理总量:4条
2020-09-01 at 09:55:18 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_36kr_raw', 'start_time': '1598925313', 'spider_name': 'caijing_36kr_zixun', 'end_time': '1598925321'}  消息处理总量:4条
2020-09-01 at 09:55:29 | SUCCESS | 消息内容:{'end_time': '1598925299', 'start_time': '1598925297', 'spider_name': 'caijing_eastmoney_whdd', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-09-01 at 09:55:37 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ganggu', 'start_time': '1598925360', 'end_time': '1598925360'}  消息处理总量:1条
2020-09-01 at 09:55:49 | SUCCESS | 消息内容:{'end_time': '1598925370', 'spider_name': 'caijing_china_baoxian', 'collection_name': 'sy_news_finance_china_raw', 'start_time': '1598925363'}  消息处理总量:4条
2020-09-01 at 09:55:54 | SUCCESS | 消息内容:{'end_time': '1598925325', 'start_time': '1598925323', 'spider_name': 'caijing_smm_yaowen', 'collection_name': 'sy_news_finance_smm_raw'}  消息处理总量:3条
2020-09-01 at 09:56:01 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1598925376', 'spider_name': 'caijing_jrj_chanjing', 'end_time': '1598925378'}  消息处理总量:4条
2020-09-01 at 09:56:26 | SUCCESS | 消息内容:{'end_time': '1598925407', 'collection_name': 'sy_news_finance_cs_raw', 'start_time': '1598925405', 'spider_name': 'caijing_cs_jigou'}  消息处理总量:3条
2020-09-01 at 09:56:43 | SUCCESS | 消息内容:{'end_time': '1598925403', 'start_time': '1598925403', 'spider_name': 'caijing_jrj_zspl', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:1条
2020-09-01 at 09:56:58 | SUCCESS | 消息内容:{'end_time': '1598925462', 'spider_name': 'hangye_semiinsights_news', 'start_time': '1598925462', 'collection_name': 'sy_news_hangye_semiinsights_raw'}  消息处理总量:1条
2020-09-01 at 09:57:04 | SUCCESS | 消息内容:{'end_time': '1598925434', 'start_time': '1598925434', 'spider_name': 'caijing_iyiou_kuaixun', 'collection_name': 'sy_news_finance_iyiou_raw'}  消息处理总量:1条
2020-09-01 at 09:57:07 | SUCCESS | 消息内容:{'end_time': '1598925440', 'spider_name': 'caijing_eccn_zxzx', 'start_time': '1598925439', 'collection_name': 'sy_news_finance_eccn_raw'}  消息处理总量:2条
2020-09-01 at 09:57:08 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing', 'start_time': '1598925433', 'end_time': '1598925435'}  消息处理总量:4条
2020-09-01 at 09:57:19 | SUCCESS | 消息内容:{'end_time': '1598925459', 'start_time': '1598925453', 'spider_name': 'caijing_hexun_hongguan', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:3条
2020-09-01 at 09:57:54 | SUCCESS | 消息内容:{'end_time': '1598925482', 'spider_name': 'caijing_mysteel_zonghe_all', 'start_time': '1598925445', 'collection_name': 'sy_news_finance_mysteel_raw'}  消息处理总量:8条
2020-09-01 at 09:58:04 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_gsxw', 'start_time': '1598925483', 'end_time': '1598925489'}  消息处理总量:5条
2020-09-01 at 09:58:41 | SUCCESS | 消息内容:{'end_time': '1598925535', 'start_time': '1598925535', 'spider_name': 'caijing_eastmoney_czggng', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-09-01 at 09:58:47 | SUCCESS | 消息内容:{'end_time': '1598925513', 'spider_name': 'caijing_ccidcom_all', 'collection_name': 'sy_news_finance_ccidcom_raw', 'start_time': '1598925513'}  消息处理总量:1条
2020-09-01 at 09:59:15 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj', 'start_time': '1598925555', 'end_time': '1598925558'}  消息处理总量:7条
2020-09-01 at 09:59:17 | SUCCESS | 消息内容:{'end_time': '1598925559', 'spider_name': 'caijing_yuncaijing_neican', 'collection_name': 'sy_news_finance_yuncaijing_raw', 'start_time': '1598925554'}  消息处理总量:2条
2020-09-01 at 09:59:19 | SUCCESS | 消息内容:{'end_time': '1598925573', 'start_time': '1598925572', 'spider_name': 'caijing_china_kj', 'collection_name': 'sy_news_finance_china_raw'}  消息处理总量:2条
2020-09-01 at 09:59:24 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1598925545', 'spider_name': 'caijing_eastmoney_jigou_all', 'end_time': '1598925574'}  消息处理总量:2条
2020-09-01 at 09:59:31 | SUCCESS | 消息内容:{'end_time': '1598925588', 'spider_name': 'caijing_cs_jijin', 'start_time': '1598925587', 'collection_name': 'sy_news_finance_cs_raw'}  消息处理总量:4条
2020-09-01 at 09:59:35 | SUCCESS | 消息内容:{'end_time': '1598925599', 'start_time': '1598925594', 'spider_name': 'caijing_qianlong_jingji', 'collection_name': 'sy_news_finance_qianlong_raw'}  消息处理总量:2条
2020-09-01 at 09:59:44 | SUCCESS | 消息内容:{'end_time': '1598925298', 'spider_name': 'caijing_dahe_cjyw', 'start_time': '1598925294', 'collection_name': 'sy_news_finance_dahe_raw'}  消息处理总量:4条
2020-09-01 at 09:59:55 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei', 'start_time': '1598925614', 'end_time': '1598925614'}  消息处理总量:1条
2020-09-01 at 10:00:00 | SUCCESS | 消息内容:{'end_time': '1598925634', 'start_time': '1598925624', 'spider_name': 'hangye_bjx_yaowen', 'collection_name': 'sy_news_hangye_bjx_raw'}  消息处理总量:13条
2020-09-01 at 10:00:09 | SUCCESS | 消息内容:{'end_time': '1598925636', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1598925633', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:0条
2020-09-01 at 10:00:22 | SUCCESS | 消息内容:{'end_time': '1598925665', 'start_time': '1598925664', 'spider_name': 'hangye_smm_news', 'collection_name': 'sy_news_hangye_smm_raw'}  消息处理总量:3条
2020-09-01 at 10:00:33 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cnfol_raw', 'start_time': '1598925642', 'spider_name': 'caijing_cnfol_gegu', 'end_time': '1598925645'}  消息处理总量:6条
2020-09-01 at 10:00:49 | SUCCESS | 消息内容:{'end_time': '1598925666', 'spider_name': 'caijing_eastmoney_hk_all', 'start_time': '1598925665', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-09-01 at 10:01:02 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_591hx_raw', 'start_time': '1598925523', 'spider_name': 'caijing_591hx_stock_all', 'end_time': '1598925527'}  消息处理总量:3条
2020-09-01 at 10:01:04 | SUCCESS | 消息内容:{'end_time': '1598925689', 'start_time': '1598925685', 'spider_name': 'caijing_jrj_xsb', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:0条
2020-09-01 at 10:01:12 | SUCCESS | 消息内容:{'end_time': '1598925672', 'spider_name': 'caijing_eastday_caijing', 'start_time': '1598925672', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:1条
2020-09-01 at 10:01:56 | SUCCESS | 消息内容:{'end_time': '1598925735', 'start_time': '1598925734', 'spider_name': 'caijing_china_zq', 'collection_name': 'sy_news_finance_china_raw'}  消息处理总量:2条
2020-09-01 at 10:01:57 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1598925719', 'end_time': '1598925725'}  消息处理总量:9条
2020-09-01 at 10:01:57 | SUCCESS | 消息内容:{'end_time': '1598925703', 'spider_name': 'caijing_csi_yeneizixun_all', 'start_time': '1598925703', 'collection_name': 'sy_news_finance_csi_raw'}  消息处理总量:1条
2020-09-01 at 10:02:27 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_hyyj', 'start_time': '1598925726', 'end_time': '1598925726'}  消息处理总量:1条
2020-09-01 at 10:02:38 | SUCCESS | 消息内容:{'end_time': '1598925773', 'start_time': '1598925765', 'spider_name': 'caijing_hexun_gsyw', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:8条
2020-09-01 at 10:02:48 | SUCCESS | 消息内容:{'end_time': '1598925783', 'spider_name': 'caijing_leju_lejucaijing_all', 'collection_name': 'sy_news_finance_leju_raw', 'start_time': '1598925763'}  消息处理总量:4条
2020-09-01 at 10:02:52 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_brick_tile_raw', 'spider_name': 'hangye_brick_title_news', 'start_time': '1598925804', 'end_time': '1598925805'}  消息处理总量:4条
2020-09-01 at 10:02:53 | SUCCESS | 消息内容:{'end_time': '1598925785', 'start_time': '1598925743', 'spider_name': 'caijing_iresearch_news', 'collection_name': 'sy_news_finance_iresearch_raw'}  消息处理总量:3条
2020-09-01 at 10:02:59 | SUCCESS | 消息内容:{'end_time': '1598925823', 'spider_name': 'hangye_solidwaste_news', 'start_time': '1598925823', 'collection_name': 'sy_news_hangye_solidwaste_raw'}  消息处理总量:1条
2020-09-01 at 10:03:19 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_china_raw', 'start_time': '1598925562', 'spider_name': 'caijing_china_chanjing', 'end_time': '1598925566'}  消息处理总量:4条
2020-09-01 at 10:03:32 | SUCCESS | 消息内容:{'end_time': '1598925806', 'start_time': '1598925803', 'spider_name': 'caijing_huxiu_zixun', 'collection_name': 'sy_news_finance_huxiu_raw'}  消息处理总量:2条
2020-09-01 at 10:03:54 | SUCCESS | 消息内容:{'end_time': '1598925813', 'spider_name': 'caijing_smm_yaowen', 'start_time': '1598925813', 'collection_name': 'sy_news_finance_smm_raw'}  消息处理总量:1条
2020-09-01 at 10:04:27 | SUCCESS | 消息内容:{'end_time': '1598925874', 'start_time': '1598925865', 'spider_name': 'caijing_eastmoney_stock_all', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-09-01 at 10:04:28 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_591hx_raw', 'start_time': '1598925833', 'spider_name': 'caijing_591hx_scjh', 'end_time': '1598925836'}  消息处理总量:3条
2020-09-01 at 10:04:39 | SUCCESS | 消息内容:{'end_time': '1598925898', 'spider_name': 'caijing_cnstock_blog_all', 'start_time': '1598925898', 'collection_name': 'sy_news_finance_cnstock_raw'}  消息处理总量:1条
2020-09-01 at 10:04:43 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_xinhuanet_raw', 'spider_name': 'caijing_news_redian', 'start_time': '1598925893', 'end_time': '1598925897'}  消息处理总量:2条
2020-09-01 at 10:04:44 | SUCCESS | 消息内容:{'end_time': '1598925905', 'start_time': '1598925905', 'spider_name': 'caijing_cnstock_stock_all', 'collection_name': 'sy_news_finance_cnstock_raw'}  消息处理总量:3条
2020-09-01 at 10:04:53 | SUCCESS | 消息内容:{'end_time': '1598925906', 'spider_name': 'caijing_abi_zixun', 'start_time': '1598925905', 'collection_name': 'sy_news_finance_abi_raw'}  消息处理总量:2条
2020-09-01 at 10:04:56 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cnstock_raw', 'spider_name': 'caijing_cnstock_news_all', 'start_time': '1598925913', 'end_time': '1598925919'}  消息处理总量:3条
2020-09-01 at 10:05:09 | SUCCESS | 消息内容:{'end_time': '1598925926', 'start_time': '1598925923', 'spider_name': 'caijing_sina_chanjing', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:5条
2020-09-01 at 10:05:10 | SUCCESS | 消息内容:{'end_time': '1598925875', 'spider_name': 'caijing_guandian_news_all', 'start_time': '1598925874', 'collection_name': 'sy_news_finance_guandian_raw'}  消息处理总量:2条
2020-09-01 at 10:05:25 | SUCCESS | 消息内容:{'end_time': '1598925944', 'start_time': '1598925943', 'spider_name': 'caijing_hexun_hongguan', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:3条
2020-09-01 at 10:05:29 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_hc360_raw', 'start_time': '1598925962', 'spider_name': 'hangye_hc360_news', 'end_time': '1598925963'}  消息处理总量:2条
2020-09-01 at 10:05:32 | SUCCESS | 消息内容:{'end_time': '1598925948', 'spider_name': 'caijing_p5w_weyt', 'start_time': '1598925948', 'collection_name': 'sy_news_finance_p5w_raw'}  消息处理总量:1条
2020-09-01 at 10:05:49 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_lieyunwang_raw', 'spider_name': 'caijing_lieyunwang_zixun', 'start_time': '1598925924', 'end_time': '1598925929'}  消息处理总量:3条
2020-09-01 at 10:06:38 | SUCCESS | 消息内容:{'end_time': '1598926017', 'start_time': '1598926016', 'spider_name': 'caijing_cs_jigou', 'collection_name': 'sy_news_finance_cs_raw'}  消息处理总量:3条
2020-09-01 at 10:06:42 | SUCCESS | 消息内容:{'end_time': '1598925985', 'collection_name': 'sy_news_finance_cyzone_raw', 'start_time': '1598925985', 'spider_name': 'caijing_cyzone_zuixin'}  消息处理总量:1条
2020-09-01 at 10:07:05 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1598926032', 'spider_name': 'caijing_eastmoney_gsxw', 'end_time': '1598926039'}  消息处理总量:5条
2020-09-01 at 10:07:14 | SUCCESS | 消息内容:{'end_time': '1598926047', 'start_time': '1598926047', 'spider_name': 'caijing_eccn_zxzx', 'collection_name': 'sy_news_finance_eccn_raw'}  消息处理总量:2条
