2020-08-24 at 09:17:19 | SUCCESS | 消息内容:{'end_time': '1598230910', 'collection_name': 'sy_news_hangye_instrumentsinfo_raw', 'start_time': '1598230910', 'spider_name': 'hangye_instrumentsinfo_news'}  消息处理总量:1条
2020-08-24 at 10:50:37 | SUCCESS | 消息内容:{'end_time': '1598234422', 'spider_name': 'caijing_eastmoney_jigou_all', 'start_time': '1598234345', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:40条
2020-08-24 at 10:50:51 | SUCCESS | 消息内容:{'end_time': '1598234452', 'spider_name': 'caijing_china_kj', 'start_time': '1598234444', 'collection_name': 'sy_news_finance_china_raw'}  消息处理总量:4条
2020-08-24 at 10:50:57 | SUCCESS | 消息内容:{'end_time': '1598234479', 'spider_name': 'hangye_stonesm_news', 'start_time': '1598234478', 'collection_name': 'sy_news_hangye_stonesm_raw'}  消息处理总量:2条
2020-08-24 at 10:51:03 | SUCCESS | 消息内容:{'end_time': '1598234421', 'collection_name': 'sy_news_finance_leju_raw', 'start_time': '1598234363', 'spider_name': 'caijing_leju_lejucaijing_all'}  消息处理总量:30条
2020-08-24 at 10:51:22 | SUCCESS | 消息内容:{'end_time': '1598234452', 'spider_name': 'caijing_10jqka_cjyw', 'start_time': '1598234417', 'collection_name': 'sy_news_finance_10jqka_raw'}  消息处理总量:7条
2020-08-24 at 10:51:23 | SUCCESS | 消息内容:{'start_time': '1598234178', 'end_time': '1598234391', 'spider_name': 'caijing_china_chanjing', 'collection_name': 'sy_news_finance_china_raw'}  消息处理总量:66条
2020-08-24 at 10:51:30 | SUCCESS | 消息内容:{'end_time': '1598234447', 'spider_name': 'caijing_eastday_caijing', 'start_time': '1598234446', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:2条
2020-08-24 at 10:51:38 | SUCCESS | 消息内容:{'end_time': '1598234468', 'spider_name': 'caijing_cs_jijin', 'start_time': '1598234457', 'collection_name': 'sy_news_finance_cs_raw'}  消息处理总量:13条
2020-08-24 at 10:51:43 | SUCCESS | 消息内容:{'end_time': '1598234476', 'spider_name': 'caijing_sina_chanjing', 'start_time': '1598234476', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:2条
2020-08-24 at 10:51:45 | SUCCESS | 消息内容:{'spider_name': 'caijing_jiemian_xiaofei', 'end_time': '1598234480', 'start_time': '1598234480', 'collection_name': 'sy_news_finance_jiemian_raw'}  消息处理总量:1条
2020-08-24 at 10:51:46 | SUCCESS | 消息内容:{'start_time': '1598234465', 'end_time': '1598234472', 'spider_name': 'caijing_jrj_ss', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:6条
2020-08-24 at 10:51:49 | SUCCESS | 消息内容:{'spider_name': 'caijing_iyiou_kuaixun', 'end_time': '1598234482', 'collection_name': 'sy_news_finance_iyiou_raw', 'start_time': '1598234482'}  消息处理总量:1条
2020-08-24 at 10:51:53 | SUCCESS | 消息内容:{'start_time': '1598234496', 'collection_name': 'sy_news_finance_yicai_raw', 'spider_name': 'caijing_yicai_cj', 'end_time': '1598234499'}  消息处理总量:7条
2020-08-24 at 10:52:00 | SUCCESS | 消息内容:{'end_time': '1598234499', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1598234499'}  消息处理总量:1条
2020-08-24 at 10:52:06 | SUCCESS | 消息内容:{'spider_name': 'caijing_cableabc_guonei', 'end_time': '1598234512', 'start_time': '1598234504', 'collection_name': 'sy_news_finance_cableabc_raw'}  消息处理总量:3条
2020-08-24 at 10:52:12 | SUCCESS | 消息内容:{'spider_name': 'hangye_smm_news', 'end_time': '1598234534', 'collection_name': 'sy_news_hangye_smm_raw', 'start_time': '1598234534'}  消息处理总量:2条
2020-08-24 at 10:53:04 | SUCCESS | 消息内容:{'start_time': '1598234457', 'collection_name': 'sy_news_finance_qianlong_raw', 'spider_name': 'caijing_qianlong_jingji', 'end_time': '1598234505'}  消息处理总量:19条
2020-08-24 at 10:53:26 | SUCCESS | 消息内容:{'end_time': '1598234514', 'collection_name': 'sy_news_finance_bjnews_raw', 'spider_name': 'caijing_bjnews_finance', 'start_time': '1598234496'}  消息处理总量:29条
2020-08-24 at 10:53:38 | SUCCESS | 消息内容:{'end_time': '1598234550', 'spider_name': 'caijing_cnstock_blog_all', 'collection_name': 'sy_news_finance_cnstock_raw', 'start_time': '1598234542'}  消息处理总量:3条
2020-08-24 at 10:53:45 | SUCCESS | 消息内容:{'end_time': '1598234489', 'spider_name': 'caijing_jrj_gncj', 'start_time': '1598234436', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:50条
2020-08-24 at 10:53:54 | SUCCESS | 消息内容:{'end_time': '1598234569', 'spider_name': 'hangye_c114_market', 'start_time': '1598234569', 'collection_name': 'sy_news_hangye_c114_raw'}  消息处理总量:2条
2020-08-24 at 10:54:03 | SUCCESS | 消息内容:{'end_time': '1598234558', 'spider_name': 'caijing_eastmoney_cgnjj', 'start_time': '1598234558', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-08-24 at 10:54:48 | SUCCESS | 消息内容:{'end_time': '1598234564', 'spider_name': 'caijing_cnstock_stock_all', 'start_time': '1598234552', 'collection_name': 'sy_news_finance_cnstock_raw'}  消息处理总量:22条
2020-08-24 at 10:55:01 | SUCCESS | 消息内容:{'end_time': '1598234572', 'spider_name': 'caijing_jrj_chanjing', 'start_time': '1598234569', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:7条
2020-08-24 at 10:55:09 | SUCCESS | 消息内容:{'end_time': '1598234530', 'spider_name': 'caijing_guandian_news_all', 'start_time': '1598234527', 'collection_name': 'sy_news_finance_guandian_raw'}  消息处理总量:3条
2020-08-24 at 10:55:11 | SUCCESS | 消息内容:{'end_time': '1598234547', 'collection_name': 'sy_news_finance_cnfol_raw', 'start_time': '1598234513', 'spider_name': 'caijing_cnfol_gegu'}  消息处理总量:52条
2020-08-24 at 10:55:16 | SUCCESS | 消息内容:{'spider_name': 'caijing_ce_xsb', 'end_time': '1598234600', 'start_time': '1598234600', 'collection_name': 'sy_news_finance_ce_raw'}  消息处理总量:1条
2020-08-24 at 10:55:25 | SUCCESS | 消息内容:{'end_time': '1598234603', 'spider_name': 'caijing_nbd_jinrong_all', 'collection_name': 'sy_news_finance_nbd_raw', 'start_time': '1598234602'}  消息处理总量:3条
2020-08-24 at 10:55:29 | SUCCESS | 消息内容:{'spider_name': 'hangye_petroren_hydt', 'end_time': '1598234580', 'start_time': '1598234580', 'collection_name': 'sy_news_hangye_petroren_raw'}  消息处理总量:1条
2020-08-24 at 10:55:49 | SUCCESS | 消息内容:{'start_time': '1598234503', 'end_time': '1598234529', 'spider_name': 'caijing_lieyunwang_zixun', 'collection_name': 'sy_news_finance_lieyunwang_raw'}  消息处理总量:40条
2020-08-24 at 10:55:56 | SUCCESS | 消息内容:{'start_time': '1598234636', 'end_time': '1598234636', 'spider_name': 'hangye_dcement_news', 'collection_name': 'sy_news_hangye_dcement_raw'}  消息处理总量:1条
2020-08-24 at 10:56:01 | SUCCESS | 消息内容:{'end_time': '1598234607', 'start_time': '1598234574', 'collection_name': 'sy_news_finance_cb_raw', 'spider_name': 'caijing_cb_chanye'}  消息处理总量:6条
2020-08-24 at 10:56:13 | SUCCESS | 消息内容:{'end_time': '1598234636', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1598234635', 'spider_name': 'caijing_eastmoney_hk_all'}  消息处理总量:3条
2020-08-24 at 10:56:30 | SUCCESS | 消息内容:{'start_time': '1598234524', 'end_time': '1598234591', 'spider_name': 'caijing_eastmoney_mingjia_all', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:7条
2020-08-24 at 10:56:36 | SUCCESS | 消息内容:{'start_time': '1598234673', 'collection_name': 'sy_news_hangye_chinagas_raw', 'spider_name': 'hangye_chinagas_news', 'end_time': '1598234674'}  消息处理总量:3条
2020-08-24 at 10:56:49 | SUCCESS | 消息内容:{'start_time': '1598234653', 'collection_name': 'sy_news_finance_jiemian_raw', 'spider_name': 'caijing_jiemian_qiche', 'end_time': '1598234654'}  消息处理总量:3条
2020-08-24 at 10:56:53 | SUCCESS | 消息内容:{'spider_name': 'caijing_cnautonews_all', 'end_time': '1598234317', 'start_time': '1598234314', 'collection_name': 'sy_news_finance_cnautonews_raw'}  消息处理总量:6条
2020-08-24 at 10:56:59 | SUCCESS | 消息内容:{'start_time': '1598234649', 'end_time': '1598234655', 'spider_name': 'caijing_21ic_tuijian', 'collection_name': 'sy_news_finance_21ic_raw'}  消息处理总量:3条
2020-08-24 at 10:57:09 | SUCCESS | 消息内容:{'end_time': '1598234676', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1598234666', 'spider_name': 'caijing_eastmoney_stock_all'}  消息处理总量:6条
2020-08-24 at 10:57:10 | SUCCESS | 消息内容:{'start_time': '1598234671', 'end_time': '1598234675', 'spider_name': 'caijing_36kr_zixun', 'collection_name': 'sy_news_finance_36kr_raw'}  消息处理总量:2条
2020-08-24 at 10:57:12 | SUCCESS | 消息内容:{'end_time': '1598234694', 'spider_name': 'caijing_jrj_xsb', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1598234694'}  消息处理总量:0条
2020-08-24 at 10:57:15 | SUCCESS | 消息内容:{'start_time': '1598234685', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_zsscdt', 'end_time': '1598234685'}  消息处理总量:1条
2020-08-24 at 10:57:18 | SUCCESS | 消息内容:{'start_time': '1598234653', 'collection_name': 'sy_news_finance_smm_raw', 'spider_name': 'caijing_smm_yaowen', 'end_time': '1598234653'}  消息处理总量:1条
2020-08-24 at 10:57:25 | SUCCESS | 消息内容:{'start_time': '1598234717', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_kcb', 'end_time': '1598234718'}  消息处理总量:3条
2020-08-24 at 10:57:30 | SUCCESS | 消息内容:{'start_time': '1598234747', 'collection_name': 'sy_news_hangye_hqew_raw', 'spider_name': 'hangye_hqew_news', 'end_time': '1598234748'}  消息处理总量:2条
2020-08-24 at 10:57:31 | SUCCESS | 消息内容:{'end_time': '1598234710', 'spider_name': 'caijing_eastmoney_qqdd', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1598234705'}  消息处理总量:7条
2020-08-24 at 10:57:33 | SUCCESS | 消息内容:{'start_time': '1598234765', 'collection_name': 'sy_news_finance_caijing_raw', 'spider_name': 'caijing_caijing_industry', 'end_time': '1598234765'}  消息处理总量:1条
2020-08-24 at 10:57:36 | SUCCESS | 消息内容:{'end_time': '1598234598', 'spider_name': 'caijing_pedaily_gundong', 'start_time': '1598234567', 'collection_name': 'sy_news_finance_pedaily_raw'}  消息处理总量:31条
2020-08-24 at 10:57:36 | SUCCESS | 消息内容:{'end_time': '1598234752', 'collection_name': 'sy_news_finance_yuncaijing_raw', 'spider_name': 'caijing_yuncaijing_neican', 'start_time': '1598234746'}  消息处理总量:4条
2020-08-24 at 10:57:40 | SUCCESS | 消息内容:{'end_time': '1598234764', 'spider_name': 'caijing_eastday_caijing', 'start_time': '1598234764', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:1条
2020-08-24 at 10:57:55 | SUCCESS | 消息内容:{'end_time': '1598234809', 'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1598234807', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:3条
2020-08-24 at 10:57:57 | SUCCESS | 消息内容:{'end_time': '1598234805', 'spider_name': 'caijing_10jqka_zqzx', 'start_time': '1598234805', 'collection_name': 'sy_news_finance_10jqka_raw'}  消息处理总量:0条
2020-08-24 at 10:58:01 | SUCCESS | 消息内容:{'end_time': '1598234791', 'spider_name': 'caijing_mysteel_zonghe_all', 'collection_name': 'sy_news_finance_mysteel_raw', 'start_time': '1598234747'}  消息处理总量:8条
2020-08-24 at 10:58:05 | SUCCESS | 消息内容:{'end_time': '1598234832', 'collection_name': 'sy_news_finance_cnstock_raw', 'start_time': '1598234832', 'spider_name': 'caijing_cnstock_cyjj'}  消息处理总量:1条
2020-08-24 at 10:58:05 | SUCCESS | 消息内容:{'end_time': '1598234835', 'spider_name': 'caijing_jiemian_dichan', 'start_time': '1598234833', 'collection_name': 'sy_news_finance_jiemian_raw'}  消息处理总量:3条
2020-08-24 at 10:58:24 | SUCCESS | 消息内容:{'end_time': '1598234817', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1598234742', 'spider_name': 'caijing_eastmoney_xinsanban_all'}  消息处理总量:8条
2020-08-24 at 10:58:25 | SUCCESS | 消息内容:{'end_time': '1598234899', 'collection_name': 'sy_news_hangye_xbcd_raw', 'start_time': '1598234899', 'spider_name': 'hangye_xbcd_news'}  消息处理总量:0条
2020-08-24 at 10:58:36 | SUCCESS | 消息内容:{'end_time': '1598234865', 'spider_name': 'caijing_caixin_companies', 'start_time': '1598234858', 'collection_name': 'sy_news_finance_caixin_raw'}  消息处理总量:13条
2020-08-24 at 10:58:40 | SUCCESS | 消息内容:{'end_time': '1598234890', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1598234888', 'spider_name': 'caijing_sina_xsb'}  消息处理总量:4条
2020-08-24 at 10:58:45 | SUCCESS | 消息内容:{'spider_name': 'caijing_hexun_hongguan', 'end_time': '1598234905', 'collection_name': 'sy_news_finance_hexun_raw', 'start_time': '1598234905'}  消息处理总量:1条
2020-08-24 at 10:58:53 | SUCCESS | 消息内容:{'end_time': '1598234928', 'spider_name': 'hangye_ofweek_chanye', 'collection_name': 'sy_news_hangye_ofweek_raw', 'start_time': '1598234928'}  消息处理总量:1条
2020-08-24 at 10:58:55 | SUCCESS | 消息内容:{'end_time': '1598234891', 'spider_name': 'caijing_people_yinhang', 'start_time': '1598234885', 'collection_name': 'sy_news_finance_people_raw'}  消息处理总量:3条
2020-08-24 at 10:59:03 | SUCCESS | 消息内容:{'end_time': '1598234848', 'spider_name': 'caijing_chinaventure_jiankang', 'start_time': '1598234845', 'collection_name': 'sy_news_finance_chinaventure_raw'}  消息处理总量:2条
2020-08-24 at 10:59:08 | SUCCESS | 消息内容:{'spider_name': 'caijing_chinaventure_zbsc', 'end_time': '1598234863', 'collection_name': 'sy_news_finance_chinaventure_raw', 'start_time': '1598234863'}  消息处理总量:1条
2020-08-24 at 10:59:13 | SUCCESS | 消息内容:{'end_time': '1598234921', 'spider_name': 'caijing_eccn_zxzx', 'start_time': '1598234921', 'collection_name': 'sy_news_finance_eccn_raw'}  消息处理总量:2条
2020-08-24 at 10:59:29 | SUCCESS | 消息内容:{'end_time': '1598234893', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1598234874', 'spider_name': 'caijing_eastmoney_zqzx'}  消息处理总量:7条
2020-08-24 at 10:59:38 | SUCCESS | 消息内容:{'start_time': '1598234683', 'collection_name': 'sy_news_finance_chinaventure_raw', 'spider_name': 'caijing_chinaventure_tuijian', 'end_time': '1598234755'}  消息处理总量:28条
2020-08-24 at 10:59:39 | SUCCESS | 消息内容:{'spider_name': 'hangye_cbcie_news', 'end_time': '1598234967', 'start_time': '1598234964', 'collection_name': 'sy_news_hangye_cbcie_raw'}  消息处理总量:6条
2020-08-24 at 10:59:42 | SUCCESS | 消息内容:{'end_time': '1598234941', 'spider_name': 'caijing_cnfol_gncj', 'start_time': '1598234933', 'collection_name': 'sy_news_finance_cnfol_raw'}  消息处理总量:11条
2020-08-24 at 10:59:43 | SUCCESS | 消息内容:{'end_time': '1598234965', 'spider_name': 'caijing_nbd_quanshang_all', 'start_time': '1598234965', 'collection_name': 'sy_news_finance_nbd_raw'}  消息处理总量:2条
2020-08-24 at 10:59:48 | SUCCESS | 消息内容:{'spider_name': 'caijing_askci_gcy', 'end_time': '1598234967', 'start_time': '1598234966', 'collection_name': 'sy_news_finance_askci_raw'}  消息处理总量:2条
2020-08-24 at 10:59:49 | SUCCESS | 消息内容:{'end_time': '1598234963', 'spider_name': 'caijing_cngrain_all', 'start_time': '1598234963', 'collection_name': 'sy_news_finance_cngrain_raw'}  消息处理总量:1条
2020-08-24 at 10:59:52 | SUCCESS | 消息内容:{'end_time': '1598234989', 'collection_name': 'sy_news_finance_chinaventure_raw', 'spider_name': 'caijing_chinaventure_sysd', 'start_time': '1598234989'}  消息处理总量:1条
2020-08-24 at 10:59:56 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_xsb', 'end_time': '1598235006', 'start_time': '1598235006', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:0条
2020-08-24 at 10:59:56 | SUCCESS | 消息内容:{'start_time': '1598234964', 'collection_name': 'sy_news_hangye_dramx_raw', 'spider_name': 'hangye_dramx_news', 'end_time': '1598234968'}  消息处理总量:8条
2020-08-24 at 11:00:01 | SUCCESS | 消息内容:{'end_time': '1598234991', 'spider_name': 'caijing_sina_guonei', 'start_time': '1598234991', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-08-24 at 11:00:08 | SUCCESS | 消息内容:{'end_time': '1598234986', 'spider_name': 'caijing_leju_lejucaijing_all', 'start_time': '1598234962', 'collection_name': 'sy_news_finance_leju_raw'}  消息处理总量:2条
2020-08-24 at 11:00:10 | SUCCESS | 消息内容:{'start_time': '1598235023', 'end_time': '1598235027', 'spider_name': 'caijing_bjx_yaowen', 'collection_name': 'sy_news_finance_bjx_raw'}  消息处理总量:6条
2020-08-24 at 11:00:11 | SUCCESS | 消息内容:{'end_time': '1598235011', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1598235004', 'spider_name': 'caijing_eastmoney_hk_all'}  消息处理总量:3条
2020-08-24 at 11:00:21 | SUCCESS | 消息内容:{'start_time': '1598235028', 'end_time': '1598235039', 'spider_name': 'caijing_eastmoney_stock_all', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-08-24 at 11:00:30 | SUCCESS | 消息内容:{'end_time': '1598235046', 'spider_name': 'caijing_sina_kcb', 'start_time': '1598235043', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:5条
2020-08-24 at 11:00:33 | SUCCESS | 消息内容:{'start_time': '1598235068', 'collection_name': 'sy_news_finance_qianlong_raw', 'spider_name': 'caijing_qianlong_jingji', 'end_time': '1598235071'}  消息处理总量:3条
2020-08-24 at 11:00:53 | SUCCESS | 消息内容:{'start_time': '1598235068', 'end_time': '1598235091', 'spider_name': 'caijing_eastday_caijing', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:6条
2020-08-24 at 11:00:53 | SUCCESS | 消息内容:{'end_time': '1598235095', 'spider_name': 'caijing_sina_chanjing', 'start_time': '1598235093', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:5条
